state,new,year,dun,area,overlap_pct,parlimen
Negeri Sembilan,N.14 Ampangan,1959,N.06 Sungei Ujong,209,62.23,P.080 Seremban Timor
Negeri Sembilan,N.14 Ampangan,1959,N.07 Rahang,7,36.77,P.080 Seremban Timor
Negeri Sembilan,N.15 Juasseh,2018,N.15 Juasseh,208,100.0,P.129 Kuala Pilah
Negeri Sembilan,N.15 Juasseh,2003,N.15 Juasseh,206,97.94,P.129 Kuala Pilah
Negeri Sembilan,N.15 Juasseh,1994,N.13 Juasseh,205,97.02,P.116 Kuala Pilah
Negeri Sembilan,N.15 Juasseh,1984,N.06 Batu Kikir,139,54.56,P.104 Jempol
Negeri Sembilan,N.15 Juasseh,1984,N.13 Juasseh,299,43.8,P.106 Kuala Pilah
Negeri Sembilan,N.15 Juasseh,1974,N.04 Jempol,130,50.23,P.089 Jelebu
Negeri Sembilan,N.15 Juasseh,1974,N.14 Ulu Muar,350,45.09,P.092 Kuala Pilah
Negeri Sembilan,N.15 Juasseh,1959,N.03 Ulu Muar,195,48.8,P.079 Kuala Pilah
Negeri Sembilan,N.15 Juasseh,1959,N.21 Jempol,133,44.67,P.083 Jelebu-Jempol
Negeri Sembilan,N.16 Seri Menanti,2018,N.16 Seri Menanti,330,100.0,P.129 Kuala Pilah
Negeri Sembilan,N.16 Seri Menanti,2003,N.16 Seri Menanti,331,98.7,P.129 Kuala Pilah
Negeri Sembilan,N.16 Seri Menanti,1994,N.17 Seri Menanti,334,98.39,P.116 Kuala Pilah
Negeri Sembilan,N.16 Seri Menanti,1984,N.16 Seri Menanti,327,97.24,P.106 Kuala Pilah
Negeri Sembilan,N.16 Seri Menanti,1974,N.13 Seri Menanti,294,85.85,P.092 Kuala Pilah
Negeri Sembilan,N.16 Seri Menanti,1959,N.01 Sri Menanti,336,96.21,P.079 Kuala Pilah
Negeri Sembilan,N.17 Senaling,2018,N.17 Senaling,110,100.0,P.129 Kuala Pilah
Negeri Sembilan,N.17 Senaling,2003,N.17 Senaling,110,96.56,P.129 Kuala Pilah
Negeri Sembilan,N.17 Senaling,1994,N.14 Senaling,111,96.84,P.116 Kuala Pilah
Negeri Sembilan,N.17 Senaling,1984,N.13 Juasseh,299,94.92,P.106 Kuala Pilah
Negeri Sembilan,N.17 Senaling,1974,N.14 Ulu Muar,350,82.6,P.092 Kuala Pilah
Negeri Sembilan,N.17 Senaling,1974,N.15 Pilah,90,13.66,P.092 Kuala Pilah
Negeri Sembilan,N.17 Senaling,1959,N.03 Ulu Muar,195,60.47,P.079 Kuala Pilah
Negeri Sembilan,N.17 Senaling,1959,N.20 Rompin,948,23.64,P.083 Jelebu-Jempol
Negeri Sembilan,N.17 Senaling,1959,N.04 Pilah,34,11.29,P.079 Kuala Pilah
Negeri Sembilan,N.18 Pilah,2018,N.18 Pilah,56,100.0,P.129 Kuala Pilah
Negeri Sembilan,N.18 Pilah,2003,N.18 Pilah,56,95.77,P.129 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1994,N.16 Pilah,54,93.0,P.116 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1984,N.15 Pilah,55,93.03,P.106 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1974,N.15 Pilah,90,73.67,P.092 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1974,N.14 Ulu Muar,350,19.06,P.092 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1959,N.03 Ulu Muar,195,47.46,P.079 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1959,N.04 Pilah,34,37.93,P.079 Kuala Pilah
Negeri Sembilan,N.18 Pilah,1959,N.01 Sri Menanti,336,11.58,P.079 Kuala Pilah
Negeri Sembilan,N.19 Johol,2018,N.19 Johol,330,100.0,P.129 Kuala Pilah
Negeri Sembilan,N.19 Johol,2003,N.19 Johol,333,99.49,P.129 Kuala Pilah
Negeri Sembilan,N.19 Johol,1994,N.15 Johol,331,98.87,P.116 Kuala Pilah
Negeri Sembilan,N.19 Johol,1984,N.14 Johol,335,98.61,P.106 Kuala Pilah
Negeri Sembilan,N.19 Johol,1974,N.16 Johol,328,96.18,P.092 Kuala Pilah
Negeri Sembilan,N.19 Johol,1959,N.02 Johol,326,95.8,P.079 Kuala Pilah
Negeri Sembilan,N.20 Labu,2018,N.20 Labu,145,100.0,P.130 Rasah
Negeri Sembilan,N.20 Labu,2003,N.20 Labu,145,94.6,P.130 Rasah
Negeri Sembilan,N.20 Labu,1994,N.23 Labu,148,96.0,P.118 Rasah
Negeri Sembilan,N.20 Labu,1984,N.21 Labu,195,98.02,P.108 Rasah
Negeri Sembilan,N.20 Labu,1974,N.07 Labu,216,99.54,P.090 Mantin
Negeri Sembilan,N.20 Labu,1959,N.23 Labu,211,99.87,P.084 Seremban Barat
Negeri Sembilan,N.21 Bukit Kepayang,2018,N.21 Bukit Kepayang,49,100.0,P.130 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,2003,N.21 Bukit Kepayang,30,57.83,P.130 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,2003,N.23 Mambau,33,27.46,P.130 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,2003,N.11 Lobak,30,11.42,P.128 Seremban
Negeri Sembilan,N.21 Bukit Kepayang,1994,N.24 Temiang,56,60.2,P.118 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,1994,N.26 Mambau,43,33.06,P.118 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,1984,N.22 Mambau,77,63.73,P.108 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,1984,N.21 Labu,195,35.95,P.108 Rasah
Negeri Sembilan,N.21 Bukit Kepayang,1974,N.09 Rasah,68,55.18,P.091 Seremban
Negeri Sembilan,N.21 Bukit Kepayang,1974,N.07 Labu,216,41.69,P.090 Mantin
Negeri Sembilan,N.21 Bukit Kepayang,1959,N.24 Bukit Nanas,70,56.77,P.084 Seremban Barat
Negeri Sembilan,N.21 Bukit Kepayang,1959,N.23 Labu,211,43.21,P.084 Seremban Barat
Negeri Sembilan,N.22 Rahang,2018,N.22 Rahang,6,100.0,P.130 Rasah
Negeri Sembilan,N.22 Rahang,2003,N.22 Rahang,6,68.77,P.130 Rasah
Negeri Sembilan,N.22 Rahang,2003,N.21 Bukit Kepayang,30,17.12,P.130 Rasah
Negeri Sembilan,N.22 Rahang,1994,N.25 Rahang,6,77.58,P.118 Rasah
Negeri Sembilan,N.22 Rahang,1984,N.22 Mambau,77,94.66,P.108 Rasah
Negeri Sembilan,N.22 Rahang,1974,N.09 Rasah,68,59.4,P.091 Seremban
Negeri Sembilan,N.22 Rahang,1974,N.10 Rahang,8,40.6,P.091 Seremban
Negeri Sembilan,N.22 Rahang,1959,N.24 Bukit Nanas,70,55.76,P.084 Seremban Barat
Negeri Sembilan,N.22 Rahang,1959,N.07 Rahang,7,44.24,P.080 Seremban Timor
Negeri Sembilan,N.23 Mambau,2018,N.23 Mambau,22,100.0,P.130 Rasah
Negeri Sembilan,N.23 Mambau,2003,N.23 Mambau,33,82.93,P.130 Rasah
Negeri Sembilan,N.23 Mambau,1994,N.26 Mambau,43,92.89,P.118 Rasah
Negeri Sembilan,N.23 Mambau,1984,N.22 Mambau,77,94.41,P.108 Rasah
Negeri Sembilan,N.23 Mambau,1974,N.09 Rasah,68,88.26,P.091 Seremban
Negeri Sembilan,N.23 Mambau,1959,N.24 Bukit Nanas,70,89.94,P.084 Seremban Barat
Negeri Sembilan,N.24 Seremban Jaya,2018,N.24 Seremban Jaya,12,100.0,P.130 Rasah
Negeri Sembilan,N.24 Seremban Jaya,2003,N.24 Senawang,10,56.85,P.130 Rasah
Negeri Sembilan,N.24 Seremban Jaya,2003,N.14 Ampangan,9,25.42,P.128 Seremban
Negeri Sembilan,N.24 Seremban Jaya,2003,N.25 Paroi,101,13.34,P.131 Rembau
Negeri Sembilan,N.24 Seremban Jaya,1994,N.20 Senawang,115,56.56,P.117 Seremban
Negeri Sembilan,N.24 Seremban Jaya,1994,N.26 Mambau,43,38.89,P.118 Rasah
Negeri Sembilan,N.24 Seremban Jaya,1984,N.20 Sungai Ujong,93,64.91,P.107 Seremban
Negeri Sembilan,N.24 Seremban Jaya,1984,N.22 Mambau,77,25.24,P.108 Rasah
Negeri Sembilan,N.24 Seremban Jaya,1974,N.11 Sungai Ujong,117,75.12,P.091 Seremban
Negeri Sembilan,N.24 Seremban Jaya,1974,N.09 Rasah,68,22.31,P.091 Seremban
Negeri Sembilan,N.24 Seremban Jaya,1959,N.05 Rantau,164,36.85,P.080 Seremban Timor
Negeri Sembilan,N.24 Seremban Jaya,1959,N.06 Sungei Ujong,209,31.55,P.080 Seremban Timor
Negeri Sembilan,N.24 Seremban Jaya,1959,N.24 Bukit Nanas,70,25.43,P.084 Seremban Barat
Negeri Sembilan,N.25 Paroi,2018,N.25 Paroi,104,100.0,P.131 Rembau
Negeri Sembilan,N.25 Paroi,2003,N.25 Paroi,101,93.81,P.131 Rembau
Negeri Sembilan,N.25 Paroi,1994,N.20 Senawang,115,95.39,P.117 Seremban
Negeri Sembilan,N.25 Paroi,1984,N.20 Sungai Ujong,93,55.75,P.107 Seremban
Negeri Sembilan,N.25 Paroi,1984,N.24 Rantau,139,42.9,P.108 Rasah
Negeri Sembilan,N.25 Paroi,1974,N.11 Sungai Ujong,117,66.36,P.091 Seremban
Negeri Sembilan,N.25 Paroi,1974,N.12 Terentang,164,28.4,P.091 Seremban
Negeri Sembilan,N.25 Paroi,1959,N.05 Rantau,164,58.06,P.080 Seremban Timor
Negeri Sembilan,N.25 Paroi,1959,N.06 Sungei Ujong,209,40.97,P.080 Seremban Timor
Negeri Sembilan,N.26 Chembong,2018,N.26 Chembong,193,100.0,P.131 Rembau
Negeri Sembilan,N.26 Chembong,2003,N.26 Chembong,193,97.87,P.131 Rembau
Negeri Sembilan,N.26 Chembong,1994,N.28 Chembong,146,73.49,P.119 Telok Kemang
Negeri Sembilan,N.26 Chembong,1994,N.29 Linggi,257,24.01,P.119 Telok Kemang
Negeri Sembilan,N.26 Chembong,1984,N.25 Chembong,135,69.13,P.109 Telok Kemang
Negeri Sembilan,N.26 Chembong,1984,N.26 Linggi,246,24.34,P.109 Telok Kemang
Negeri Sembilan,N.26 Chembong,1974,N.12 Terentang,164,67.09,P.091 Seremban
Negeri Sembilan,N.26 Chembong,1974,N.20 Linggi,240,25.3,P.093 Telok Kemang
Negeri Sembilan,N.26 Chembong,1959,N.08 Terentang,161,75.98,P.081 Rembau-Tampin
Negeri Sembilan,N.26 Chembong,1959,N.16 Linggi,181,15.1,P.082 Port Dickson
Negeri Sembilan,N.27 Rantau,2018,N.27 Rantau,123,100.0,P.131 Rembau
Negeri Sembilan,N.27 Rantau,2003,N.27 Rantau,123,96.86,P.131 Rembau
Negeri Sembilan,N.27 Rantau,1994,N.27 Rantau,143,95.11,P.118 Rasah
Negeri Sembilan,N.27 Rantau,1984,N.24 Rantau,139,73.81,P.108 Rasah
Negeri Sembilan,N.27 Rantau,1984,N.21 Labu,195,20.5,P.108 Rasah
Negeri Sembilan,N.27 Rantau,1974,N.08 Rantau,92,69.71,P.090 Mantin
Negeri Sembilan,N.27 Rantau,1974,N.07 Labu,216,18.27,P.090 Mantin
Negeri Sembilan,N.27 Rantau,1959,N.05 Rantau,164,74.21,P.080 Seremban Timor
Negeri Sembilan,N.27 Rantau,1959,N.12 Jimah,162,11.14,P.082 Port Dickson
Negeri Sembilan,N.27 Rantau,1959,N.23 Labu,211,10.15,P.084 Seremban Barat
Negeri Sembilan,N.28 Kota,2018,N.28 Kota,216,100.0,P.131 Rembau
Negeri Sembilan,N.28 Kota,2003,N.28 Kota,213,98.0,P.131 Rembau
Negeri Sembilan,N.28 Kota,1994,N.12 Kota,146,66.95,P.115 Tampin
Negeri Sembilan,N.28 Kota,1994,N.29 Linggi,257,31.4,P.119 Telok Kemang
Negeri Sembilan,N.28 Kota,1984,N.12 Kota,154,66.64,P.105 Tampin
Negeri Sembilan,N.28 Kota,1984,N.26 Linggi,246,32.3,P.109 Telok Kemang
Negeri Sembilan,N.28 Kota,1974,N.21 Kota,163,66.8,P.094 Tampin
Negeri Sembilan,N.28 Kota,1974,N.20 Linggi,240,31.1,P.093 Telok Kemang
Negeri Sembilan,N.28 Kota,1959,N.09 Kota,141,62.65,P.081 Rembau-Tampin
Negeri Sembilan,N.28 Kota,1959,N.15 Pasir Panjang,197,28.21,P.082 Port Dickson
Negeri Sembilan,N.29 Chuah,2018,N.29 Chuah,114,100.0,P.132 Port Dickson
Negeri Sembilan,N.29 Chuah,2003,N.29 Chuah,116,99.33,P.132 Telok Kemang
Negeri Sembilan,N.29 Chuah,1994,N.32 Lukut,188,99.72,P.119 Telok Kemang
Negeri Sembilan,N.29 Chuah,1984,N.23 Jimah,208,99.53,P.108 Rasah
Negeri Sembilan,N.29 Chuah,1974,N.17 Jimah,204,97.86,P.093 Telok Kemang
Negeri Sembilan,N.29 Chuah,1959,N.12 Jimah,162,92.12,P.082 Port Dickson
Negeri Sembilan,N.30 Lukut,2018,N.30 Lukut,89,100.0,P.132 Port Dickson
Negeri Sembilan,N.30 Lukut,2003,N.30 Lukut,88,94.68,P.132 Telok Kemang
Negeri Sembilan,N.30 Lukut,1994,N.32 Lukut,188,74.95,P.119 Telok Kemang
Negeri Sembilan,N.30 Lukut,1994,N.27 Rantau,143,20.84,P.118 Rasah
Negeri Sembilan,N.30 Lukut,1984,N.23 Jimah,208,96.72,P.108 Rasah
Negeri Sembilan,N.30 Lukut,1974,N.17 Jimah,204,93.61,P.093 Telok Kemang
Negeri Sembilan,N.30 Lukut,1959,N.13 Lukut,84,49.91,P.082 Port Dickson
Negeri Sembilan,N.30 Lukut,1959,N.12 Jimah,162,47.69,P.082 Port Dickson
Negeri Sembilan,N.31 Bagan Pinang,2018,N.31 Bagan Pinang,140,100.0,P.132 Port Dickson
Negeri Sembilan,N.31 Bagan Pinang,2003,N.31 Bagan Pinang,136,93.57,P.132 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1994,N.31 Si Rusa,143,74.01,P.119 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1994,N.30 Pasir Panjang,96,23.86,P.119 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1984,N.27 Si Rusa,133,70.05,P.109 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1984,N.28 Pasir Panjang,116,25.44,P.109 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1974,N.18 Si Rusa,140,71.35,P.093 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1974,N.19 Pasir Panjang,120,26.26,P.093 Telok Kemang
Negeri Sembilan,N.31 Bagan Pinang,1959,N.16 Linggi,181,54.21,P.082 Port Dickson
Negeri Sembilan,N.31 Bagan Pinang,1959,N.14 Si Rusa,77,21.86,P.082 Port Dickson
Negeri Sembilan,N.31 Bagan Pinang,1959,N.13 Lukut,84,21.78,P.082 Port Dickson
Negeri Sembilan,N.32 Linggi,2018,N.32 Linggi,202,100.0,P.132 Port Dickson
Negeri Sembilan,N.32 Linggi,2003,N.32 Linggi,211,98.7,P.132 Telok Kemang
Negeri Sembilan,N.32 Linggi,1994,N.29 Linggi,257,69.5,P.119 Telok Kemang
Negeri Sembilan,N.32 Linggi,1994,N.30 Pasir Panjang,96,29.02,P.119 Telok Kemang
Negeri Sembilan,N.32 Linggi,1984,N.26 Linggi,246,62.15,P.109 Telok Kemang
Negeri Sembilan,N.32 Linggi,1984,N.28 Pasir Panjang,116,37.18,P.109 Telok Kemang
Negeri Sembilan,N.32 Linggi,1974,N.20 Linggi,240,59.89,P.093 Telok Kemang
Negeri Sembilan,N.32 Linggi,1974,N.19 Pasir Panjang,120,38.93,P.093 Telok Kemang
Negeri Sembilan,N.32 Linggi,1959,N.15 Pasir Panjang,197,60.15,P.082 Port Dickson
Negeri Sembilan,N.32 Linggi,1959,N.16 Linggi,181,32.92,P.082 Port Dickson
Negeri Sembilan,N.33 Sri Tanjung,2018,N.33 Sri Tanjung,31,100.0,P.132 Port Dickson
Negeri Sembilan,N.33 Sri Tanjung,2003,N.33 Port Dickson,34,96.25,P.132 Telok Kemang
Negeri Sembilan,N.33 Sri Tanjung,1994,N.31 Si Rusa,143,96.17,P.119 Telok Kemang
Negeri Sembilan,N.33 Sri Tanjung,1984,N.27 Si Rusa,133,93.69,P.109 Telok Kemang
Negeri Sembilan,N.33 Sri Tanjung,1974,N.18 Si Rusa,140,93.9,P.093 Telok Kemang
Negeri Sembilan,N.33 Sri Tanjung,1959,N.14 Si Rusa,77,92.14,P.082 Port Dickson
Negeri Sembilan,N.34 Gemas,2018,N.34 Gemas,301,100.0,P.133 Tampin
Negeri Sembilan,N.34 Gemas,2003,N.34 Gemas,329,99.01,P.133 Tampin
Negeri Sembilan,N.34 Gemas,1994,N.09 Gemas,295,88.0,P.115 Tampin
Negeri Sembilan,N.34 Gemas,1994,N.07 Jeram Padang,349,11.04,P.114 Jempol
Negeri Sembilan,N.34 Gemas,1984,N.09 Gemas,327,97.84,P.105 Tampin
Negeri Sembilan,N.34 Gemas,1974,N.23 Gemas,487,84.45,P.094 Tampin
Negeri Sembilan,N.34 Gemas,1974,N.22 Gemencheh,357,13.74,P.094 Tampin
Negeri Sembilan,N.34 Gemas,1959,N.11 Gemas,471,79.57,P.081 Rembau-Tampin
Negeri Sembilan,N.34 Gemas,1959,N.10 Tampin,364,18.36,P.081 Rembau-Tampin
Negeri Sembilan,N.35 Gemencheh,2018,N.35 Gemencheh,407,100.0,P.133 Tampin
Negeri Sembilan,N.35 Gemencheh,2003,N.35 Gemencheh,340,82.84,P.133 Tampin
Negeri Sembilan,N.35 Gemencheh,1994,N.10 Gemencheh,340,82.69,P.115 Tampin
Negeri Sembilan,N.35 Gemencheh,1994,N.11 Repah,188,10.06,P.115 Tampin
Negeri Sembilan,N.35 Gemencheh,1984,N.10 Gemencheh,375,89.66,P.105 Tampin
Negeri Sembilan,N.35 Gemencheh,1974,N.23 Gemas,487,56.87,P.094 Tampin
Negeri Sembilan,N.35 Gemencheh,1974,N.22 Gemencheh,357,40.67,P.094 Tampin
Negeri Sembilan,N.35 Gemencheh,1959,N.11 Gemas,471,56.61,P.081 Rembau-Tampin
Negeri Sembilan,N.35 Gemencheh,1959,N.10 Tampin,364,40.92,P.081 Rembau-Tampin
Negeri Sembilan,N.36 Repah,2018,N.36 Repah,148,100.0,P.133 Tampin
Negeri Sembilan,N.36 Repah,2003,N.36 Repah,187,98.75,P.133 Tampin
Negeri Sembilan,N.36 Repah,1994,N.11 Repah,188,98.71,P.115 Tampin
Negeri Sembilan,N.36 Repah,1984,N.11 Repah,142,93.66,P.105 Tampin
Negeri Sembilan,N.36 Repah,1974,N.22 Gemencheh,357,97.1,P.094 Tampin
Negeri Sembilan,N.36 Repah,1959,N.10 Tampin,364,93.61,P.081 Rembau-Tampin
Pahang,N.01 Tanah Rata,2018,N.01 Tanah Rata,680,100.0,P.078 Cameron Highlands
Pahang,N.01 Tanah Rata,2003,N.01 Tanah Rata,684,99.7,P.078 Cameron Highlands
Pahang,N.01 Tanah Rata,1994,N.02 Jelai,2815,53.76,P.075 Lipis
Pahang,N.01 Tanah Rata,1994,N.01 Cameron Highlands,314,46.24,P.075 Lipis
Pahang,N.01 Tanah Rata,1984,N.01 Tanah Rata,688,99.52,P.072 Lipis
Pahang,N.01 Tanah Rata,1974,N.02 Tanah Rata,705,99.8,P.065 Lipis
Pahang,N.01 Tanah Rata,1959,N.01 Cameron Highlands,749,99.95,P.059 Raub
Pahang,N.02 Jelai,2018,N.02 Jelai,2456,100.0,P.078 Cameron Highlands
Pahang,N.02 Jelai,2003,N.02 Jelai,2438,98.91,P.078 Cameron Highlands
Pahang,N.02 Jelai,1994,N.02 Jelai,2815,98.82,P.075 Lipis
Pahang,N.02 Jelai,1984,N.02 Jelai,3920,83.66,P.072 Lipis
Pahang,N.02 Jelai,1984,N.03 Bukit Betung,829,15.65,P.072 Lipis
Pahang,N.02 Jelai,1974,N.01 Jelai,3693,82.86,P.065 Lipis
Pahang,N.02 Jelai,1974,N.03 Bukit Betong,767,15.84,P.065 Lipis
Pahang,N.02 Jelai,1959,N.02 Dong,3358,80.72,P.059 Raub
Pahang,N.02 Jelai,1959,N.21 Jelai,3969,16.28,P.064 Lipis
Pahang,N.03 Padang Tengku,2018,N.03 Padang Tengku,2213,100.0,P.079 Lipis
Pahang,N.03 Padang Tengku,2003,N.03 Padang Tengku,2212,99.04,P.079 Lipis
Pahang,N.03 Padang Tengku,1994,N.03 Padang Tengku,2152,96.28,P.075 Lipis
Pahang,N.03 Padang Tengku,1984,N.02 Jelai,3920,82.41,P.072 Lipis
Pahang,N.03 Padang Tengku,1984,N.03 Bukit Betung,829,16.93,P.072 Lipis
Pahang,N.03 Padang Tengku,1974,N.01 Jelai,3693,74.07,P.065 Lipis
Pahang,N.03 Padang Tengku,1974,N.03 Bukit Betong,767,15.9,P.065 Lipis
Pahang,N.03 Padang Tengku,1959,N.21 Jelai,3969,96.75,P.064 Lipis
Pahang,N.04 Cheka,2018,N.04 Cheka,487,100.0,P.079 Lipis
Pahang,N.04 Cheka,2003,N.04 Cheka,481,96.76,P.079 Lipis
Pahang,N.04 Cheka,1994,N.04 Ceka,531,94.49,P.075 Lipis
Pahang,N.04 Cheka,1984,N.04 Ceka,470,81.73,P.072 Lipis
Pahang,N.04 Cheka,1984,N.03 Bukit Betung,829,13.01,P.072 Lipis
Pahang,N.04 Cheka,1974,N.04 Bandar Lipis,301,43.89,P.065 Lipis
Pahang,N.04 Cheka,1974,N.07 Tembeling,859,34.31,P.066 Jerantut
Pahang,N.04 Cheka,1974,N.06 Tahan,6216,18.7,P.066 Jerantut
Pahang,N.04 Cheka,1959,N.23 Tanjong Besar,945,52.52,P.064 Lipis
Pahang,N.04 Cheka,1959,N.22 Kuala Lipis,313,44.04,P.064 Lipis
Pahang,N.05 Benta,2018,N.05 Benta,345,100.0,P.079 Lipis
Pahang,N.05 Benta,2003,N.05 Benta,308,85.98,P.079 Lipis
Pahang,N.05 Benta,2003,N.10 Damak,624,12.12,P.081 Jerantut
Pahang,N.05 Benta,1994,N.05 Benta,320,84.6,P.076 Raub
Pahang,N.05 Benta,1994,N.10 Damak,623,12.7,P.077 Jerantut
Pahang,N.05 Benta,1984,N.05 Benta,247,68.92,P.073 Raub
Pahang,N.05 Benta,1984,N.04 Ceka,470,15.81,P.072 Lipis
Pahang,N.05 Benta,1984,N.10 Tembeling,1154,13.28,P.074 Jerantut
Pahang,N.05 Benta,1974,N.05 Benta,243,66.97,P.065 Lipis
Pahang,N.05 Benta,1974,N.04 Bandar Lipis,301,16.31,P.065 Lipis
Pahang,N.05 Benta,1974,N.08 Jenderak,998,12.7,P.066 Jerantut
Pahang,N.05 Benta,1959,N.23 Tanjong Besar,945,77.66,P.064 Lipis
Pahang,N.05 Benta,1959,N.22 Kuala Lipis,313,19.08,P.064 Lipis
Pahang,N.06 Batu Talam,2018,N.06 Batu Talam,1068,100.0,P.080 Raub
Pahang,N.06 Batu Talam,2003,N.06 Batu Talam,1073,99.14,P.080 Raub
Pahang,N.06 Batu Talam,1994,N.06 Batu Talam,1120,99.34,P.076 Raub
Pahang,N.06 Batu Talam,1984,N.06 Batu Talam,1209,98.78,P.073 Raub
Pahang,N.06 Batu Talam,1974,N.14 Batu Talam,1210,97.51,P.068 Raub
Pahang,N.06 Batu Talam,1959,N.02 Dong,3358,97.11,P.059 Raub
Pahang,N.07 Tras,2018,N.07 Tras,431,100.0,P.080 Raub
Pahang,N.07 Tras,2003,N.07 Tras,368,84.26,P.080 Raub
Pahang,N.07 Tras,2003,N.08 Dong,886,14.92,P.080 Raub
Pahang,N.07 Tras,1994,N.07 Teras,498,81.38,P.076 Raub
Pahang,N.07 Tras,1994,N.08 Dong,729,11.59,P.076 Raub
Pahang,N.07 Tras,1984,N.07 Teras,309,70.97,P.073 Raub
Pahang,N.07 Tras,1984,N.08 Dong,795,18.48,P.073 Raub
Pahang,N.07 Tras,1974,N.16 Bandar Raub,341,73.47,P.068 Raub
Pahang,N.07 Tras,1974,N.15 Dong,783,17.61,P.068 Raub
Pahang,N.07 Tras,1959,N.04 Tras,957,92.62,P.059 Raub
Pahang,N.08 Dong,2018,N.08 Dong,821,100.0,P.080 Raub
Pahang,N.08 Dong,2003,N.08 Dong,886,98.43,P.080 Raub
Pahang,N.08 Dong,1994,N.08 Dong,729,80.51,P.076 Raub
Pahang,N.08 Dong,1994,N.07 Teras,498,17.21,P.076 Raub
Pahang,N.08 Dong,1984,N.08 Dong,795,85.25,P.073 Raub
Pahang,N.08 Dong,1984,N.06 Batu Talam,1209,13.1,P.073 Raub
Pahang,N.08 Dong,1974,N.15 Dong,783,83.11,P.068 Raub
Pahang,N.08 Dong,1974,N.14 Batu Talam,1210,13.83,P.068 Raub
Pahang,N.08 Dong,1959,N.04 Tras,957,63.41,P.059 Raub
Pahang,N.08 Dong,1959,N.02 Dong,3358,34.63,P.059 Raub
Pahang,N.09 Tahan,2018,N.09 Tahan,5869,100.0,P.081 Jerantut
Pahang,N.09 Tahan,2003,N.09 Tahan,5883,99.69,P.081 Jerantut
Pahang,N.09 Tahan,1994,N.09 Tahan,5871,99.28,P.077 Jerantut
Pahang,N.09 Tahan,1984,N.09 Tahan,5835,86.61,P.074 Jerantut
Pahang,N.09 Tahan,1984,N.10 Tembeling,1154,12.91,P.074 Jerantut
Pahang,N.09 Tahan,1974,N.06 Tahan,6216,86.88,P.066 Jerantut
Pahang,N.09 Tahan,1974,N.07 Tembeling,859,11.26,P.066 Jerantut
Pahang,N.09 Tahan,1959,N.24 Jerantut,5614,75.77,P.064 Lipis
Pahang,N.09 Tahan,1959,N.21 Jelai,3969,23.69,P.064 Lipis
Pahang,N.10 Damak,2018,N.10 Damak,553,100.0,P.081 Jerantut
Pahang,N.10 Damak,2003,N.10 Damak,624,97.14,P.081 Jerantut
Pahang,N.10 Damak,1994,N.10 Damak,623,94.43,P.077 Jerantut
Pahang,N.10 Damak,1984,N.10 Tembeling,1154,59.83,P.074 Jerantut
Pahang,N.10 Damak,1984,N.11 Pulau Tawar,431,36.76,P.074 Jerantut
Pahang,N.10 Damak,1974,N.08 Jenderak,998,58.23,P.066 Jerantut
Pahang,N.10 Damak,1974,N.09 Bandar Jerantut,303,28.2,P.066 Jerantut
Pahang,N.10 Damak,1959,N.23 Tanjong Besar,945,61.63,P.064 Lipis
Pahang,N.10 Damak,1959,N.24 Jerantut,5614,35.29,P.064 Lipis
Pahang,N.11 Pulau Tawar,2018,N.11 Pulau Tawar,931,100.0,P.081 Jerantut
Pahang,N.11 Pulau Tawar,2003,N.11 Pulau Tawar,919,97.39,P.081 Jerantut
Pahang,N.11 Pulau Tawar,1994,N.11 Pulau Tawar,928,96.7,P.077 Jerantut
Pahang,N.11 Pulau Tawar,1984,N.09 Tahan,5835,79.0,P.074 Jerantut
Pahang,N.11 Pulau Tawar,1984,N.11 Pulau Tawar,431,19.01,P.074 Jerantut
Pahang,N.11 Pulau Tawar,1974,N.06 Tahan,6216,83.87,P.066 Jerantut
Pahang,N.11 Pulau Tawar,1959,N.24 Jerantut,5614,97.33,P.064 Lipis
Pahang,N.12 Beserah,2018,N.12 Beserah,309,100.0,P.082 Indera Mahkota
Pahang,N.12 Beserah,2003,N.12 Beserah,321,99.23,P.082 Indera Mahkota
Pahang,N.12 Beserah,1994,N.12 Beserah,330,99.51,P.078 Kuantan
Pahang,N.12 Beserah,1984,N.13 Beserah,325,99.17,P.075 Kuantan
Pahang,N.12 Beserah,1974,N.11 Beserah,332,99.58,P.067 Kuantan
Pahang,N.12 Beserah,1959,N.11 Beserah,541,97.2,P.061 Kuantan
