state,seat,year,lineage
Sarawak,P.201 Batang Lupar,1996,P.175 Batang Lupar
Sarawak,P.201 Batang Lupar,1987,P.162 Batang Lupar
Sarawak,P.201 Batang Lupar,1977,P.138 Batang Lupar
Sarawak,P.201 Batang Lupar,1968,P.128 Batang Lupar
Sarawak,P.202 Sri Aman,2005,P.202 Sri Aman
Sarawak,P.202 Sri Aman,1996,P.176 Sri Aman
Sarawak,P.202 Sri Aman,1987,P.163 Sri Aman
Sarawak,P.202 Sri Aman,1977,P.138 Batang Lupar
Sarawak,P.202 Sri Aman,1968,P.128 Batang Lupar
Sarawak,P.203 Lubok Antu,2005,P.203 Lubok Antu
Sarawak,P.203 Lubok Antu,1996,P.177 Lubok Antu
Sarawak,P.203 Lubok Antu,1987,P.164 Lubok Antu
Sarawak,P.203 Lubok Antu,1977,P.139 Lubok Antu
Sarawak,P.203 Lubok Antu,1968,P.129 Lubok Antu
Sarawak,P.204 Betong,2005,P.204 Betong
Sarawak,P.204 Betong,1996,P.178 Betong
Sarawak,P.204 Betong,1987,P.165 Betong
Sarawak,P.204 Betong,1977,P.140 Betong
Sarawak,P.204 Betong,1968,P.130 Betong
Sarawak,P.205 Saratok,2005,P.205 Saratok
Sarawak,P.205 Saratok,1996,P.179 Saratok
Sarawak,P.205 Saratok,1987,P.166 Saratok
Sarawak,P.205 Saratok,1977,P.141 Saratok
Sarawak,P.205 Saratok,1968,P.131 Saratok
Sarawak,P.206 Tanjong Manis,2005,P.206 Tanjong Manis
Sarawak,P.206 Tanjong Manis,1996,P.180 Kuala Rajang
Sarawak,P.206 Tanjong Manis,1987,P.167 Kuala Rajang
Sarawak,P.206 Tanjong Manis,1977,P.142 Paloh
Sarawak,P.206 Tanjong Manis,1968,P.133 Payang
Sarawak,P.207 Igan,2005,P.207 Igan
Sarawak,P.207 Igan,1996,P.180 Kuala Rajang
Sarawak,P.207 Igan,1987,P.167 Kuala Rajang
Sarawak,P.207 Igan,1977,P.142 Paloh
Sarawak,P.207 Igan,1968,P.133 Payang
Sarawak,P.208 Sarikei,2005,P.208 Sarikei
Sarawak,P.208 Sarikei,1996,P.181 Sarikei
Sarawak,P.208 Sarikei,1987,P.168 Sarikei
Sarawak,P.208 Sarikei,1977,P.143 Sarikei
Sarawak,P.208 Sarikei,1968,P.133 Payang
Sarawak,P.209 Julau,2005,P.209 Julau
Sarawak,P.209 Julau,1996,P.182 Julau
Sarawak,P.209 Julau,1987,P.169 Julau
Sarawak,P.209 Julau,1977,P.147 Julau
Sarawak,P.209 Julau,1968,P.137 Julau
Sarawak,P.210 Kanowit,2005,P.210 Kanowit
Sarawak,P.210 Kanowit,1996,P.183 Kanowit
Sarawak,P.210 Kanowit,1987,P.170 Kanowit
Sarawak,P.210 Kanowit,1977,P.148 Kanowit
Sarawak,P.210 Kanowit,1968,P.138 Kanowit
Sarawak,P.211 Lanang,2005,P.211 Lanang
Sarawak,P.211 Lanang,1996,P.184 Lanang
Sarawak,P.211 Lanang,1987,P.171 Lanang
Sarawak,P.211 Lanang,1977,P.145 Rajang
Sarawak,P.211 Lanang,1968,P.135 Rajang
Sarawak,P.212 Sibu,2005,P.212 Sibu
Sarawak,P.212 Sibu,1996,P.185 Sibu
Sarawak,P.212 Sibu,1987,P.172 Sibu
Sarawak,P.212 Sibu,1977,P.145 Rajang
Sarawak,P.212 Sibu,1968,P.135 Rajang
Sarawak,P.213 Mukah,2005,P.213 Mukah
Sarawak,P.213 Mukah,1996,P.186 Mukah
Sarawak,P.213 Mukah,1987,P.173 Mukah
Sarawak,P.213 Mukah,1977,P.146 Mukah
Sarawak,P.213 Mukah,1968,P.136 Mukah
Sarawak,P.214 Selangau,2005,P.214 Selangau
Sarawak,P.214 Selangau,1996,P.187 Selangau
Sarawak,P.214 Selangau,1987,P.174 Selangau
Sarawak,P.214 Selangau,1977,P.151 Bintulu
Sarawak,P.214 Selangau,1968,P.141 Bintulu
Sarawak,P.215 Kapit,2005,P.215 Kapit
Sarawak,P.215 Kapit,1996,P.188 Kapit
Sarawak,P.215 Kapit,1987,P.175 Kapit
Sarawak,P.215 Kapit,1977,P.149 Kapit
Sarawak,P.215 Kapit,1968,P.139 Kapit
Sarawak,P.216 Hulu Rajang,2005,P.216 Hulu Rajang
Sarawak,P.216 Hulu Rajang,1996,P.189 Hulu Rajang
Sarawak,P.216 Hulu Rajang,1987,P.176 Hulu Rajang
Sarawak,P.216 Hulu Rajang,1977,P.150 Ulu Rajang
Sarawak,P.216 Hulu Rajang,1968,P.140 Ulu Rajang
Sarawak,P.217 Bintulu,2005,P.217 Bintulu
Sarawak,P.217 Bintulu,1996,P.190 Bintulu
Sarawak,P.217 Bintulu,1987,P.177 Bintulu
Sarawak,P.217 Bintulu,1977,P.151 Bintulu
Sarawak,P.217 Bintulu,1968,P.141 Bintulu
Sarawak,P.218 Sibuti,2005,P.218 Sibuti
Sarawak,P.218 Sibuti,1996,P.191 Miri
Sarawak,P.218 Sibuti,1987,P.178 Miri
Sarawak,P.218 Sibuti,1977,P.152 Lambir
Sarawak,P.218 Sibuti,1968,P.142 Miri-Subis
Sarawak,P.219 Miri,2005,P.219 Miri
Sarawak,P.219 Miri,1996,P.191 Miri
Sarawak,P.219 Miri,1987,P.178 Miri
Sarawak,P.219 Miri,1977,P.152 Lambir
Sarawak,P.219 Miri,1968,P.142 Miri-Subis
Sarawak,P.220 Baram,2005,P.220 Baram
Sarawak,P.220 Baram,1996,P.192 Baram
Sarawak,P.220 Baram,1987,P.179 Baram
Sarawak,P.220 Baram,1977,P.153 Baram
Sarawak,P.220 Baram,1968,P.143 Baram
Sarawak,P.221 Limbang,2005,P.221 Limbang
Sarawak,P.221 Limbang,1996,P.193 Bukit Mas
Sarawak,P.221 Limbang,1987,P.180 Bukit Mas
