state,new,year,parlimen,area,overlap_pct,n_duns,duns
Kelantan,P.022 Pasir Mas,1955,P.046 Pasir Mas,661,96.78,0,
Kelantan,P.023 Rantau Panjang,2018,P.023 Rantau Panjang,402,100.0,3,"N.14 Chetok, N.15 Gual Periok, N.16 Apam Putra"
Kelantan,P.023 Rantau Panjang,2003,P.023 Rantau Panjang,364,69.68,3,"N.14 Meranti, N.15 Gual Periok, N.16 Bukit Tuku"
Kelantan,P.023 Rantau Panjang,2003,P.022 Pasir Mas,214,28.8,3,"N.11 Tendong, N.12 Pengkalan Pasir, N.13 Chetok"
Kelantan,P.023 Rantau Panjang,1994,P.023 Rantau Panjang,373,67.05,3,"N.13 Meranti, N.14 Gual Periok, N.15 Bukit Tuku"
Kelantan,P.023 Rantau Panjang,1994,P.027 Tanah Merah,681,30.93,3,"N.25 Chetok, N.26 Bukit Panau, N.27 Gual Ipoh"
Kelantan,P.023 Rantau Panjang,1984,P.021 Rantau Panjang,428,98.65,3,"N.13 Gual Periok, N.14 Bukit Tuku, N.15 Chetok"
Kelantan,P.023 Rantau Panjang,1974,P.021 Rantau Panjang,479,98.16,3,"N.16 Gual Periok, N.17 Lemal, N.18 Tok Uban"
Kelantan,P.023 Rantau Panjang,1959,P.021 Pasir Mas Hulu,479,98.16,3,"N.19 Rantau Panjang, N.20 Lemal, N.21 Tok Uban"
Kelantan,P.023 Rantau Panjang,1955,P.046 Pasir Mas,661,99.48,0,
Kelantan,P.024 Kubang Kerian,2018,P.024 Kubang Kerian,143,100.0,3,"N.17 Salor, N.18 Pasir Tumboh, N.19 Demit"
Kelantan,P.024 Kubang Kerian,2003,P.024 Kubang Kerian,127,82.01,3,"N.17 Salor, N.18 Pasir Tumboh, N.19 Demit"
Kelantan,P.024 Kubang Kerian,2003,P.026 Ketereh,166,16.46,3,"N.23 Melor, N.24 Kadok, N.25 Kok Lanas"
Kelantan,P.024 Kubang Kerian,1994,P.024 Kubang Kerian,124,74.92,3,"N.16 Salor, N.17 Pasir Tumboh, N.18 Kenali"
Kelantan,P.024 Kubang Kerian,1994,P.026 Peringat,171,22.21,3,"N.22 Melor, N.23 Kadok, N.24 Ketereh"
Kelantan,P.024 Kubang Kerian,1984,P.022 Nilam Puri,166,66.35,3,"N.16 Salor, N.17 Mulong, N.18 Peringat"
Kelantan,P.024 Kubang Kerian,1984,P.019 Kota Baharu,68,29.02,3,"N.07 Padang Garong, N.08 Bunut Payong, N.09 Lundang"
Kelantan,P.024 Kubang Kerian,1974,P.022 Nilam Puri,223,46.76,3,"N.19 Salor, N.20 Ketereh, N.21 Peringat"
Kelantan,P.024 Kubang Kerian,1974,P.019 Kota Bharu,65,26.54,3,"N.10 Sungei Keladi, N.11 Telipok, N.12 Kubang Kerian"
Kelantan,P.024 Kubang Kerian,1974,P.017 Pengkalan Chepa,127,21.09,3,"N.04 Semut Api, N.05 Kemumin, N.06 Sering"
Kelantan,P.024 Kubang Kerian,1959,P.020 Kota Bharu Hulu,251,63.82,3,"N.16 Kota Bharu Timor, N.17 Kota Bharu Barat, N.18 Kota Bharu Selatan"
Kelantan,P.024 Kubang Kerian,1959,P.018 Kota Bharu Hilir,65,26.54,3,"N.10 Bandar Hilir, N.11 Bandar Hulu, N.12 Kota Bharu Tengah"
Kelantan,P.024 Kubang Kerian,1955,P.048 Kelantan Tengah,316,90.37,0,
Kelantan,P.025 Bachok,2018,P.025 Bachok,275,100.0,3,"N.20 Tawang, N.21 Pantai Irama, N.22 Jelawat"
Kelantan,P.025 Bachok,2003,P.025 Bachok,285,99.14,3,"N.20 Tawang, N.21 Perupok, N.22 Jelawat"
Kelantan,P.025 Bachok,1994,P.025 Bachok,273,94.38,3,"N.19 Tawang, N.20 Perupok, N.21 Jelawat"
Kelantan,P.025 Bachok,1984,P.023 Bachok,303,99.56,3,"N.19 Tawang, N.20 Perupok, N.21 Jelawat"
Kelantan,P.025 Bachok,1974,P.020 Bachok,287,96.14,3,"N.13 Tawang, N.14 Perupok, N.15 Jelawat"
Kelantan,P.025 Bachok,1959,P.019 Bachok,287,96.14,3,"N.13 Bachok Utara, N.14 Bachok Tengah, N.15 Bachok Selatan"
Kelantan,P.025 Bachok,1955,P.045 Kelantan Timor,699,96.14,0,
Kelantan,P.026 Ketereh,2018,P.026 Ketereh,143,100.0,3,"N.23 Melor, N.24 Kadok, N.25 Kok Lanas"
Kelantan,P.026 Ketereh,2003,P.026 Ketereh,166,96.34,3,"N.23 Melor, N.24 Kadok, N.25 Kok Lanas"
Kelantan,P.026 Ketereh,1994,P.026 Peringat,171,95.0,3,"N.22 Melor, N.23 Kadok, N.24 Ketereh"
Kelantan,P.026 Ketereh,1984,P.025 Kok Lanas,306,49.07,3,"N.25 Selising, N.26 Ketereh, N.27 Pulai Chondong"
Kelantan,P.026 Ketereh,1984,P.022 Nilam Puri,166,47.11,3,"N.16 Salor, N.17 Mulong, N.18 Peringat"
Kelantan,P.026 Ketereh,1974,P.022 Nilam Puri,223,98.89,3,"N.19 Salor, N.20 Ketereh, N.21 Peringat"
Kelantan,P.026 Ketereh,1959,P.020 Kota Bharu Hulu,251,98.95,3,"N.16 Kota Bharu Timor, N.17 Kota Bharu Barat, N.18 Kota Bharu Selatan"
Kelantan,P.026 Ketereh,1955,P.048 Kelantan Tengah,316,98.95,0,
Kelantan,P.027 Tanah Merah,2018,P.027 Tanah Merah,698,100.0,3,"N.26 Bukit Panau, N.27 Gual Ipoh, N.28 Kemahang"
Kelantan,P.027 Tanah Merah,2003,P.027 Tanah Merah,678,95.11,3,"N.26 Bukit Panau, N.27 Gual Ipoh, N.28 Kemahang"
Kelantan,P.027 Tanah Merah,1994,P.027 Tanah Merah,681,78.0,3,"N.25 Chetok, N.26 Bukit Panau, N.27 Gual Ipoh"
Kelantan,P.027 Tanah Merah,1994,P.030 Jeli,1695,20.64,3,"N.35 Kemahang, N.36 Air Lanas, N.37 Pergau"
Kelantan,P.027 Tanah Merah,1984,P.027 Machang,746,57.17,3,"N.31 Gual Ipoh, N.32 Labok, N.33 Banggol Judah"
Kelantan,P.027 Tanah Merah,1984,P.026 Tanah Merah,1125,41.4,3,"N.28 Bukit Panau, N.29 Panglima Bayu, N.30 Jeli"
Kelantan,P.027 Tanah Merah,1974,P.023 Tanah Merah,867,90.49,3,"N.22 Bukit Panau, N.23 Lanas, N.24 Gual Ipoh"
Kelantan,P.027 Tanah Merah,1959,P.023 Tanah Merah,1734,90.76,3,"N.25 Machang Utara, N.26 Tanah Merah Timor, N.27 Tanah Merah Barat"
Kelantan,P.027 Tanah Merah,1955,P.044 Kelantan Selatan,13322,91.31,0,
Kelantan,P.028 Pasir Puteh,2018,P.028 Pasir Puteh,425,100.0,4,"N.29 Selising, N.30 Limbongan, N.31 Semerak, N.32 Gaal"
Kelantan,P.028 Pasir Puteh,2003,P.028 Pasir Puteh,430,99.23,4,"N.29 Selising, N.30 Limbongan, N.31 Semerak, N.32 Gaal"
Kelantan,P.028 Pasir Puteh,1994,P.028 Pasir Puteh,430,99.1,4,"N.28 Selising, N.29 Limbongan, N.30 Semerak, N.31 Gaal"
Kelantan,P.028 Pasir Puteh,1984,P.024 Pasir Puteh,304,70.86,3,"N.22 Cherang Ruku, N.23 Limbongan, N.24 Gaal"
Kelantan,P.028 Pasir Puteh,1984,P.025 Kok Lanas,306,25.07,3,"N.25 Selising, N.26 Ketereh, N.27 Pulai Chondong"
Kelantan,P.028 Pasir Puteh,1974,P.025 Pasir Puteh,316,73.76,3,"N.28 Selising, N.29 Bandar Pasir Puteh, N.30 Cherang Ruku"
Kelantan,P.028 Pasir Puteh,1974,P.024 Machang,509,22.49,3,"N.25 Pulai Chondong, N.26 Bandar Machang, N.27 Sungei Rasau"
Kelantan,P.028 Pasir Puteh,1959,P.022 Pasir Puteh,412,95.13,3,"N.22 Pasir Puteh Utara, N.23 Pasir Puteh Tengah, N.24 Pasir Puteh Tenggara"
Kelantan,P.028 Pasir Puteh,1955,P.045 Kelantan Timor,699,98.29,0,
Kelantan,P.029 Machang,2018,P.029 Machang,535,100.0,3,"N.33 Pulai Chondong, N.34 Temangan, N.35 Kemuning"
Kelantan,P.029 Machang,2003,P.029 Machang,538,98.21,3,"N.33 Pulai Chondong, N.34 Temangan, N.35 Kemuning"
Kelantan,P.029 Machang,1994,P.029 Machang,547,99.08,3,"N.32 Pulai Chondong, N.33 Banggol Judah, N.34 Kemuning"
Kelantan,P.029 Machang,1984,P.027 Machang,746,63.07,3,"N.31 Gual Ipoh, N.32 Labok, N.33 Banggol Judah"
Kelantan,P.029 Machang,1984,P.025 Kok Lanas,306,22.91,3,"N.25 Selising, N.26 Ketereh, N.27 Pulai Chondong"
Kelantan,P.029 Machang,1984,P.028 Kuala Krai,1423,13.56,3,"N.34 Temangan, N.35 Guchil, N.36 Manek Urai"
Kelantan,P.029 Machang,1974,P.024 Machang,509,76.45,3,"N.25 Pulai Chondong, N.26 Bandar Machang, N.27 Sungei Rasau"
Kelantan,P.029 Machang,1974,P.026 Kuala Krai,833,21.07,3,"N.31 Temangan, N.32 Guchil, N.33 Pahi"
Kelantan,P.029 Machang,1959,P.024 Ulu Kelantan,11588,62.73,3,"N.28 Machang Selatan, N.29 Ulu Kelantan Timor, N.30 Ulu Kelantan Barat"
Kelantan,P.029 Machang,1959,P.023 Tanah Merah,1734,34.72,3,"N.25 Machang Utara, N.26 Tanah Merah Timor, N.27 Tanah Merah Barat"
Kelantan,P.029 Machang,1955,P.044 Kelantan Selatan,13322,97.44,0,
Kelantan,P.030 Jeli,2018,P.030 Jeli,1534,100.0,3,"N.36 Bukit Bunga, N.37 Air Lanas, N.38 Kuala Balah"
Kelantan,P.030 Jeli,2003,P.030 Jeli,1556,98.96,3,"N.36 Bukit Bunga, N.37 Air Lanas, N.38 Kuala Balah"
Kelantan,P.030 Jeli,1994,P.030 Jeli,1695,99.17,3,"N.35 Kemahang, N.36 Air Lanas, N.37 Pergau"
Kelantan,P.030 Jeli,1984,P.026 Tanah Merah,1125,54.18,3,"N.28 Bukit Panau, N.29 Panglima Bayu, N.30 Jeli"
Kelantan,P.030 Jeli,1984,P.029 Gua Musang,9984,45.47,3,"N.37 Dabong, N.38 Paloh, N.39 Galas"
Kelantan,P.030 Jeli,1974,P.027 Ulu Kelantan,11208,86.47,3,"N.34 Jeli, N.35 Gua Musang, N.36 Manek Urai"
Kelantan,P.030 Jeli,1974,P.023 Tanah Merah,867,12.5,3,"N.22 Bukit Panau, N.23 Lanas, N.24 Gual Ipoh"
Kelantan,P.030 Jeli,1959,P.023 Tanah Merah,1734,56.69,3,"N.25 Machang Utara, N.26 Tanah Merah Timor, N.27 Tanah Merah Barat"
Kelantan,P.030 Jeli,1959,P.024 Ulu Kelantan,11588,42.28,3,"N.28 Machang Selatan, N.29 Ulu Kelantan Timor, N.30 Ulu Kelantan Barat"
Kelantan,P.030 Jeli,1955,P.044 Kelantan Selatan,13322,98.97,0,
Kelantan,P.031 Kuala Krai,2018,P.031 Kuala Krai,2321,100.0,4,"N.39 Mengkebang, N.40 Guchil, N.41 Manek Urai, N.42 Dabong"
Kelantan,P.031 Kuala Krai,2003,P.031 Kuala Krai,2322,99.12,4,"N.39 Mengkebang, N.40 Guchil, N.41 Manek Urai, N.42 Dabong"
Kelantan,P.031 Kuala Krai,1994,P.031 Kuala Krai,1479,63.3,3,"N.38 Guchil, N.39 Mengkebang, N.40 Manek Urai"
Kelantan,P.031 Kuala Krai,1994,P.032 Gua Musang,9128,35.49,3,"N.41 Dabong, N.42 Paloh, N.43 Galas"
Kelantan,P.031 Kuala Krai,1984,P.028 Kuala Krai,1423,58.03,3,"N.34 Temangan, N.35 Guchil, N.36 Manek Urai"
Kelantan,P.031 Kuala Krai,1984,P.029 Gua Musang,9984,41.84,3,"N.37 Dabong, N.38 Paloh, N.39 Galas"
Kelantan,P.031 Kuala Krai,1974,P.027 Ulu Kelantan,11208,67.24,3,"N.34 Jeli, N.35 Gua Musang, N.36 Manek Urai"
Kelantan,P.031 Kuala Krai,1974,P.026 Kuala Krai,833,31.0,3,"N.31 Temangan, N.32 Guchil, N.33 Pahi"
Kelantan,P.031 Kuala Krai,1959,P.024 Ulu Kelantan,11588,98.34,3,"N.28 Machang Selatan, N.29 Ulu Kelantan Timor, N.30 Ulu Kelantan Barat"
Kelantan,P.031 Kuala Krai,1955,P.044 Kelantan Selatan,13322,99.99,0,
Kelantan,P.032 Gua Musang,2018,P.032 Gua Musang,8305,100.0,3,"N.43 Nenggiri, N.44 Paloh, N.45 Galas"
Kelantan,P.032 Gua Musang,2003,P.032 Gua Musang,8299,99.89,3,"N.43 Nenggiri, N.44 Paloh, N.45 Galas"
Kelantan,P.032 Gua Musang,1994,P.032 Gua Musang,9128,99.94,3,"N.41 Dabong, N.42 Paloh, N.43 Galas"
Kelantan,P.032 Gua Musang,1984,P.029 Gua Musang,9984,100.0,3,"N.37 Dabong, N.38 Paloh, N.39 Galas"
Kelantan,P.032 Gua Musang,1974,P.027 Ulu Kelantan,11208,100.0,3,"N.34 Jeli, N.35 Gua Musang, N.36 Manek Urai"
Kelantan,P.032 Gua Musang,1959,P.024 Ulu Kelantan,11588,100.0,3,"N.28 Machang Selatan, N.29 Ulu Kelantan Timor, N.30 Ulu Kelantan Barat"
Kelantan,P.032 Gua Musang,1955,P.044 Kelantan Selatan,13322,100.0,0,
Terengganu,P.033 Besut,2018,P.033 Besut,1038,100.0,4,"N.01 Kuala Besut, N.02 Kota Putera, N.03 Jertih, N.04 Hulu Besut"
Terengganu,P.033 Besut,2003,P.033 Besut,1052,99.43,4,"N.01 Kuala Besut, N.02 Kota Putera, N.03 Jertih, N.04 Hulu Besut"
Terengganu,P.033 Besut,1994,P.033 Besut,1053,99.06,4,"N.01 Kuala Besut, N.02 Kampung Raja, N.03 Jertih, N.04 Hulu Besut"
Terengganu,P.033 Besut,1984,P.030 Besut,1070,99.6,4,"N.01 Kuala Besut, N.02 Kampung Raja, N.03 Jertih, N.04 Hulu Besut"
Terengganu,P.033 Besut,1974,P.028 Besut,1237,99.07,4,"N.01 Kuala Besut, N.02 Kampong Raja, N.03 Bukit Kenak, N.04 Ulu Besut"
Terengganu,P.033 Besut,1959,P.025 Besut,2009,99.53,5,"N.01 Kuala Besut, N.02 Kampong Raja, N.03 Ulu Besut, N.04 Besut Tengah, N.05 Setiu"
Terengganu,P.033 Besut,1955,P.049 Trengganu Utara,3134,99.53,0,
Terengganu,P.034 Setiu,2018,P.034 Setiu,1696,100.0,4,"N.05 Jabi, N.06 Permaisuri, N.07 Langkap, N.08 Batu Rakit"
Terengganu,P.034 Setiu,2003,P.034 Setiu,1694,98.16,4,"N.05 Jabi, N.06 Permaisuri, N.07 Langkap, N.08 Batu Rakit"
Terengganu,P.034 Setiu,1994,P.034 Setiu,1677,97.06,4,"N.05 Jabi, N.06 Permaisuri, N.07 Langkap, N.08 Batu Rakit"
Terengganu,P.034 Setiu,1984,P.031 Setiu,1586,90.31,4,"N.05 Jabi, N.06 Permaisuri, N.07 Langkap, N.08 Batu Rakit"
Terengganu,P.034 Setiu,1974,P.029 Ulu Nerus,1749,88.05,4,"N.05 Setiu, N.06 Langkap, N.07 Batu Rakit, N.08 Seberang Takir"
Terengganu,P.034 Setiu,1974,P.028 Besut,1237,11.42,4,"N.01 Kuala Besut, N.02 Kampong Raja, N.03 Bukit Kenak, N.04 Ulu Besut"
Terengganu,P.034 Setiu,1959,P.025 Besut,2009,55.97,5,"N.01 Kuala Besut, N.02 Kampong Raja, N.03 Ulu Besut, N.04 Besut Tengah, N.05 Setiu"
Terengganu,P.034 Setiu,1959,P.026 Kuala Trengganu Utara,1124,43.69,4,"N.06 Batu Rakit, N.07 Kuala Nerus, N.08 Jeram, N.09 Langkap"
Terengganu,P.034 Setiu,1955,P.049 Trengganu Utara,3134,99.66,0,
Terengganu,P.035 Kuala Nerus,2018,P.035 Kuala Nerus,338,100.0,4,"N.09 Tepuh, N.10 Buluh Gading, N.11 Seberang Takir, N.12 Bukit Tunggal"
Terengganu,P.035 Kuala Nerus,2003,P.035 Kuala Nerus,347,96.72,4,"N.09 Tepuh, N.10 Teluk Pasu, N.11 Seberang Takir, N.12 Bukit Tunggal"
Terengganu,P.035 Kuala Nerus,1994,P.035 Kuala Nerus,340,94.53,4,"N.09 Tepuh, N.10 Teluk Pasu, N.11 Seberang Takir, N.12 Bukit Tunggal"
Terengganu,P.035 Kuala Nerus,1984,P.032 Kuala Nerus,451,88.58,4,"N.09 Tepuh, N.10 Teluk Pasu, N.11 Seberang Takir, N.12 Bukit Tunggal"
Terengganu,P.035 Kuala Nerus,1974,P.029 Ulu Nerus,1749,64.93,4,"N.05 Setiu, N.06 Langkap, N.07 Batu Rakit, N.08 Seberang Takir"
Terengganu,P.035 Kuala Nerus,1974,P.031 Kuala Nerus,215,34.16,4,"N.13 Jeram, N.14 Bukit Tunggal, N.15 Manir, N.16 Bukit Payong"
Terengganu,P.035 Kuala Nerus,1959,P.026 Kuala Trengganu Utara,1124,98.33,4,"N.06 Batu Rakit, N.07 Kuala Nerus, N.08 Jeram, N.09 Langkap"
Terengganu,P.035 Kuala Nerus,1955,P.049 Trengganu Utara,3134,98.33,0,
Terengganu,P.036 Kuala Terengganu,2018,P.036 Kuala Terengganu,56,100.0,4,"N.13 Wakaf Mempelam, N.14 Bandar, N.15 Ladang, N.16 Batu Buruk"
Terengganu,P.036 Kuala Terengganu,2003,P.036 Kuala Terengganu,58,95.57,4,"N.13 Wakaf Mempelam, N.14 Bandar, N.15 Ladang, N.16 Batu Buruk"
Terengganu,P.036 Kuala Terengganu,1994,P.036 Kuala Terengganu,52,88.47,4,"N.13 Wakaf Mempelam, N.14 Bandar, N.15 Ladang, N.16 Batu Buruk"
Terengganu,P.036 Kuala Terengganu,1994,P.037 Marang,719,10.34,4,"N.17 Alur Limbat, N.18 Bukit Payung, N.19 Ru Rendang, N.20 Pengkalan Berangan"
Terengganu,P.036 Kuala Terengganu,1984,P.033 Kuala Terengganu,54,84.55,4,"N.13 Bandar, N.14 Ladang, N.15 Batu Buruk, N.16 Wakaf Mempelam"
Terengganu,P.036 Kuala Terengganu,1984,P.034 Marang,396,12.69,4,"N.17 Serada, N.18 Bukit Payung, N.19 Ru Rendang, N.20 Binjai"
Terengganu,P.036 Kuala Terengganu,1974,P.032 Kuala Trengganu,83,84.84,4,"N.17 Bandar, N.18 Ladang, N.19 Wakaf Mempelam, N.20 Batu Burok"
Terengganu,P.036 Kuala Terengganu,1974,P.031 Kuala Nerus,215,14.01,4,"N.13 Jeram, N.14 Bukit Tunggal, N.15 Manir, N.16 Bukit Payong"
Terengganu,P.036 Kuala Terengganu,1959,P.027 Kuala Trengganu Selatan,60,86.75,4,"N.10 Bandar, N.11 Ladang, N.12 Bukit Besar, N.13 Batu Burok"
Terengganu,P.036 Kuala Terengganu,1959,P.030 Trengganu Tengah,4091,10.2,4,"N.21 Kuala Trengganu Tengah, N.22 Binjai, N.23 Ulu Trengganu Timor, N.24 Ulu Trengganu Barat"
Terengganu,P.036 Kuala Terengganu,1955,P.050 Trengganu Tengah,4152,96.95,0,
Terengganu,P.037 Marang,2018,P.037 Marang,720,100.0,4,"N.17 Alur Limbat, N.18 Bukit Payung, N.19 Ru Rendang, N.20 Pengkalan Berangan"
Terengganu,P.037 Marang,2003,P.037 Marang,733,99.12,4,"N.17 Alur Limbat, N.18 Bukit Payung, N.19 Ru Rendang, N.20 Pengkalan Berangan"
Terengganu,P.037 Marang,1994,P.037 Marang,719,97.42,4,"N.17 Alur Limbat, N.18 Bukit Payung, N.19 Ru Rendang, N.20 Pengkalan Berangan"
Terengganu,P.037 Marang,1984,P.034 Marang,396,52.14,4,"N.17 Serada, N.18 Bukit Payung, N.19 Ru Rendang, N.20 Binjai"
Terengganu,P.037 Marang,1984,P.036 Dungun,3133,47.29,4,"N.25 Mercang, N.26 Jerangau, N.27 Sura, N.28 Paka"
Terengganu,P.037 Marang,1974,P.033 Dungun,1257,70.45,4,"N.21 Marang, N.22 Merchang, N.23 Sura, N.24 Jerangau"
Terengganu,P.037 Marang,1974,P.030 Ulu Trengganu,4065,16.97,4,"N.09 Telemong, N.10 Binjai, N.11 Tanggol, N.12 Kuala Brang"
Terengganu,P.037 Marang,1959,P.028 Dungun,1342,73.68,3,"N.14 Marang, N.15 Sura, N.16 Ulu Dungun"
Terengganu,P.037 Marang,1959,P.030 Trengganu Tengah,4091,25.4,4,"N.21 Kuala Trengganu Tengah, N.22 Binjai, N.23 Ulu Trengganu Timor, N.24 Ulu Trengganu Barat"
Terengganu,P.037 Marang,1955,P.051 Trengganu Selatan,5914,73.68,0,
Terengganu,P.037 Marang,1955,P.050 Trengganu Tengah,4152,26.32,0,
Terengganu,P.038 Hulu Terengganu,2018,P.038 Hulu Terengganu,4005,100.0,4,"N.21 Telemung, N.22 Manir, N.23 Kuala Berang, N.24 Ajil"
Terengganu,P.038 Hulu Terengganu,2003,P.038 Hulu Terengganu,3989,99.21,4,"N.21 Telemung, N.22 Manir, N.23 Kuala Berang, N.24 Ajil"
Terengganu,P.038 Hulu Terengganu,1994,P.038 Hulu Terengganu,3958,97.83,4,"N.21 Telemung, N.22 Manir, N.23 Kuala Berang, N.24 Ajil"
Terengganu,P.038 Hulu Terengganu,1984,P.035 Hulu Terengganu,3923,97.5,4,"N.21 Telemung, N.22 Manir, N.23 Kuala Berang, N.24 Tanggul"
Terengganu,P.038 Hulu Terengganu,1974,P.030 Ulu Trengganu,4065,97.4,4,"N.09 Telemong, N.10 Binjai, N.11 Tanggol, N.12 Kuala Brang"
Terengganu,P.038 Hulu Terengganu,1959,P.030 Trengganu Tengah,4091,96.41,4,"N.21 Kuala Trengganu Tengah, N.22 Binjai, N.23 Ulu Trengganu Timor, N.24 Ulu Trengganu Barat"
Terengganu,P.038 Hulu Terengganu,1955,P.050 Trengganu Tengah,4152,96.41,0,
Terengganu,P.039 Dungun,2018,P.039 Dungun,2728,100.0,4,"N.25 Bukit Besi, N.26 Rantau Abang, N.27 Sura, N.28 Paka"
Terengganu,P.039 Dungun,2003,P.039 Dungun,2726,99.09,4,"N.25 Bukit Besi, N.26 Rantau Abang, N.27 Sura, N.28 Paka"
Terengganu,P.039 Dungun,1994,P.039 Dungun,2791,98.93,4,"N.25 Bukit Besi, N.26 Rantau Abang, N.27 Sura, N.28 Paka"
Terengganu,P.039 Dungun,1984,P.036 Dungun,3133,99.5,4,"N.25 Mercang, N.26 Jerangau, N.27 Sura, N.28 Paka"
Terengganu,P.039 Dungun,1974,P.034 Kemaman,4591,73.63,4,"N.25 Paka, N.26 Kemasek, N.27 Bukit Bandi, N.28 Chukai"
Terengganu,P.039 Dungun,1974,P.033 Dungun,1257,25.3,4,"N.21 Marang, N.22 Merchang, N.23 Sura, N.24 Jerangau"
Terengganu,P.039 Dungun,1959,P.029 Kemaman,4572,72.9,4,"N.17 Paka Kerteh, N.18 Kemaman Utara, N.19 Chukai, N.20 Kemaman Selatan"
Terengganu,P.039 Dungun,1959,P.028 Dungun,1342,26.08,3,"N.14 Marang, N.15 Sura, N.16 Ulu Dungun"
Terengganu,P.039 Dungun,1955,P.051 Trengganu Selatan,5914,98.99,0,
Terengganu,P.040 Kemaman,2018,P.040 Kemaman,2568,100.0,4,"N.29 Kemasik, N.30 Kijal, N.31 Cukai, N.32 Air Putih"
Terengganu,P.040 Kemaman,2003,P.040 Kemaman,2593,99.93,4,"N.29 Kemasik, N.30 Kijal, N.31 Cukai, N.32 Air Putih"
Terengganu,P.040 Kemaman,1994,P.040 Kemaman,2605,99.96,4,"N.29 Kemasik, N.30 Kijal, N.31 Cukai, N.32 Air Putih"
Terengganu,P.040 Kemaman,1984,P.037 Kemaman,2583,99.74,4,"N.29 Kemasik, N.30 Kijal, N.31 Cukai, N.32 Bukit Bandi"
Terengganu,P.040 Kemaman,1974,P.034 Kemaman,4591,99.98,4,"N.25 Paka, N.26 Kemasek, N.27 Bukit Bandi, N.28 Chukai"
Terengganu,P.040 Kemaman,1959,P.029 Kemaman,4572,99.98,4,"N.17 Paka Kerteh, N.18 Kemaman Utara, N.19 Chukai, N.20 Kemaman Selatan"
Terengganu,P.040 Kemaman,1955,P.051 Trengganu Selatan,5914,99.98,0,
Pulau Pinang,P.041 Kepala Batas,2018,P.041 Kepala Batas,140,100.0,3,"N.01 Penaga, N.02 Bertam, N.03 Pinang Tunggal"
Pulau Pinang,P.041 Kepala Batas,2003,P.041 Kepala Batas,139,99.14,3,"N.01 Penaga, N.02 Bertam, N.03 Pinang Tunggal"
Pulau Pinang,P.041 Kepala Batas,1994,P.041 Kepala Batas,138,98.82,3,"N.01 Penaga, N.02 Bertam, N.03 Pinang Tunggal"
Pulau Pinang,P.041 Kepala Batas,1984,P.038 Kepala Batas,137,94.61,3,"N.01 Penaga, N.02 Bertam, N.03 Pinang Tunggal"
Pulau Pinang,P.041 Kepala Batas,1974,P.035 Kepala Batas,154,99.19,3,"N.01 Penaga, N.02 Bertam, N.03 Tasek Gelugor"
Pulau Pinang,P.041 Kepala Batas,1959,P.038 Seberang Utara,236,99.99,3,"N.22 Muda, N.23 Kepala Batas, N.24 Tasek Glugor"
Pulau Pinang,P.041 Kepala Batas,1955,P.001 Wellesley North,271,99.99,0,
Pulau Pinang,P.042 Tasek Gelugor,2018,P.042 Tasek Gelugor,109,100.0,3,"N.04 Permatang Berangan, N.05 Sungai Dua, N.06 Telok Ayer Tawar"
Pulau Pinang,P.042 Tasek Gelugor,2003,P.042 Tasek Gelugor,109,99.0,3,"N.04 Permatang Berangan, N.05 Sungai Dua, N.06 Telok Ayer Tawar"
Pulau Pinang,P.042 Tasek Gelugor,1994,P.042 Tasek Gelugor,110,98.95,3,"N.04 Permatang Berangan, N.05 Sungai Dua, N.06 Telok Ayer Tawar"
Pulau Pinang,P.042 Tasek Gelugor,1984,P.039 Tasek Gelugor,114,94.79,3,"N.04 Ara Rendang, N.05 Sungai Dua, N.06 Telok Ayer Tawar"
Pulau Pinang,P.042 Tasek Gelugor,1974,P.037 Permatang Pauh,155,63.56,3,"N.07 Sungai Dua, N.08 Kubang Semang, N.09 Penanti"
Pulau Pinang,P.042 Tasek Gelugor,1974,P.036 Mata Kuching,47,22.43,3,"N.04 Bagan Ajam, N.05 Bagan Jermal, N.06 Bagan Dalam"
Pulau Pinang,P.042 Tasek Gelugor,1974,P.035 Kepala Batas,154,14.0,3,"N.01 Penaga, N.02 Bertam, N.03 Tasek Gelugor"
Pulau Pinang,P.042 Tasek Gelugor,1959,P.038 Seberang Utara,236,87.62,3,"N.22 Muda, N.23 Kepala Batas, N.24 Tasek Glugor"
Pulau Pinang,P.042 Tasek Gelugor,1959,P.031 Bagan,35,11.68,2,"N.01 Butterworth, N.02 Bagan Ajam"
Pulau Pinang,P.042 Tasek Gelugor,1955,P.001 Wellesley North,271,99.3,0,
Pulau Pinang,P.043 Bagan,2018,P.043 Bagan,18,100.0,3,"N.07 Sungai Puyu, N.08 Bagan Jermal, N.09 Bagan Dalam"
Pulau Pinang,P.043 Bagan,2003,P.043 Bagan,18,99.07,3,"N.07 Sungai Puyu, N.08 Bagan Jermal, N.09 Bagan Dalam"
Pulau Pinang,P.043 Bagan,1994,P.043 Bagan,34,97.69,3,"N.07 Sungai Puyu, N.08 Bagan Jermal, N.09 Perai"
Pulau Pinang,P.043 Bagan,1984,P.040 Bagan,20,82.52,3,"N.07 Bagan Jermal, N.08 Mak Mandin, N.09 Prai"
Pulau Pinang,P.043 Bagan,1984,P.039 Tasek Gelugor,114,16.75,3,"N.04 Ara Rendang, N.05 Sungai Dua, N.06 Telok Ayer Tawar"
