date,election,state,seat,ballot_order,candidate_rn,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes
1994-02-18,SE-08,Sabah,N.42 Nabawan,1,6538,Ahuar Bin Rasam,BN,001-UMNO,UMNO,3,BN,1747
1994-02-18,SE-08,Sabah,N.42 Nabawan,2,4142,Adut Bin Sigoh @ Joe Bin Said Besar,PBS,054-PBS,PBS,0,ALONE,2370
1994-02-18,SE-08,Sabah,N.43 Merotai,1,6539,Hamud Bin Salleh,SETIA,069-SETIA,SETIA,0,ALONE,54
1994-02-18,SE-08,Sabah,N.43 Merotai,2,3363,Abdul Ghapur Hj. Salleh,BN,001-UMNO,UMNO,3,BN,9515
1994-02-18,SE-08,Sabah,N.43 Merotai,3,5029,Mohd Said Bin Senang @ Mohd Said Noor,PBS,054-PBS,PBS,0,ALONE,3362
1994-02-18,SE-08,Sabah,N.43 Merotai,4,6540,Mohamad Bin Tingka,PAS,004-PAS,PAS,0,ALONE,164
1994-02-18,SE-08,Sabah,N.44 Sri Tanjung,1,6541,Armanus Bin Arshad,PAS,004-PAS,PAS,0,ALONE,197
1994-02-18,SE-08,Sabah,N.44 Sri Tanjung,2,4947,Lim Yun Sang @ Michael Lim,PBS,054-PBS,PBS,0,ALONE,8637
1994-02-18,SE-08,Sabah,N.44 Sri Tanjung,3,4954,Yee Lung Fook Geoffrey,BN,068-SAPP,SAPP,3,BN,7711
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,1,6542,Mohamad Yusof Bin Amat Jamlee,BN,001-UMNO,UMNO,3,BN,7820
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,2,6543,Benjamin Bin Usman,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,295
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,3,6544,Ismail Bin O.T. Ator,BEBAS,000-BEBAS,BEBAS,0,ALONE,382
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,4,5848,Askalani Bin Abdul Rahim,PBS,054-PBS,PBS,0,ALONE,6676
1994-02-18,SE-08,Sabah,N.46 Kunak,1,6545,Sarip Bin Wahirun,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,197
1994-02-18,SE-08,Sabah,N.46 Kunak,2,6546,Nilwan Bin Kabang,BEBAS,000-BEBAS,BEBAS,0,ALONE,2050
1994-02-18,SE-08,Sabah,N.46 Kunak,3,3351,Salim Bin Bachu @ Salim Bin Bacho,PBS,054-PBS,PBS,0,ALONE,2062
1994-02-18,SE-08,Sabah,N.46 Kunak,4,6547,Unding Bin Lana,BN,001-UMNO,UMNO,3,BN,5241
1994-02-18,SE-08,Sabah,N.47 Balung,1,6548,Sari Bin Suhut,PBS,054-PBS,PBS,0,ALONE,5312
1994-02-18,SE-08,Sabah,N.47 Balung,2,6549,Abdul Mannan Bin Jakasa,BN,001-UMNO,UMNO,3,BN,7370
1994-02-18,SE-08,Sabah,N.47 Balung,3,6550,Lung Wing Sang,SETIA,069-SETIA,SETIA,0,ALONE,95
1994-02-18,SE-08,Sabah,N.47 Balung,4,4161,Hj. Ismail Bin Juma,BEBAS,000-BEBAS,BEBAS,0,ALONE,35
1994-02-18,SE-08,Sabah,N.47 Balung,5,5038,Haji Ahmad Bin Haji Awang @ Madon,PAS,004-PAS,PAS,0,ALONE,79
1994-02-18,SE-08,Sabah,N.48 Sulabayan,1,6551,Kiling Bin O.T. Tiring,BEBAS,000-BEBAS,BEBAS,0,ALONE,65
1994-02-18,SE-08,Sabah,N.48 Sulabayan,2,1759,Sakaran @ Hashim Bin Dandai,BN,001-UMNO,UMNO,3,BN,7440
1994-02-18,SE-08,Sabah,N.48 Sulabayan,3,6552,Abdul Rajin Bin Mandul Hati,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,350
1994-02-18,SE-08,Sabah,N.48 Sulabayan,4,4303,Abdillah Bin Hj. Abdul Hamid,PBS,054-PBS,PBS,0,ALONE,4291
1999-03-12,SE-09,Sabah,N.01 Banggi,1,4812,Datu Amir Kahar Bin Datu Mustapha,BN,001-UMNO,UMNO,3,BN,2854
1999-03-12,SE-09,Sabah,N.01 Banggi,2,7265,Salbin Bin Muksin,PBS,054-PBS,PBS,0,ALONE,1840
1999-03-12,SE-09,Sabah,N.01 Banggi,3,7266,Ghazali Bin Harris,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,454
1999-03-12,SE-09,Sabah,N.01 Banggi,4,7267,Tam Chiu Moi @ Oi Yen,BEBAS,000-BEBAS,BEBAS,0,ALONE,38
1999-03-12,SE-09,Sabah,N.02 Kudat,1,4050,Chong Kah Kiat,BN,059-LDP,LDP,3,BN,6935
1999-03-12,SE-09,Sabah,N.02 Kudat,2,5844,Wong Sze Phin,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,481
1999-03-12,SE-09,Sabah,N.02 Kudat,3,6486,Kong Hong Ming @ Kong Fo Min,PBS,054-PBS,PBS,0,ALONE,5447
1999-03-12,SE-09,Sabah,N.02 Kudat,4,7268,Ahmad @ Tawang Bin Jalil,SETIA,069-SETIA,SETIA,0,ALONE,105
1999-03-12,SE-09,Sabah,N.03 Bengkoka,1,4960,Paulus Itom @ Paul Tom,BEBAS,000-BEBAS,BEBAS,0,ALONE,558
1999-03-12,SE-09,Sabah,N.03 Bengkoka,2,7269,Dg. Maimunah Binti Datu Mustapha,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,211
1999-03-12,SE-09,Sabah,N.03 Bengkoka,3,7270,Tsen Kwet Chong,SETIA,069-SETIA,SETIA,0,ALONE,97
1999-03-12,SE-09,Sabah,N.03 Bengkoka,4,7271,Rahim @ Richard Bin Mazagi,PBS,054-PBS,PBS,0,ALONE,2121
1999-03-12,SE-09,Sabah,N.03 Bengkoka,5,5727,Masrani Bin Parman,BN,001-UMNO,UMNO,3,BN,4042
1999-03-12,SE-09,Sabah,N.04 Matunggong,1,7272,Atong Bin Mangabis,PBS,054-PBS,PBS,0,ALONE,5131
1999-03-12,SE-09,Sabah,N.04 Matunggong,2,7273,Berman Bin Angkap,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,282
1999-03-12,SE-09,Sabah,N.04 Matunggong,3,6491,Markus Bin Majihi,BN,063-AKAR,AKAR,3,BN,3407
1999-03-12,SE-09,Sabah,N.04 Matunggong,4,7274,Junan Bin Olok @ Abd Karim,SETIA,069-SETIA,SETIA,0,ALONE,59
1999-03-12,SE-09,Sabah,N.05 Tandek,1,7275,Joe Santi,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,463
1999-03-12,SE-09,Sabah,N.05 Tandek,2,4826,Saibul Bin Supu,BN,066-PDS,PDS,3,BN,4412
1999-03-12,SE-09,Sabah,N.05 Tandek,3,6494,Johnity @ Maximus Bin Ongkili,PBS,054-PBS,PBS,0,ALONE,5671
1999-03-12,SE-09,Sabah,N.06 Tempasuk,1,7276,Abd. Salam Bin Gibang @ Abdul Kadir,PBS,054-PBS,PBS,0,ALONE,4176
1999-03-12,SE-09,Sabah,N.06 Tempasuk,2,5734,Musbah B. Jamli,BN,001-UMNO,UMNO,3,BN,4911
1999-03-12,SE-09,Sabah,N.06 Tempasuk,3,7277,Paumin @ Mohd Aminuddin Bin Aling,PAS,004-PAS,PAS,0,ALONE,239
1999-03-12,SE-09,Sabah,N.06 Tempasuk,4,7278,Masud Bin Nanang,SETIA,069-SETIA,SETIA,0,ALONE,38
1999-03-12,SE-09,Sabah,N.06 Tempasuk,5,6496,Dausin @ Lawrence Bin Pangalin @ Joe,BEBAS,000-BEBAS,BEBAS,0,ALONE,61
1999-03-12,SE-09,Sabah,N.06 Tempasuk,6,7279,Ibrahim Bin Linggam,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,368
1999-03-12,SE-09,Sabah,N.07 Kadamaian,1,7280,Lidu @ Serirama Bin Johari,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,151
1999-03-12,SE-09,Sabah,N.07 Kadamaian,2,6694,Timbon @ Herbert Bin Lagadan,PBS,054-PBS,PBS,0,ALONE,6583
1999-03-12,SE-09,Sabah,N.07 Kadamaian,3,4841,Baggai Bin Basirun,BN,066-PDS,PDS,3,BN,2725
1999-03-12,SE-09,Sabah,N.08 Usukan,1,7281,Mudry Bin Nasir,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,894
1999-03-12,SE-09,Sabah,N.08 Usukan,2,7282,Saidil @ Saidi Bin Simoi,PBS,054-PBS,PBS,0,ALONE,3503
1999-03-12,SE-09,Sabah,N.08 Usukan,3,4838,Md Salleh Md Said,BN,001-UMNO,UMNO,3,BN,7127
1999-03-12,SE-09,Sabah,N.09 Tamparuli,1,4083,Mojilip Bin Bumburing @ Wilfred,BN,066-PDS,PDS,3,BN,3939
1999-03-12,SE-09,Sabah,N.09 Tamparuli,2,5188,Manggoh Arow @ Monggoh Orow,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,475
1999-03-12,SE-09,Sabah,N.09 Tamparuli,3,7283,Linggu @ Edward Bin Bukut,PBS,054-PBS,PBS,0,ALONE,6125
1999-03-12,SE-09,Sabah,N.10 Sulaman,1,5743,Hajiji Bin Haji Noor,BN,001-UMNO,UMNO,3,BN,6571
1999-03-12,SE-09,Sabah,N.10 Sulaman,2,7284,Utuh @ Rakam Bin Sijim,PBS,054-PBS,PBS,0,ALONE,3127
1999-03-12,SE-09,Sabah,N.10 Sulaman,3,7285,Hamdin @ Din Bin Abd Kadir,SETIA,069-SETIA,SETIA,0,ALONE,100
1999-03-12,SE-09,Sabah,N.10 Sulaman,4,7286,Mohamed Daud Bin Abdillah,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,886
1999-03-12,SE-09,Sabah,N.11 Kiulu,1,7287,Lovis Rampas,PBS,054-PBS,PBS,0,ALONE,5007
1999-03-12,SE-09,Sabah,N.11 Kiulu,2,4086,Gisin Bin Lombut,BN,066-PDS,PDS,3,BN,1622
1999-03-12,SE-09,Sabah,N.11 Kiulu,3,7288,Seibing Bin Gunting,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,142
1999-03-12,SE-09,Sabah,N.12 Inanam,1,7289,Christina Lorline Stephen Tibok,BN,066-PDS,PDS,3,BN,4940
1999-03-12,SE-09,Sabah,N.12 Inanam,2,7290,Judy Hiew Mui Nyuk,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,1081
1999-03-12,SE-09,Sabah,N.12 Inanam,3,6698,Goh Chin Lok @ Johnny Goh,PBS,054-PBS,PBS,0,ALONE,9648
1999-03-12,SE-09,Sabah,N.13 Likas,1,7291,Saudin Bin Kadis,BEBAS,000-BEBAS,BEBAS,0,ALONE,100
1999-03-12,SE-09,Sabah,N.13 Likas,2,4897,Yong Teck Lee,BN,068-SAPP,SAPP,3,BN,9110
1999-03-12,SE-09,Sabah,N.13 Likas,3,4148,Gamparon Bin Lajah @ Mohd. Zulkifli Bin Lajah,SETIA,069-SETIA,SETIA,0,ALONE,318
1999-03-12,SE-09,Sabah,N.13 Likas,4,7292,Yahya Bin V.P. Kassim,PAS,004-PAS,PAS,0,ALONE,200
1999-03-12,SE-09,Sabah,N.13 Likas,5,1731,Harris Bin Mohd Salleh,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,3576
1999-03-12,SE-09,Sabah,N.13 Likas,6,5196,Chong Eng Leong @ Ching Eng Leong,PBS,054-PBS,PBS,0,ALONE,4148
1999-03-12,SE-09,Sabah,N.14 Api-Api,1,7293,Chin Chen Fui,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,1040
1999-03-12,SE-09,Sabah,N.14 Api-Api,2,3316,Datuk Chau Tet On,BN,003-MCA,MCA,3,BN,5963
1999-03-12,SE-09,Sabah,N.14 Api-Api,3,6520,Yee Moh Chai,PBS,054-PBS,PBS,0,ALONE,9146
1999-03-12,SE-09,Sabah,N.15 Sembulan,1,7294,Yong Oui Fah,PBS,054-PBS,PBS,0,ALONE,5464
1999-03-12,SE-09,Sabah,N.15 Sembulan,2,6523,Chow Chin Thong @ Chau Chin Tang,BN,068-SAPP,SAPP,3,BN,5161
1999-03-12,SE-09,Sabah,N.15 Sembulan,3,7295,Tan Kok Sui,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,2109
1999-03-12,SE-09,Sabah,N.15 Sembulan,4,7296,Datu Bara Bin Datu Alawaddin,BEBAS,000-BEBAS,BEBAS,0,ALONE,70
1999-03-12,SE-09,Sabah,N.16 Moyog,1,6517,Clarence Dicsenol Bongkos Malakun,PBS,054-PBS,PBS,0,ALONE,10870
1999-03-12,SE-09,Sabah,N.16 Moyog,2,4105,Jomilon Mojuntin @ Conrad Mojuntin,BEBAS,000-BEBAS,BEBAS,0,ALONE,59
1999-03-12,SE-09,Sabah,N.16 Moyog,3,5000,Bernard Giluk Dompok,BN,066-PDS,PDS,3,BN,6482
1999-03-12,SE-09,Sabah,N.16 Moyog,4,7297,Legacy @ Ignatius John Matayun,BEBAS,000-BEBAS,BEBAS,0,ALONE,20
1999-03-12,SE-09,Sabah,N.16 Moyog,5,7298,Cletus Sipain Mojingol,PASOK,042-PASOK,PASOK,0,ALONE,18
1999-03-12,SE-09,Sabah,N.16 Moyog,6,7299,Benedict Sakunil Mansul,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,285
1999-03-12,SE-09,Sabah,N.17 Petagas,1,5806,Yahyah @ Yahya Bin Hussin @ Ag. Husin,BN,001-UMNO,UMNO,3,BN,9234
1999-03-12,SE-09,Sabah,N.17 Petagas,2,7300,Dini @ Mohd Dini Bin Matkan @ Mohd Khan,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,960
1999-03-12,SE-09,Sabah,N.17 Petagas,3,7301,Musa Abdul Rahman,SETIA,069-SETIA,SETIA,0,ALONE,122
1999-03-12,SE-09,Sabah,N.17 Petagas,4,7302,Uda Bin Sulai,PBS,054-PBS,PBS,0,ALONE,5447
1999-03-12,SE-09,Sabah,N.18 Kawang,1,4298,Pengiran Othman Rauf @ Awang,SETIA,069-SETIA,SETIA,0,ALONE,117
1999-03-12,SE-09,Sabah,N.18 Kawang,2,4106,Osu Haji Sukam,BN,001-UMNO,UMNO,3,BN,7017
1999-03-12,SE-09,Sabah,N.18 Kawang,3,5011,Irene Daphne Pritchard @ Ariah Ahmad,PBS,054-PBS,PBS,0,ALONE,4804
1999-03-12,SE-09,Sabah,N.18 Kawang,4,7303,Mohd Kanit Bin Omar,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,282
1999-03-12,SE-09,Sabah,N.18 Kawang,5,7304,Sajit Singh @ Patrick Singh,BEBAS,000-BEBAS,BEBAS,0,ALONE,49
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,1,7305,Mohd Ishak Bin Laimudin,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,458
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,2,5815,Abdul Rahim Bin Ismail,BN,001-UMNO,UMNO,3,BN,7357
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,3,6701,Juani @ Johnny Bin Mositun,PBS,054-PBS,PBS,0,ALONE,4823
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,4,7306,Zainuddin Bin Mohamed,SETIA,069-SETIA,SETIA,0,ALONE,143
1999-03-12,SE-09,Sabah,N.20 Bongawan,1,3322,Abdul Karim Bin Abdul Ghani,SETIA,069-SETIA,SETIA,0,ALONE,54
1999-03-12,SE-09,Sabah,N.20 Bongawan,2,6529,Ajmain Bin Abd. Gani,BEBAS,000-BEBAS,BEBAS,0,ALONE,343
1999-03-12,SE-09,Sabah,N.20 Bongawan,3,5817,Karim Bin Bujang,BN,001-UMNO,UMNO,3,BN,6087
1999-03-12,SE-09,Sabah,N.20 Bongawan,4,3334,Dzulkifli Bin Abdul Hamid,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,163
1999-03-12,SE-09,Sabah,N.20 Bongawan,5,7307,Awang Tangah Bin Awang Amin,PBS,054-PBS,PBS,0,ALONE,3795
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,1,7308,Asmat Bin Misrin,BEBAS,000-BEBAS,BEBAS,0,ALONE,10
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,2,7309,Md Tajuddin Bin Md Walli,BEBAS,000-BEBAS,BEBAS,0,ALONE,59
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,3,7310,Marcellinus Augustine Piong,PBS,054-PBS,PBS,0,ALONE,4072
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,4,7311,Awang Hashim Bin Awang Gador,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,468
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,5,4916,Wences Angang,BN,066-PDS,PDS,3,BN,4956
1999-03-12,SE-09,Sabah,N.22 Klias,1,4919,Lajim Bin Ukin,BN,001-UMNO,UMNO,3,BN,7209
1999-03-12,SE-09,Sabah,N.22 Klias,2,7312,Abdul Rahman Bin Md Yakub,PBS,054-PBS,PBS,0,ALONE,3431
1999-03-12,SE-09,Sabah,N.22 Klias,3,7313,Saidin Bin Musi @ Saidin Bin Museh,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,640
1999-03-12,SE-09,Sabah,N.23 Lumadan,1,7314,Abdul Sulaiman Bin Omar,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,847
1999-03-12,SE-09,Sabah,N.23 Lumadan,2,7315,Jahari @ Johari Bin Mohd Du @ Mohd Don,SETIA,069-SETIA,SETIA,0,ALONE,312
1999-03-12,SE-09,Sabah,N.23 Lumadan,3,7316,Usop Bin Judin,PBS,054-PBS,PBS,0,ALONE,2316
1999-03-12,SE-09,Sabah,N.23 Lumadan,4,7317,Sarinum Binti Sadikun,BN,001-UMNO,UMNO,3,BN,4678
1999-03-12,SE-09,Sabah,N.24 Sindumin,1,7318,Pengiran Sarpudin Ahmad,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,934
1999-03-12,SE-09,Sabah,N.24 Sindumin,2,6534,Sapawi Bin Amat Wasali @ Ahmad,BN,001-UMNO,UMNO,3,BN,4794
1999-03-12,SE-09,Sabah,N.24 Sindumin,3,6533,Jamilah @ Halimah Binti Sulaiman,PBS,054-PBS,PBS,0,ALONE,3112
1999-03-12,SE-09,Sabah,N.25 Kundasang,1,4854,Ewon Bin Ebin,BN,066-PDS,PDS,3,BN,4102
1999-03-12,SE-09,Sabah,N.25 Kundasang,2,7319,Ramdi Bin Indang,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,481
1999-03-12,SE-09,Sabah,N.25 Kundasang,3,7320,Karim Bin Adam,PBS,054-PBS,PBS,0,ALONE,4201
1999-03-12,SE-09,Sabah,N.25 Kundasang,4,7321,Benjimin @ Benjamin Yasin,SETIA,069-SETIA,SETIA,0,ALONE,72
1999-03-12,SE-09,Sabah,N.26 Ranau,1,5755,Siringan Bin Gubat,BN,066-PDS,PDS,3,BN,6074
1999-03-12,SE-09,Sabah,N.26 Ranau,2,6707,Henrynus Amin,PBS,054-PBS,PBS,0,ALONE,4847
1999-03-12,SE-09,Sabah,N.26 Ranau,3,7322,Muslien Bin Baringkok,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,224
1999-03-12,SE-09,Sabah,N.26 Ranau,4,7323,Sutian @ Phlulus Bin Kendilong,SETIA,069-SETIA,SETIA,0,ALONE,53
1999-03-12,SE-09,Sabah,N.27 Tambunan,1,5777,Jouti @ Joseph Bin Ajun,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,169
1999-03-12,SE-09,Sabah,N.27 Tambunan,2,3313,Joseph Pairin Kitingan,PBS,054-PBS,PBS,0,ALONE,6791
1999-03-12,SE-09,Sabah,N.27 Tambunan,3,7324,Juili B. Matimbun,SETIA,069-SETIA,SETIA,0,ALONE,141
1999-03-12,SE-09,Sabah,N.27 Tambunan,4,4092,Petrus Francis Bin Guriting,BN,066-PDS,PDS,3,BN,2116
1999-03-12,SE-09,Sabah,N.28 Bingkor,1,4939,Datuk Seri Panglima Joseph Kurup,BN,067-PBRS-SBH,PBRS,3,BN,4871
1999-03-12,SE-09,Sabah,N.28 Bingkor,2,7325,Kuilan Binti Anggau @ Justina,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,395
1999-03-12,SE-09,Sabah,N.28 Bingkor,3,6514,Gapari Bin Katingan @ Geoffrey Kitingan,PBS,054-PBS,PBS,0,ALONE,8339
1999-03-12,SE-09,Sabah,N.28 Bingkor,4,5024,Peter Kodou,BEBAS,000-BEBAS,BEBAS,0,ALONE,22
1999-03-12,SE-09,Sabah,N.29 Pensiangan,1,7326,Ulin Bin Pamiang,PBS,054-PBS,PBS,0,ALONE,3934
1999-03-12,SE-09,Sabah,N.29 Pensiangan,2,6709,Ellron Bin Angin,BN,067-PBRS-SBH,PBRS,3,BN,2655
1999-03-12,SE-09,Sabah,N.29 Pensiangan,3,7327,Susuru @ Simon Bin Antibak,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,616
1999-03-12,SE-09,Sabah,N.30 Melalap,1,4931,Kadoh Bin Agundong,BN,063-AKAR,AKAR,3,BN,4626
1999-03-12,SE-09,Sabah,N.30 Melalap,2,7328,Lidoh Rabih @ George Rejos,BEBAS,000-BEBAS,BEBAS,0,ALONE,58
1999-03-12,SE-09,Sabah,N.30 Melalap,3,7329,Jait Bin Mahat,BEBAS,000-BEBAS,BEBAS,0,ALONE,73
1999-03-12,SE-09,Sabah,N.30 Melalap,4,7330,Edward Bin Sibin,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,337
1999-03-12,SE-09,Sabah,N.30 Melalap,5,5996,Radin Malleh,PBS,054-PBS,PBS,0,ALONE,6886
1999-03-12,SE-09,Sabah,N.31 Kemabong,1,6537,Rubin Bin Balang,BN,001-UMNO,UMNO,3,BN,4741
1999-03-12,SE-09,Sabah,N.31 Kemabong,2,7331,David Bin Jani,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,274
1999-03-12,SE-09,Sabah,N.31 Kemabong,3,5835,Esar Bin Andamas,PBS,054-PBS,PBS,0,ALONE,3905
1999-03-12,SE-09,Sabah,N.32 Sugut,1,6505,Surady Bin Kayong,BN,001-UMNO,UMNO,3,BN,2405
1999-03-12,SE-09,Sabah,N.32 Sugut,2,7332,Jamarudin Bin Madirin,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,216
1999-03-12,SE-09,Sabah,N.32 Sugut,3,7333,Tuminggi @ Abd Mutalib Bin Daud,BEBAS,000-BEBAS,BEBAS,0,ALONE,75
1999-03-12,SE-09,Sabah,N.32 Sugut,4,7334,Amran Bin Masrah,BEBAS,000-BEBAS,BEBAS,0,ALONE,48
1999-03-12,SE-09,Sabah,N.32 Sugut,5,4858,Jublee Bin K K Zen,PBS,054-PBS,PBS,0,ALONE,2151
1999-03-12,SE-09,Sabah,N.33 Labuk,1,7335,Liew Teck Khen @ Liaw Teck King,BEBAS,000-BEBAS,BEBAS,0,ALONE,393
1999-03-12,SE-09,Sabah,N.33 Labuk,2,4864,Tang Yung Hi @ Tan Yong Gee,BN,066-PDS,PDS,3,BN,3349
1999-03-12,SE-09,Sabah,N.33 Labuk,3,7336,Yusof Bin Apok @ Joseph Apok,SETIA,069-SETIA,SETIA,0,ALONE,77
1999-03-12,SE-09,Sabah,N.33 Labuk,4,5190,Metah @ Michael Bin Asang,PBS,054-PBS,PBS,0,ALONE,4478
1999-03-12,SE-09,Sabah,N.33 Labuk,5,7337,Kamar Bin Karim,BEBAS,000-BEBAS,BEBAS,0,ALONE,34
1999-03-12,SE-09,Sabah,N.33 Labuk,6,7338,Abdul Aziz Bin Mohd Nasroh,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,217
1999-03-12,SE-09,Sabah,N.33 Labuk,7,5983,Nordin Bin Kaning,BEBAS,000-BEBAS,BEBAS,0,ALONE,46
1999-03-12,SE-09,Sabah,N.34 Sungai Sibuga,1,5758,Musa Bin Aman,BN,001-UMNO,UMNO,3,BN,7927
1999-03-12,SE-09,Sabah,N.34 Sungai Sibuga,2,7339,Ramli Bin Noordin,PBS,054-PBS,PBS,0,ALONE,3893
1999-03-12,SE-09,Sabah,N.34 Sungai Sibuga,3,4876,Musa Bin Jala,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,2166
1999-03-12,SE-09,Sabah,N.34 Sungai Sibuga,4,7340,Isnain Bin Amat,SETIA,069-SETIA,SETIA,0,ALONE,289
1999-03-12,SE-09,Sabah,N.35 Sekong,1,4877,Nahalan Bin Damsal,BN,001-UMNO,UMNO,3,BN,3230
1999-03-12,SE-09,Sabah,N.35 Sekong,2,7341,Abdul Wahid Bin Hamid,PBS,054-PBS,PBS,0,ALONE,1860
1999-03-12,SE-09,Sabah,N.35 Sekong,3,7342,Zulkifli Bin Pitting,SETIA,069-SETIA,SETIA,0,ALONE,581
1999-03-12,SE-09,Sabah,N.35 Sekong,4,5191,Hamza Bin A. Abdullah @ Hamzah,PAS,004-PAS,PAS,0,ALONE,121
1999-03-12,SE-09,Sabah,N.35 Sekong,5,5982,Ridi Bin Alawangsa,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,1246
1999-03-12,SE-09,Sabah,N.36 Elopura,1,6508,Chong Ket Wah @ Chong Ket Fah,PBS,054-PBS,PBS,0,ALONE,3647
1999-03-12,SE-09,Sabah,N.36 Elopura,2,7343,Mohd. Amran Bin Saidin,SETIA,069-SETIA,SETIA,0,ALONE,276
1999-03-12,SE-09,Sabah,N.36 Elopura,3,4872,Tham Nyip Shen,BN,068-SAPP,SAPP,3,BN,5577
1999-03-12,SE-09,Sabah,N.36 Elopura,4,7344,Ramli Bin Wen,BEBAS,000-BEBAS,BEBAS,0,ALONE,75
1999-03-12,SE-09,Sabah,N.36 Elopura,5,7345,Chu Ying Kai,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,2070
1999-03-12,SE-09,Sabah,N.37 Tanjong Papat,1,6509,Tan Shu Kiah,BN,068-SAPP,SAPP,3,BN,4482
1999-03-12,SE-09,Sabah,N.37 Tanjong Papat,2,7346,Khoo Cheo Ping @ John Khoo,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,2311
1999-03-12,SE-09,Sabah,N.37 Tanjong Papat,3,5764,Ang Lian Hai,PBS,054-PBS,PBS,0,ALONE,2786
1999-03-12,SE-09,Sabah,N.38 Karamunting,1,7347,Wong Lien Tat,BN,059-LDP,LDP,3,BN,4719
1999-03-12,SE-09,Sabah,N.38 Karamunting,2,7348,Chung Kwong Wing,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,2124
1999-03-12,SE-09,Sabah,N.38 Karamunting,3,7349,Lee Tze Ting,BEBAS,000-BEBAS,BEBAS,0,ALONE,59
1999-03-12,SE-09,Sabah,N.38 Karamunting,4,5762,Thien Fui Yun,PBS,054-PBS,PBS,0,ALONE,2922
1999-03-12,SE-09,Sabah,N.39 Sukau,1,7350,Halban Bin Janan,BEBAS,000-BEBAS,BEBAS,0,ALONE,101
1999-03-12,SE-09,Sabah,N.39 Sukau,2,7351,Pusing Bin Baligang,BERSEKUTU,065-BERSEKUTU,BERSEKUTU,0,ALONE,1519
