date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes,votes_perc,result
1969-05-10,SE-03,Johor,N.19 Pontian Dalam,1,Mohamed Yassin Bin Abd. Rahman,5769,PERIKATAN,2,6675,66.66999600479426,won
1969-05-10,SE-03,Johor,N.19 Pontian Dalam,2,Ghazali Bin Bachik @ Bachi,5770,BEBAS,1,3337,33.33000399520575,lost
1969-05-10,SE-03,Johor,N.20 Pontian Kechil,1,Abdullah Bin Haji Sudin,5771,BEBAS,1,5688,55.030959752321984,won
1969-05-10,SE-03,Johor,N.20 Pontian Kechil,2,Syed Ibrahim Bin Hussein,5718,PERIKATAN,2,4462,43.169504643962846,lost
1969-05-10,SE-03,Johor,N.20 Pontian Kechil,3,Muhamad @ Abdul Jamil Bin Sulaiman,284,PAS,3,186,1.7995356037151702,lost_deposit
1969-05-10,SE-03,Johor,N.21 Rengam,1,Syed Zain Bin Idrus,5773,PERIKATAN,2,6707,66.50470996529499,won
1969-05-10,SE-03,Johor,N.21 Rengam,2,Krishna Nair Raman,5774,DAP,18,3378,33.49529003470501,lost
1969-05-10,SE-03,Johor,N.22 Senai-Kulai,1,Lau Tong,5775,PERIKATAN,2,5330,58.03571428571429,won
1969-05-10,SE-03,Johor,N.22 Senai-Kulai,2,Lee Kuo Ming @ Lee Kok Bin,751,DAP,18,3854,41.964285714285715,lost
1969-05-10,SE-03,Johor,N.23 Plentong,1,Hasnah Binti Ahmad,5723,PERIKATAN,2,6209,64.58289993759101,won
1969-05-10,SE-03,Johor,N.23 Plentong,2,Ali Bin Ibrahim,5776,DAP,18,3405,35.417100062408984,lost
1969-05-10,SE-03,Johor,N.24 Tanjong Petri,1,Abdul Hamid Bin Haji Rahmat,5777,PERIKATAN,2,5487,58.415841584158414,won
1969-05-10,SE-03,Johor,N.24 Tanjong Petri,2,Lee Ah Meng,753,DAP,18,3906,41.584158415841586,lost
1969-05-10,SE-03,Johor,N.25 Glang Patah,1,Syed Mohamad Bin Idrus,5778,PERIKATAN,2,5820,71.71903881700554,won
1969-05-10,SE-03,Johor,N.25 Glang Patah,2,Ahmad Bin Abdullah,19350,DAP,18,2295,28.280961182994456,lost
1969-05-10,SE-03,Johor,N.26 Tampoi,1,Ellas Bin Udin,5779,PERIKATAN,2,5589,57.328956816083696,won
1969-05-10,SE-03,Johor,N.26 Tampoi,2,Daing Ibrahim Bin Othman,755,DAP,18,3767,38.63986049851267,lost
1969-05-10,SE-03,Johor,N.26 Tampoi,3,Abd Hamid Bin Mohd. Katan,5780,PR,23,393,4.031182685403631,lost_deposit
1969-05-10,SE-03,Johor,N.27 Endau,1,Ramli Bin Haji Othman,5781,PERIKATAN,2,4863,72.60376231710958,won
1969-05-10,SE-03,Johor,N.27 Endau,2,Ibrahim Bin Abdullah,5782,PAS,3,1835,27.39623768289042,lost
1969-05-10,SE-03,Johor,N.28 Mersing,1,Poh Swee Lim,5609,PERIKATAN,2,0,,won_uncontested
1969-05-10,SE-03,Johor,N.29 Batu Anam,1,G. Pasamanickam,5783,PERIKATAN,2,5549,68.94880715705766,won
1969-05-10,SE-03,Johor,N.29 Batu Anam,2,Quek Kow Hia @ Quek Swee Siang,1091,DAP,18,2499,31.051192842942342,lost
1969-05-10,SE-03,Johor,N.30 Bandar Segamat,1,Tan Peng Khoon,5639,PERIKATAN,2,4230,51.13018252145534,won
1969-05-10,SE-03,Johor,N.30 Bandar Segamat,2,Tan Thian San @ Tan Tiang Sang,759,DAP,18,3739,45.19521334461501,lost
1969-05-10,SE-03,Johor,N.30 Bandar Segamat,3,Haji Hassan Bin Hussein,5785,PAS,3,304,3.674604133929651,lost_deposit
1969-05-10,SE-03,Johor,N.31 Tangkak,1,Lai Kuen Tee,5663,PERIKATAN,2,6632,60.70480549199084,won
1969-05-10,SE-03,Johor,N.31 Tangkak,2,Chiam Tau Boon,5786,DAP,18,4293,39.29519450800915,lost
1969-05-10,SE-03,Johor,N.32 Serom,1,Ngah Bin A. Rahman,1674,PERIKATAN,2,8776,86.1405575186494,won
1969-05-10,SE-03,Johor,N.32 Serom,2,Roso Bin Jamilin,5787,PAS,3,1412,13.859442481350609,lost
1974-08-24,SE-04,Johor,N.01 Buloh Kasap,1,Dato G. Pasamanickam,5788,BN,25,6887,76.95831936529221,won
1974-08-24,SE-04,Johor,N.01 Buloh Kasap,2,Ali Bin Mohd. Dom,5789,DAP,18,2062,23.041680634707788,lost
1974-08-24,SE-04,Johor,N.02 Ayer Panas,1,Teo Ah Khiang,5790,BN,25,8046,81.83482506102523,won
1974-08-24,SE-04,Johor,N.02 Ayer Panas,2,A. S. Patrick D' Silva,5791,DAP,18,1786,18.165174938974776,lost
1974-08-24,SE-04,Johor,N.03 Bandar Segamat,1,Tan Pheng Khoon,5792,BN,25,9427,69.73664743305223,won
1974-08-24,SE-04,Johor,N.03 Bandar Segamat,2,Lee Ah Meng,753,DAP,18,4091,30.26335256694777,lost
1974-08-24,SE-04,Johor,N.04 Bukit Serampang,1,Haji Talib Bin Ali,5766,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.05 Bekok,1,Ng Nam Seng,5793,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.06 Bandar Keluang,1,Lee Kaw,746,DAP,18,7553,52.440463792265504,won
1974-08-24,SE-04,Johor,N.06 Bandar Keluang,2,Low Boon Hong,5794,BN,25,6850,47.559536207734496,lost
1974-08-24,SE-04,Johor,N.07 Endau,1,Abd. Rahman Bin Sabri,5795,BN,25,4845,82.00744752877455,won
1974-08-24,SE-04,Johor,N.07 Endau,2,Asmuni Bin Puteh,5796,PEKEMAS,27,1063,17.992552471225455,lost
1974-08-24,SE-04,Johor,N.08 Mersing,1,Tiah Eng Bee,576,BN,25,5200,78.82370774594513,won
1974-08-24,SE-04,Johor,N.08 Mersing,2,Tan Tien Lim,1345,DAP,18,1397,21.176292254054875,lost
1974-08-24,SE-04,Johor,N.09 Tangkak,1,Low Kheng Lay,5797,BN,25,7091,74.56361724500525,won
1974-08-24,SE-04,Johor,N.09 Tangkak,2,Tey Chin Pow,5798,DAP,18,2419,25.436382754994742,lost
1974-08-24,SE-04,Johor,N.10 Serom,1,Ngah Bin Rahman,5799,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.11 Jorak,1,Haji Abdul Rahman Bin Mahmud,5800,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.12 Kesang,1,Dato' Haji Osman Bin Mohd. Saat,5801,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.13 Sri Lalang,1,Soh Ah Teck,570,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.14 Sri Medan,1,Kamisan Bin Haji Asahari,5802,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.15 Bandar Maharani,1,Datuk Chue Song Lin,5803,BN,25,12057,67.61819303460265,won
1974-08-24,SE-04,Johor,N.15 Bandar Maharani,2,Khoo Sim Geok @ Chin Tow,744,DAP,18,5774,32.381806965397345,lost
1974-08-24,SE-04,Johor,N.16 Parit Jawa,1,Mohammad Zin Bin Maidin,5805,BN,25,8145,78.83275261324042,won
1974-08-24,SE-04,Johor,N.16 Parit Jawa,2,Teng Yoke Lim,5806,DAP,18,2187,21.167247386759584,lost
1974-08-24,SE-04,Johor,N.17 Layang-Layang,1,Law Lai Heng,5807,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.18 Kulai,1,Lau Tong,5775,BN,25,7982,64.28283804461626,won
1974-08-24,SE-04,Johor,N.18 Kulai,2,Chong Kee Kian,1348,DAP,18,4435,35.717161955383744,lost
1974-08-24,SE-04,Johor,N.19 Kota Tinggi,1,Tuan Haji Mohd. Salleh Bin Tahir,5809,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.20 Johor Lama,1,Yusof Bin Malim Kuning @ Abdul Rahman Bin Mohd. Jani,1357,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.21 Parit Raja,1,Yusa Bin Haji Nawawi,5702,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.22 Simpang Renggam,1,Syed Zain Bin Idrus,5773,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.23 Sri Menanti,1,Daitn Zaharah Binti Abd. Majid,5810,BN,25,5476,80.36395656002348,won
1974-08-24,SE-04,Johor,N.23 Sri Menanti,2,Samaon Bin Haji Abd. Manan,5811,BEBAS,1,1338,19.63604343997652,lost
1974-08-24,SE-04,Johor,N.24 Peserai,1,Haji Redzuan Bin Haji Salim,5812,BN,25,9072,68.26698773421627,won
1974-08-24,SE-04,Johor,N.24 Peserai,2,Wong Ah Chew,5813,DAP,18,2670,20.091805252464447,lost
1974-08-24,SE-04,Johor,N.24 Peserai,3,Hjai Abd. Hadi Bin Mohd. Yassin,1083,BEBAS,1,1547,11.641207013319287,lost_deposit
1974-08-24,SE-04,Johor,N.25 Bandar Penggaram,1,Tan Siew Yong @ Pik Hong,5815,BN,25,10475,66.26391700404858,won
1974-08-24,SE-04,Johor,N.25 Bandar Penggaram,2,Ho Lai Chan,1086,DAP,18,2682,16.966093117408906,lost
1974-08-24,SE-04,Johor,N.25 Bandar Penggaram,3,Pit Bin Ludin,5816,BEBAS,1,2651,16.76998987854251,lost
1974-08-24,SE-04,Johor,N.26 Rengit,1,Ahmad Bin Paiman,5817,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.27 Benut,1,Haji Jalok Bin Daing Malibok,5818,BN,25,9418,78.68660706825968,won
1974-08-24,SE-04,Johor,N.27 Benut,2,Md. Jufri Bin Haji Tahir @ Ustaz Haji Ibrahim Tahir,5819,BEBAS,1,2551,21.31339293174033,lost
1974-08-24,SE-04,Johor,N.28 Kukup,1,Abdullah Bin Haji Sudin,5771,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.29 Gelang Patah,1,Mohd. Yunos Bin Sulaiman,5820,BN,25,8175,70.85283411336454,won
1974-08-24,SE-04,Johor,N.29 Gelang Patah,2,Hamzah Bin Mohd. Yassin Paiman,5821,PSRM,26,2330,20.19414109897729,lost
1974-08-24,SE-04,Johor,N.29 Gelang Patah,3,Paiman Bin Daud,5822,PEKEMAS,27,1033,8.953024787658173,lost_deposit
1974-08-24,SE-04,Johor,N.30 Skudai,1,Haji Elias Bin Udin,5823,BN,25,8951,70.39716869838773,won
1974-08-24,SE-04,Johor,N.30 Skudai,2,Ab. Razak Bin Ahmad,1089,PSRM,26,2246,17.664176169878097,lost
1974-08-24,SE-04,Johor,N.30 Skudai,3,Abdullah Bin Abd. Hamid,5825,DAP,18,1518,11.938655131734171,lost_deposit
1974-08-24,SE-04,Johor,N.31 Tiram,1,Hajjah Hasnah Binti Ahmad,5826,BN,25,0,,won_uncontested
1974-08-24,SE-04,Johor,N.32 Tanjong Petri,1,Abd. Hamid Bin Haji Rahmat,5827,BN,25,14719,68.94468124970726,won
1974-08-24,SE-04,Johor,N.32 Tanjong Petri,2,Quek Kow Hia,1091,DAP,18,5356,25.087826127687478,lost
1974-08-24,SE-04,Johor,N.32 Tanjong Petri,3,Wahab Bin Malek,5829,PEKEMAS,27,1274,5.967492622605274,lost_deposit
1978-07-08,SE-05,Johor,N.01 Buloh Kasap,1,M. K. Muthusamy,5830,BN,25,7665,70.92625150365504,won
1978-07-08,SE-05,Johor,N.01 Buloh Kasap,2,Goh Seng Teck,5831,BEBAS,1,2448,22.65198482465069,lost
1978-07-08,SE-05,Johor,N.01 Buloh Kasap,3,Zakaria Bin Taib,5832,PAS,3,694,6.421763671694272,lost_deposit
1978-07-08,SE-05,Johor,N.02 Ayer Panas,1,Dato' Teo Ah Khiang,5833,BN,25,8645,73.77538829151732,won
1978-07-08,SE-05,Johor,N.02 Ayer Panas,2,Tan Koon Aik,5834,BEBAS,1,2595,22.14541730670763,lost
1978-07-08,SE-05,Johor,N.02 Ayer Panas,3,Jamal Bin Ahmad,1340,PAS,3,478,4.079194401775047,lost_deposit
1978-07-08,SE-05,Johor,N.03 Bandar Segamat,1,Dato' Tan Peng Khoon,5835,BN,25,10874,66.0993252689806,won
1978-07-08,SE-05,Johor,N.03 Bandar Segamat,2,Goh Tuan Huee,5836,DAP,18,5577,33.90067473101939,lost
1978-07-08,SE-05,Johor,N.04 Bukit Serampang,1,Haji Talib Bin Ali,5766,BN,25,9290,87.13187019320952,won
1978-07-08,SE-05,Johor,N.04 Bukit Serampang,2,Haji Daud Bin Jabah,5837,PAS,3,1372,12.86812980679047,lost
1978-07-08,SE-05,Johor,N.05 Bekok,1,Ng Nam Seng,5793,BN,25,6504,57.29891639503128,won
1978-07-08,SE-05,Johor,N.05 Bekok,2,Tan Kim Yuan,5838,DAP,18,4623,40.7276891903797,lost
1978-07-08,SE-05,Johor,N.05 Bekok,3,Abu Bakar Bin Kathom,1343,PAS,3,224,1.973394414589023,lost_deposit
1978-07-08,SE-05,Johor,N.06 Bandar Keluang,1,Lee Kaw,746,DAP,18,12255,57.85572656028704,won
1978-07-08,SE-05,Johor,N.06 Bandar Keluang,2,Yau Kim Suan,5839,BN,25,8518,40.213388726277024,lost
1978-07-08,SE-05,Johor,N.06 Bandar Keluang,3,Mohamed Abdol Bin Tulos,5840,PAS,3,409,1.9308847134359362,lost_deposit
1978-07-08,SE-05,Johor,N.07 Endau,1,Abd. Rahman Bin Sabri,5795,BN,25,5445,79.81530343007915,won
1978-07-08,SE-05,Johor,N.07 Endau,2,Ibrahim Bin Abdullah,5782,PAS,3,1377,20.184696569920842,lost
1978-07-08,SE-05,Johor,N.08 Mersing,1,Lim Ik Kim,5841,BN,25,5203,67.26567550096962,won
1978-07-08,SE-05,Johor,N.08 Mersing,2,Dennis Leong Teng Hoo,5842,BEBAS,1,1193,15.423400129282482,lost
1978-07-08,SE-05,Johor,N.08 Mersing,3,Mokhtar Bin Haji Yahaya,1673,PAS,3,682,8.817065287653524,lost_deposit
1978-07-08,SE-05,Johor,N.08 Mersing,4,Tan Tien Lim,1345,DAP,18,657,8.493859082094376,lost_deposit
1978-07-08,SE-05,Johor,N.09 Tangkak,1,Lau Kheng Lay,5843,BN,25,7202,66.84611100798217,won
1978-07-08,SE-05,Johor,N.09 Tangkak,2,Chong Kee Kim,1348,DAP,18,3174,29.45981065528123,lost
1978-07-08,SE-05,Johor,N.09 Tangkak,3,Samingan Bin Rabikun,5745,PAS,3,398,3.6940783367365877,lost_deposit
1978-07-08,SE-05,Johor,N.10 Serom,1,Dato' Haji Ngah Bin H.A. Rahman,5845,BN,25,8430,77.05667276051187,won
1978-07-08,SE-05,Johor,N.10 Serom,2,Lee Tiong Kang,5846,DAP,18,2283,20.86837294332724,lost
1978-07-08,SE-05,Johor,N.10 Serom,3,Abdul Rahman Bin Abu,5847,PAS,3,227,2.0749542961608776,lost_deposit
1978-07-08,SE-05,Johor,N.11 Jorak,1,Dato' Haji Abdul Rahman Bin Mahmud,5848,BN,25,8983,91.06853203568532,won
1978-07-08,SE-05,Johor,N.11 Jorak,2,Abdul Hamid Bin Daud,5849,PAS,3,881,8.93146796431468,lost_deposit
1978-07-08,SE-05,Johor,N.12 Kesang,1,Tan Sri Dato' Haji Othman Bin Haji Mohd. Saat,5850,BN,25,8270,86.93366971512667,won
1978-07-08,SE-05,Johor,N.12 Kesang,2,Taib Bin Haji Kassim,5851,PAS,3,1243,13.066330284873331,lost
1978-07-08,SE-05,Johor,N.13 Sri Lalang,1,Sim Geok Peak,5852,BN,25,0,,won_uncontested
1978-07-08,SE-05,Johor,N.14 Sri Medan,1,Kamisan Bin Haji Asahari,5802,BN,25,10048,89.88281599427498,won
1978-07-08,SE-05,Johor,N.14 Sri Medan,2,Napiah Bin Simul,5853,PAS,3,1131,10.11718400572502,lost_deposit
1978-07-08,SE-05,Johor,N.15 Bandar Maharani,1,Musa Bin Haji Ismail,5854,BN,25,13137,55.53347987825499,won
1978-07-08,SE-05,Johor,N.15 Bandar Maharani,2,Ho Chan Mee,1354,DAP,18,9042,38.22286100777815,lost
1978-07-08,SE-05,Johor,N.15 Bandar Maharani,3,Mohd. Sarif Bin Rosmin,5855,PAS,3,1477,6.243659113966858,lost_deposit
1978-07-08,SE-05,Johor,N.16 Parit Jawa,1,Haji Shahadan Bin Sabtu,5856,BN,25,0,,won_uncontested
1978-07-08,SE-05,Johor,N.17 Layang-Layang,1,Low Boon Hong,5794,BN,25,11861,70.7359255725191,won
1978-07-08,SE-05,Johor,N.17 Layang-Layang,2,Chin Kim Chong,5857,DAP,18,4907,29.264074427480917,lost
1978-07-08,SE-05,Johor,N.18 Kulai,1,Lau Tong,5775,BN,25,9575,55.529780200661136,won
1978-07-08,SE-05,Johor,N.18 Kulai,2,Quek Swee Siang,1091,DAP,18,7668,44.470219799338864,lost
1978-07-08,SE-05,Johor,N.19 Kota Tinggi,1,Hasnah Binti Ahmad,5723,BN,25,9820,86.60375694505689,won
1978-07-08,SE-05,Johor,N.19 Kota Tinggi,2,Mahmood Bin Haji Mahdi,5859,PAS,3,1519,13.396243054943117,lost
1978-07-08,SE-05,Johor,N.20 Johor Lama,1,Semaon @ Ma'On Bin Omar,5860,BN,25,11277,83.7940258582256,won
1978-07-08,SE-05,Johor,N.20 Johor Lama,2,Husein Bin Ismail,5861,BEBAS,1,1199,8.909198989448655,lost_deposit
1978-07-08,SE-05,Johor,N.20 Johor Lama,3,Syed Yahya Bin Ibrahim,5862,PAS,3,982,7.296775152325755,lost_deposit
1978-07-08,SE-05,Johor,N.21 Parit Raja,1,Md. Sharif Bin Lasim,5863,BN,25,10281,89.63382737576286,won
1978-07-08,SE-05,Johor,N.21 Parit Raja,2,Haji Abdullah Bin Abu Bakar,5864,PAS,3,1189,10.36617262423714,lost_deposit
1978-07-08,SE-05,Johor,N.22 Simpang Renggam,1,Dato' Syed Zain Shahab,5865,BN,25,8744,85.5158924205379,won
1978-07-08,SE-05,Johor,N.22 Simpang Renggam,2,Masdoki Bin Ral,5866,PAS,3,1481,14.484107579462101,lost
1978-07-08,SE-05,Johor,N.23 Sri Menanti,1,Datin Zaharah Binti Abd. Majid,5867,BN,25,6810,83.06904122956819,won
1978-07-08,SE-05,Johor,N.23 Sri Menanti,2,Mr Daud,5868,PAS,3,1388,16.93095877043181,lost
1978-07-08,SE-05,Johor,N.24 Peserai,1,Haji Redzuan Bin Haji Salim,5812,BN,25,12663,71.70035671819262,won
1978-07-08,SE-05,Johor,N.24 Peserai,2,Wong Ah Chew,5813,DAP,18,4027,22.80165336051186,lost
1978-07-08,SE-05,Johor,N.24 Peserai,3,Haji Mohamed Bin Haji Kassim,1085,PAS,3,971,5.49798992129551,lost_deposit
1978-07-08,SE-05,Johor,N.25 Bandar Penggaram,1,Lim Tong Keng,5870,BN,25,0,,won_uncontested
1978-07-08,SE-05,Johor,N.26 Rengit,1,Ahmad Bin Paiman,5817,BN,25,8670,82.53212755830558,won
1978-07-08,SE-05,Johor,N.26 Rengit,2,Mohamed Bin Haji Anuar,5871,PAS,3,1835,17.467872441694432,lost
1978-07-08,SE-05,Johor,N.27 Benut,1,Haji Jalok Bin Daing Malibok,5818,BN,25,0,,won_uncontested
1978-07-08,SE-05,Johor,N.28 Kukup,1,Dato' Haji Abdullah Bin Haji Sudin,5872,BN,25,15568,91.28114922310174,won
1978-07-08,SE-05,Johor,N.28 Kukup,2,Abu Bakar Bin Baharudin,5873,PAS,3,1487,8.718850776898272,lost_deposit
1978-07-08,SE-05,Johor,N.29 Gelang Patah,1,Mohd. Yunus Bin Sulaiman,5820,BN,25,12605,87.51648962021801,won
1978-07-08,SE-05,Johor,N.29 Gelang Patah,2,Abd. Hamid Bin Abd. Rahim,1366,PAS,3,1798,12.48351037978199,lost_deposit
1978-07-08,SE-05,Johor,N.30 Skudai,1,Ali Bin Othman,5875,BN,25,0,,won_uncontested
1978-07-08,SE-05,Johor,N.31 Tiram,1,Jaafar Bin Hamzah,1090,BN,25,16327,85.9361019001,won
1978-07-08,SE-05,Johor,N.31 Tiram,2,Ahmad Bin Kintan,5876,PAS,3,2672,14.063898099899994,lost
1978-07-08,SE-05,Johor,N.32 Tanjong Petri,1,Law Lei Heng,5877,BN,25,22316,68.23004249854772,won
1978-07-08,SE-05,Johor,N.32 Tanjong Petri,2,Chan Yiek Nung,1368,DAP,18,10391,31.76995750145229,lost
1982-04-22,SE-06,Johor,N.01 Buloh Kasap,1,Lewat Bin Ibrahim,5879,BEBAS,1,380,2.918362644958145,lost_deposit
1982-04-22,SE-06,Johor,N.01 Buloh Kasap,2,Yeong Chew Chin,5880,BEBAS,1,2504,19.23047384993472,lost
1982-04-22,SE-06,Johor,N.01 Buloh Kasap,3,Goh Seng Teck,5831,BEBAS,1,1092,8.386452653406035,lost_deposit
1982-04-22,SE-06,Johor,N.01 Buloh Kasap,4,Arumugam Chettiar S/O Verru Chettiar,5881,BN,25,9045,69.4647108517011,won
1982-04-22,SE-06,Johor,N.02 Ayer Panas,1,Law Lai Heng,5807,BN,25,11735,80.18996856635233,won
1982-04-22,SE-06,Johor,N.02 Ayer Panas,2,Ong Chen Teck,5882,BEBAS,1,2384,16.290829574962416,lost
1982-04-22,SE-06,Johor,N.02 Ayer Panas,3,Jamal Bin Ahmad,1340,PAS,3,515,3.519201858685254,lost_deposit
1982-04-22,SE-06,Johor,N.03 Bandar Segamat,1,Foo Kok Yong,5883,DAP,18,7073,36.69139388909063,lost
1982-04-22,SE-06,Johor,N.03 Bandar Segamat,2,Lim Si Cheng,2740,BN,25,12204,63.30860611090937,won
1982-04-22,SE-06,Johor,N.04 Bukit Serampang,1,Zakaria Bin Hj. Salleh,5884,BN,25,10442,84.44803881924787,won
1982-04-22,SE-06,Johor,N.04 Bukit Serampang,2,Daud Bin Jabah,5885,DAP,18,1923,15.551961180752121,lost
1982-04-22,SE-06,Johor,N.05 Bekok,1,Lim Ah Kow,5886,DAP,18,4806,35.37465037538643,lost
1982-04-22,SE-06,Johor,N.05 Bekok,2,Siaw Siew Bee,5887,BN,25,8618,63.43294567937583,won
1982-04-22,SE-06,Johor,N.05 Bekok,3,Abu Bakar Bin Baharudin,5873,PAS,3,129,0.9495068452819078,lost_deposit
1982-04-22,SE-06,Johor,N.05 Bekok,4,Mo Min K. Kutty Ali,5888,BEBAS,1,33,0.24289709995583686,lost_deposit
1982-04-22,SE-06,Johor,N.06 Bandar Kluang,1,Kang Chow Oh,2365,BN,25,15374,55.95021471722833,won
1982-04-22,SE-06,Johor,N.06 Bandar Kluang,2,Lee Kaw,746,DAP,18,12104,44.04978528277167,lost
1982-04-22,SE-06,Johor,N.07 Endau,1,Abd. Ajib Bin Ahmaf,5889,BN,25,6760,81.44578313253012,won
1982-04-22,SE-06,Johor,N.07 Endau,2,Ibrahim Bin Abdullah,5782,PAS,3,1540,18.55421686746988,lost
1982-04-22,SE-06,Johor,N.08 Mersing,1,Lim Ik Kim,5841,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.09 Tangkak,1,Ong Chee Wan,5890,BEBAS,1,3392,26.952721493841874,lost
1982-04-22,SE-06,Johor,N.09 Tangkak,2,Lim Eng Seng @ Lim Tong Keng,5891,BN,25,9193,73.04727850615812,won
1982-04-22,SE-06,Johor,N.10 Serom,1,Mohd. Noor Mohd. Dom,5892,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.11 Jorak,1,Goh Kim Tin,5893,DAP,18,2155,18.9051671199228,lost
1982-04-22,SE-06,Johor,N.11 Jorak,2,Sumadi Bin Ahmad @ Ahamad,5894,PAS,3,228,2.000175453987192,lost_deposit
1982-04-22,SE-06,Johor,N.11 Jorak,3,Dato Haji Abd. Rahman Bin Mahmud,5895,BN,25,9016,79.09465742609001,won
1982-04-22,SE-06,Johor,N.12 Kesang,1,Sabariah Bt. Ahmad,5896,BN,25,9315,86.22604831991113,won
1982-04-22,SE-06,Johor,N.12 Kesang,2,Taib Bin Hj. Kassim,5897,PAS,3,1488,13.773951680088864,lost
1982-04-22,SE-06,Johor,N.13 Sri Lalang,1,Chan Yiek Nung,1368,DAP,18,2743,19.344146685472495,lost
1982-04-22,SE-06,Johor,N.13 Sri Lalang,2,Kamal Bin Idris,5898,PAS,3,522,3.6812411847672775,lost_deposit
1982-04-22,SE-06,Johor,N.13 Sri Lalang,3,Sim Geok Peak,5852,BN,25,10915,76.97461212976022,won
1982-04-22,SE-06,Johor,N.14 Sri Medan,1,Kamisan Bin Haji Asari,5899,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.15 Bandar Maharani,1,Ho Chan Mee,1354,DAP,18,10536,39.459196284783346,lost
1982-04-22,SE-06,Johor,N.15 Bandar Maharani,2,Mohamed Bin Anang,1677,PAS,3,888,3.325718137897457,lost_deposit
1982-04-22,SE-06,Johor,N.15 Bandar Maharani,3,Musa Bin Hj. Ismail,5900,BN,25,15277,57.2150855773192,won
1982-04-22,SE-06,Johor,N.16 Parit Jawa,1,Lau Bak Kia,5901,DAP,18,3628,24.353896757736457,lost
1982-04-22,SE-06,Johor,N.16 Parit Jawa,2,Md. Salleh Bin Kasmin,5902,BN,25,11269,75.64610324226354,won
1982-04-22,SE-06,Johor,N.17 Layang-Layang,1,Chai Sek Yong,5903,DAP,18,5680,28.712971388130626,lost
1982-04-22,SE-06,Johor,N.17 Layang-Layang,2,Low Boon King @ Low Boon Hong,5904,BN,25,14102,71.28702861186937,won
1982-04-22,SE-06,Johor,N.18 Kulai,1,Kew Che Wat @ Khoo Che Wat,5905,BN,25,10750,51.83470755581272,won
1982-04-22,SE-06,Johor,N.18 Kulai,2,Song Sing Kwee,2014,DAP,18,9989,48.16529244418728,lost
1982-04-22,SE-06,Johor,N.19 Kota Tinggi,1,Datuk Yusof Malim Kuning,1357,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.20 Johor Lama,1,Atasha Haji Majid,5907,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.21 Parit Raja,1,Mohd. Sharif Lasim,5908,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.22 Simpang Renggam,1,Ahamd Kailani Bin Kosnin,5909,PAS,3,1937,15.538264078292958,lost
1982-04-22,SE-06,Johor,N.22 Simpang Renggam,2,Syed Zain Bin Idrus,5773,BN,25,10529,84.46173592170705,won
1982-04-22,SE-06,Johor,N.23 Sri Menanti,1,Mohamed Sam Bin Salleh,5910,BN,25,8172,85.75926120264455,won
1982-04-22,SE-06,Johor,N.23 Sri Menanti,2,Hussin Bin Dawam,5911,PAS,3,1357,14.24073879735544,lost
1982-04-22,SE-06,Johor,N.24 Peserai,1,Redzuan Bin Haji Salim @ Ridwan Salim Bilal,5757,BN,25,15049,72.57776706052567,won
1982-04-22,SE-06,Johor,N.24 Peserai,2,Ahmad B. Ton,2361,DAP,18,5686,27.422232939474316,lost
1982-04-22,SE-06,Johor,N.25 Bandar Penggaram,1,Md. Sulaiman @ Mohamed Bin Hj. Anuar,5913,PAS,3,992,4.157063235972007,lost_deposit
1982-04-22,SE-06,Johor,N.25 Bandar Penggaram,2,Tan Peng Khoon,5639,BN,25,17115,71.72191258433558,won
1982-04-22,SE-06,Johor,N.25 Bandar Penggaram,3,Othman Bin Ludin @ Abd. Hamid Bin Ludin Pet Ludin,5914,BEBAS,1,1053,4.412689100280769,lost_deposit
1982-04-22,SE-06,Johor,N.25 Bandar Penggaram,4,Wong Ah Choo (Chew),5915,DAP,18,4703,19.70833507941164,lost
1982-04-22,SE-06,Johor,N.26 Rengit,1,Datuk Abdul Jalal Abu Bakar,1084,BN,25,0,,won_uncontested
1982-04-22,SE-06,Johor,N.27 Benut,1,Melatu Samsi Bin Suhadah,5917,PAS,3,2143,13.04400754762919,lost
