date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,1,19295,Mohd Hassan Bin Abu Bakar,PEJUANG,110,PEJUANG,11,PN,130,0.7316524088248536,6,lost_deposit
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,2,19296,Jamil Bin Hamzah,WARISAN,99,WARISAN,0,ALONE,11382,64.05898244034219,1,won
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,3,19297,Nazmahwati Binti Walli,PBM,82,PBM,0,ALONE,98,0.5515533543448896,7,lost_deposit
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,4,15309,Jufazli Bin Shi Ahmad @Tongko,BEBAS,0,BEBAS,0,ALONE,693,3.90027014858172,3,lost_deposit
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,5,19299,Karil Bin Pg.Kuraini,PPRS,102,PPRS,0,ALONE,150,0.8442143178748313,5,lost_deposit
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,6,19300,Hj Abd Aziz Bin Hj Mohd Ibno,BN,1,UMNO,3,BN,4753,26.75033768572715,2,lost
2022-11-19,BY-ELECTION,Sabah,N.66 Bugaya,7,5525,Arastam Bin Pandorog,PH,75,PKR,8,PH,562,3.1629896443043677,4,lost_deposit
2023-08-12,BY-ELECTION,Terengganu,P.036 Kuala Terengganu,1,4412,Datuk Hj Amzad Hashim,PAS,4,PAS,11,PN,68369,76.41385014306151,1,won
2023-08-12,BY-ELECTION,Terengganu,P.036 Kuala Terengganu,2,3737,Azan Ismail,PH,75,PKR,8,PH,21103,23.586149856938484,2,lost
2023-09-09,BY-ELECTION,Johor,N.13 Simpang Jeram,1,4657,Dr. Mazri Yahya,PN,4,PAS,11,PN,10330,42.18909536450888,2,lost
2023-09-09,BY-ELECTION,Johor,N.13 Simpang Jeram,2,19306,Ir. Ts. Haji Nazri,PH,90,AMANAH,8,PH,13844,56.540739228098836,1,won
2023-09-09,BY-ELECTION,Johor,N.13 Simpang Jeram,3,6425,Jeghanaathan,BEBAS,0,BEBAS,0,ALONE,311,1.270165407392281,3,lost_deposit
2023-09-09,BY-ELECTION,Johor,P.161 Pulai,1,5287,Samsudin PKPKL,BEBAS,0,BEBAS,0,ALONE,528,0.6730144162747123,3,lost_deposit
2023-09-09,BY-ELECTION,Johor,P.161 Pulai,2,19309,Zulkifli Jaafar,PN,100,BERSATU,11,PN,29642,37.7831313015436,2,lost
2023-09-09,BY-ELECTION,Johor,P.161 Pulai,3,3474,Suhaizan Kayat,PH,90,AMANAH,8,PH,48283,61.543854282181684,1,won
2023-10-07,BY-ELECTION,Pahang,N.36 Pelangai,1,11062,Cikgu Kasim,PN,4,PAS,11,PN,4375,37.24672228843862,2,lost
