date,election,state,seat,type,lineage
2004-03-21,SE-11,Melaka,N.10 Asahan,state,[MLK-N.10]
2008-03-08,SE-12,Melaka,N.10 Asahan,state,[MLK-N.10]
2013-05-05,SE-13,Melaka,N.10 Asahan,state,[MLK-N.10]
2018-05-09,SE-14,Melaka,N.10 Asahan,state,[MLK-N.10]
2021-11-20,SE-15,Melaka,N.10 Asahan,state,[MLK-N.10]
1974-08-24,SE-04,Melaka,N.14 Sungai Udang,state,[MLK-N.11]
1978-07-08,SE-05,Melaka,N.14 Sungai Udang,state,[MLK-N.11]
1982-04-22,SE-06,Melaka,N.14 Sungai Udang,state,[MLK-N.11]
1986-08-02,SE-07,Melaka,N.12 Sungai Udang,state,[MLK-N.11]
1990-10-20,SE-08,Melaka,N.12 Sungai Udang,state,[MLK-N.11]
1995-04-24,SE-09,Melaka,N.05 Sungai Udang,state,[MLK-N.11]
1999-11-29,SE-10,Melaka,N.05 Sungai Udang,state,[MLK-N.11]
2004-03-21,SE-11,Melaka,N.11 Sungai Udang,state,[MLK-N.11]
2008-03-08,SE-12,Melaka,N.11 Sungai Udang,state,[MLK-N.11]
2013-05-05,SE-13,Melaka,N.11 Sungai Udang,state,[MLK-N.11]
2018-05-09,SE-14,Melaka,N.11 Sungai Udang,state,[MLK-N.11]
2021-11-20,SE-15,Melaka,N.11 Sungai Udang,state,[MLK-N.11]
2004-03-21,SE-11,Melaka,N.12 Pantai Kundor,state,[MLK-N.12]
2008-03-08,SE-12,Melaka,N.12 Pantai Kundor,state,[MLK-N.12]
2013-05-05,SE-13,Melaka,N.12 Pantai Kundor,state,[MLK-N.12]
2018-05-09,SE-14,Melaka,N.12 Pantai Kundor,state,[MLK-N.12]
2021-11-20,SE-15,Melaka,N.12 Pantai Kundor,state,[MLK-N.12]
1995-04-24,SE-09,Melaka,N.12 Paya Rumput,state,[MLK-N.13]
1999-11-29,SE-10,Melaka,N.12 Paya Rumput,state,[MLK-N.13]
2004-03-21,SE-11,Melaka,N.13 Paya Rumput,state,[MLK-N.13]
2008-03-08,SE-12,Melaka,N.13 Paya Rumput,state,[MLK-N.13]
2013-05-05,SE-13,Melaka,N.13 Paya Rumput,state,[MLK-N.13]
2018-05-09,SE-14,Melaka,N.13 Paya Rumput,state,[MLK-N.13]
2021-11-20,SE-15,Melaka,N.13 Paya Rumput,state,[MLK-N.13]
2004-03-21,SE-11,Melaka,N.14 Kelebang,state,[MLK-N.14]
2008-03-08,SE-12,Melaka,N.14 Kelebang,state,[MLK-N.14]
2013-05-05,SE-13,Melaka,N.14 Kelebang,state,[MLK-N.14]
2018-05-09,SE-14,Melaka,N.14 Kelebang,state,[MLK-N.14]
2021-11-20,SE-15,Melaka,N.14 Kelebang,state,[MLK-N.14]
2018-05-09,SE-14,Melaka,N.15 Pengkalan Batu,state,[MLK-N.15]
2021-11-20,SE-15,Melaka,N.15 Pengkalan Batu,state,[MLK-N.15]
1974-08-24,SE-04,Melaka,N.12 Ayer Keroh,state,[MLK-N.16]
1978-07-08,SE-05,Melaka,N.12 Ayer Keroh,state,[MLK-N.16]
1982-04-22,SE-06,Melaka,N.12 Ayer Keroh,state,[MLK-N.16]
1995-04-24,SE-09,Melaka,N.13 Ayer Keroh,state,[MLK-N.16]
1999-11-29,SE-10,Melaka,N.13 Ayer Keroh,state,[MLK-N.16]
2004-03-21,SE-11,Melaka,N.16 Ayer Keroh,state,[MLK-N.16]
2008-03-08,SE-12,Melaka,N.16 Ayer Keroh,state,[MLK-N.16]
2013-05-05,SE-13,Melaka,N.16 Ayer Keroh,state,[MLK-N.16]
2018-05-09,SE-14,Melaka,N.16 Ayer Keroh,state,[MLK-N.16]
2021-11-20,SE-15,Melaka,N.16 Ayer Keroh,state,[MLK-N.16]
2018-05-09,SE-14,Melaka,N.17 Bukit Katil,state,[MLK-N.17]
2021-11-20,SE-15,Melaka,N.17 Bukit Katil,state,[MLK-N.17]
1974-08-24,SE-04,Melaka,N.13 Ayer Molek,state,[MLK-N.18]
1978-07-08,SE-05,Melaka,N.13 Ayer Molek,state,[MLK-N.18]
1982-04-22,SE-06,Melaka,N.13 Ayer Molek,state,[MLK-N.18]
1986-08-02,SE-07,Melaka,N.09 Ayer Molek,state,[MLK-N.18]
1990-10-20,SE-08,Melaka,N.09 Ayer Molek,state,[MLK-N.18]
1995-04-24,SE-09,Melaka,N.15 Ayer Molek,state,[MLK-N.18]
1999-11-29,SE-10,Melaka,N.15 Ayer Molek,state,[MLK-N.18]
2004-03-21,SE-11,Melaka,N.18 Ayer Molek,state,[MLK-N.18]
2008-03-08,SE-12,Melaka,N.18 Ayer Molek,state,[MLK-N.18]
2013-05-05,SE-13,Melaka,N.18 Ayer Molek,state,[MLK-N.18]
2018-05-09,SE-14,Melaka,N.18 Ayer Molek,state,[MLK-N.18]
2021-11-20,SE-15,Melaka,N.18 Ayer Molek,state,[MLK-N.18]
2004-03-21,SE-11,Melaka,N.19 Kesidang,state,[MLK-N.19]
2008-03-08,SE-12,Melaka,N.19 Kesidang,state,[MLK-N.19]
2013-05-05,SE-13,Melaka,N.19 Kesidang,state,[MLK-N.19]
2018-05-09,SE-14,Melaka,N.19 Kesidang,state,[MLK-N.19]
2021-11-20,SE-15,Melaka,N.19 Kesidang,state,[MLK-N.19]
2004-03-21,SE-11,Melaka,N.20 Kota Laksamana,state,[MLK-N.20]
2008-03-08,SE-12,Melaka,N.20 Kota Laksamana,state,[MLK-N.20]
2013-05-05,SE-13,Melaka,N.20 Kota Laksamana,state,[MLK-N.20]
2018-05-09,SE-14,Melaka,N.20 Kota Laksamana,state,[MLK-N.20]
2021-11-20,SE-15,Melaka,N.20 Kota Laksamana,state,[MLK-N.20]
1995-04-24,SE-09,Melaka,N.19 Duyong,state,[MLK-N.21]
1999-11-29,SE-10,Melaka,N.19 Duyong,state,[MLK-N.21]
2004-03-21,SE-11,Melaka,N.21 Duyong,state,[MLK-N.21]
2008-03-08,SE-12,Melaka,N.21 Duyong,state,[MLK-N.21]
2013-05-05,SE-13,Melaka,N.21 Duyong,state,[MLK-N.21]
2018-05-09,SE-14,Melaka,N.21 Duyong,state,[MLK-N.21]
2021-11-20,SE-15,Melaka,N.21 Duyong,state,[MLK-N.21]
1974-08-24,SE-04,Melaka,N.20 Bandar Hilir,state,[MLK-N.22]
1978-07-08,SE-05,Melaka,N.20 Bandar Hilir,state,[MLK-N.22]
1982-04-22,SE-06,Melaka,N.20 Bandar Hilir,state,[MLK-N.22]
1986-08-02,SE-07,Melaka,N.16 Bandar Hilir,state,[MLK-N.22]
1990-10-20,SE-08,Melaka,N.16 Bandar Hilir,state,[MLK-N.22]
1995-04-24,SE-09,Melaka,N.18 Bandar Hilir,state,[MLK-N.22]
1999-11-29,SE-10,Melaka,N.18 Bandar Hilir,state,[MLK-N.22]
2004-03-21,SE-11,Melaka,N.22 Bandar Hilir,state,[MLK-N.22]
2008-03-08,SE-12,Melaka,N.22 Bandar Hilir,state,[MLK-N.22]
2013-05-05,SE-13,Melaka,N.22 Bandar Hilir,state,[MLK-N.22]
2018-05-09,SE-14,Melaka,N.22 Bandar Hilir,state,[MLK-N.22]
2021-11-20,SE-15,Melaka,N.22 Bandar Hilir,state,[MLK-N.22]
2004-03-21,SE-11,Melaka,N.23 Telok Mas,state,[MLK-N.23]
2008-03-08,SE-12,Melaka,N.23 Telok Mas,state,[MLK-N.23]
2013-05-05,SE-13,Melaka,N.23 Telok Mas,state,[MLK-N.23]
2018-05-09,SE-14,Melaka,N.23 Telok Mas,state,[MLK-N.23]
2021-11-20,SE-15,Melaka,N.23 Telok Mas,state,[MLK-N.23]
2004-03-21,SE-11,Melaka,N.24 Bemban,state,[MLK-N.24]
2008-03-08,SE-12,Melaka,N.24 Bemban,state,[MLK-N.24]
2013-05-05,SE-13,Melaka,N.24 Bemban,state,[MLK-N.24]
2018-05-09,SE-14,Melaka,N.24 Bemban,state,[MLK-N.24]
2021-11-20,SE-15,Melaka,N.24 Bemban,state,[MLK-N.24]
1959-05-20,SE-01,Melaka,N.17 Rim,state,[MLK-N.25]
1964-04-25,SE-02,Melaka,N.17 Rim,state,[MLK-N.25]
1969-05-10,SE-03,Melaka,N.17 Rim,state,[MLK-N.25]
1986-08-02,SE-07,Melaka,N.19 Rim,state,[MLK-N.25]
1990-10-20,SE-08,Melaka,N.19 Rim,state,[MLK-N.25]
1995-04-24,SE-09,Melaka,N.22 Rim,state,[MLK-N.25]
1999-11-29,SE-10,Melaka,N.22 Rim,state,[MLK-N.25]
2004-03-21,SE-11,Melaka,N.25 Rim,state,[MLK-N.25]
2008-03-08,SE-12,Melaka,N.25 Rim,state,[MLK-N.25]
2013-05-05,SE-13,Melaka,N.25 Rim,state,[MLK-N.25]
2018-05-09,SE-14,Melaka,N.25 Rim,state,[MLK-N.25]
2021-11-20,SE-15,Melaka,N.25 Rim,state,[MLK-N.25]
1959-05-20,SE-01,Melaka,N.19 Serkam,state,[MLK-N.26]
1964-04-25,SE-02,Melaka,N.19 Serkam,state,[MLK-N.26]
1969-05-10,SE-03,Melaka,N.19 Serkam,state,[MLK-N.26]
1974-08-24,SE-04,Melaka,N.09 Serkam,state,[MLK-N.26]
1978-07-08,SE-05,Melaka,N.09 Serkam,state,[MLK-N.26]
1982-04-22,SE-06,Melaka,N.09 Serkam,state,[MLK-N.26]
1986-08-02,SE-07,Melaka,N.17 Serkam,state,[MLK-N.26]
1990-10-20,SE-08,Melaka,N.17 Serkam,state,[MLK-N.26]
1995-04-24,SE-09,Melaka,N.24 Serkam,state,[MLK-N.26]
1999-11-29,SE-10,Melaka,N.24 Serkam,state,[MLK-N.26]
2004-03-21,SE-11,Melaka,N.26 Serkam,state,[MLK-N.26]
2008-03-08,SE-12,Melaka,N.26 Serkam,state,[MLK-N.26]
2013-05-05,SE-13,Melaka,N.26 Serkam,state,[MLK-N.26]
2018-05-09,SE-14,Melaka,N.26 Serkam,state,[MLK-N.26]
2021-11-20,SE-15,Melaka,N.26 Serkam,state,[MLK-N.26]
1995-04-24,SE-09,Melaka,N.23 Merlimau,state,[MLK-N.27]
1999-11-29,SE-10,Melaka,N.23 Merlimau,state,[MLK-N.27]
2004-03-21,SE-11,Melaka,N.27 Merlimau,state,[MLK-N.27]
2008-03-08,SE-12,Melaka,N.27 Merlimau,state,[MLK-N.27]
2011-03-06,BY-ELECTION,Melaka,N.27 Merlimau,state,[MLK-N.27]
2013-05-05,SE-13,Melaka,N.27 Merlimau,state,[MLK-N.27]
2018-05-09,SE-14,Melaka,N.27 Merlimau,state,[MLK-N.27]
2021-11-20,SE-15,Melaka,N.27 Merlimau,state,[MLK-N.27]
1982-04-22,SE-06,Melaka,N.10 Sungei Rambai,state,[MLK-N.28]
1986-08-02,SE-07,Melaka,N.20 Sungai Rambai,state,[MLK-N.28]
1990-10-20,SE-08,Melaka,N.20 Sungai Rambai,state,[MLK-N.28]
1995-04-24,SE-09,Melaka,N.25 Sungai Rambai,state,[MLK-N.28]
1999-11-29,SE-10,Melaka,N.25 Sungai Rambai,state,[MLK-N.28]
2004-03-21,SE-11,Melaka,N.28 Sungai Rambai,state,[MLK-N.28]
2008-03-08,SE-12,Melaka,N.28 Sungai Rambai,state,[MLK-N.28]
2013-05-05,SE-13,Melaka,N.28 Sungai Rambai,state,[MLK-N.28]
2018-05-09,SE-14,Melaka,N.28 Sungai Rambai,state,[MLK-N.28]
2021-11-20,SE-15,Melaka,N.28 Sungai Rambai,state,[MLK-N.28]
1995-04-24,SE-09,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
1999-11-29,SE-10,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
2004-03-21,SE-11,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
2008-03-08,SE-12,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
2013-05-05,SE-13,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
2018-05-09,SE-14,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
2023-08-12,SE-15,Negeri Sembilan,N.01 Chennah,state,[NSN-N.01]
1959-05-20,SE-01,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
1964-04-25,SE-02,Negeri Sembilan,N.18 Pertang,state,[NSN-N.02]
1969-05-10,SE-03,Negeri Sembilan,N.18 Pertang,state,[NSN-N.02]
1974-08-24,SE-04,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
1978-07-08,SE-05,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
1982-04-22,SE-06,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
1986-08-02,SE-07,Negeri Sembilan,N.03 Pertang,state,[NSN-N.02]
1990-10-20,SE-08,Negeri Sembilan,N.03 Pertang,state,[NSN-N.02]
1995-04-24,SE-09,Negeri Sembilan,N.03 Pertang,state,[NSN-N.02]
1999-11-29,SE-10,Negeri Sembilan,N.03 Pertang,state,[NSN-N.02]
2004-03-21,SE-11,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
2008-03-08,SE-12,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
2013-05-05,SE-13,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
2018-05-09,SE-14,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,state,[NSN-N.02]
1986-08-02,SE-07,Negeri Sembilan,N.04 Sungai Lui,state,[NSN-N.03]
1990-10-20,SE-08,Negeri Sembilan,N.04 Sungai Lui,state,[NSN-N.03]
1995-04-24,SE-09,Negeri Sembilan,N.04 Sungai Lui,state,[NSN-N.03]
1999-11-29,SE-10,Negeri Sembilan,N.04 Sungai Lui,state,[NSN-N.03]
2004-03-21,SE-11,Negeri Sembilan,N.03 Sungai Lui,state,[NSN-N.03]
2008-03-08,SE-12,Negeri Sembilan,N.03 Sungai Lui,state,[NSN-N.03]
2013-05-05,SE-13,Negeri Sembilan,N.03 Sungai Lui,state,[NSN-N.03]
2018-05-09,SE-14,Negeri Sembilan,N.03 Sungai Lui,state,[NSN-N.03]
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,state,[NSN-N.03]
1986-08-02,SE-07,Negeri Sembilan,N.02 Klawang,state,[NSN-N.04]
1990-10-20,SE-08,Negeri Sembilan,N.02 Klawang,state,[NSN-N.04]
1995-04-24,SE-09,Negeri Sembilan,N.02 Klawang,state,[NSN-N.04]
1999-11-29,SE-10,Negeri Sembilan,N.02 Klawang,state,[NSN-N.04]
2004-03-21,SE-11,Negeri Sembilan,N.04 Klawang,state,[NSN-N.04]
2008-03-08,SE-12,Negeri Sembilan,N.04 Klawang,state,[NSN-N.04]
2013-05-05,SE-13,Negeri Sembilan,N.04 Klawang,state,[NSN-N.04]
2018-05-09,SE-14,Negeri Sembilan,N.04 Klawang,state,[NSN-N.04]
2023-08-12,SE-15,Negeri Sembilan,N.04 Klawang,state,[NSN-N.04]
1986-08-02,SE-07,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
1990-10-20,SE-08,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
1995-04-24,SE-09,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
1999-11-29,SE-10,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
2004-03-21,SE-11,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
2008-03-08,SE-12,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
2013-05-05,SE-13,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
2018-05-09,SE-14,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
2023-08-12,SE-15,Negeri Sembilan,N.05 Serting,state,[NSN-N.05]
1986-08-02,SE-07,Negeri Sembilan,N.08 Palong,state,[NSN-N.06]
1990-10-20,SE-08,Negeri Sembilan,N.08 Palong,state,[NSN-N.06]
1995-04-24,SE-09,Negeri Sembilan,N.08 Palong,state,[NSN-N.06]
1999-11-29,SE-10,Negeri Sembilan,N.08 Palong,state,[NSN-N.06]
2004-03-21,SE-11,Negeri Sembilan,N.06 Palong,state,[NSN-N.06]
2008-03-08,SE-12,Negeri Sembilan,N.06 Palong,state,[NSN-N.06]
2013-05-05,SE-13,Negeri Sembilan,N.06 Palong,state,[NSN-N.06]
2018-05-09,SE-14,Negeri Sembilan,N.06 Palong,state,[NSN-N.06]
2023-08-12,SE-15,Negeri Sembilan,N.06 Palong,state,[NSN-N.06]
1995-04-24,SE-09,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
1999-11-29,SE-10,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
2004-03-21,SE-11,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
2008-03-08,SE-12,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
2013-05-05,SE-13,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
2018-05-09,SE-14,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
2023-08-12,SE-15,Negeri Sembilan,N.07 Jeram Padang,state,[NSN-N.07]
1959-05-20,SE-01,Negeri Sembilan,N.03 Bahau,state,[NSN-N.08]
1964-04-25,SE-02,Negeri Sembilan,N.19 Bahau,state,[NSN-N.08]
1969-05-10,SE-03,Negeri Sembilan,N.19 Bahau,state,[NSN-N.08]
1974-08-24,SE-04,Negeri Sembilan,N.03 Bahau,state,[NSN-N.08]
1978-07-08,SE-05,Negeri Sembilan,N.03 Bahau,state,[NSN-N.08]
1982-04-22,SE-06,Negeri Sembilan,N.03 Bahau,state,[NSN-N.08]
1986-08-02,SE-07,Negeri Sembilan,N.07 Bahau,state,[NSN-N.08]
1990-10-20,SE-08,Negeri Sembilan,N.07 Bahau,state,[NSN-N.08]
1995-04-24,SE-09,Negeri Sembilan,N.06 Bahau,state,[NSN-N.08]
1999-11-29,SE-10,Negeri Sembilan,N.06 Bahau,state,[NSN-N.08]
2004-03-21,SE-11,Negeri Sembilan,N.08 Bahau,state,[NSN-N.08]
2008-03-08,SE-12,Negeri Sembilan,N.08 Bahau,state,[NSN-N.08]
2013-05-05,SE-13,Negeri Sembilan,N.08 Bahau,state,[NSN-N.08]
2018-05-09,SE-14,Negeri Sembilan,N.08 Bahau,state,[NSN-N.08]
2023-08-12,SE-15,Negeri Sembilan,N.08 Bahau,state,[NSN-N.08]
1959-05-20,SE-01,Negeri Sembilan,N.19 Lenggeng,state,[NSN-N.09]
1964-04-25,SE-02,Negeri Sembilan,N.22 Lenggeng,state,[NSN-N.09]
1969-05-10,SE-03,Negeri Sembilan,N.22 Lenggeng,state,[NSN-N.09]
1974-08-24,SE-04,Negeri Sembilan,N.05 Lenggeng,state,[NSN-N.09]
1978-07-08,SE-05,Negeri Sembilan,N.05 Lenggeng,state,[NSN-N.09]
1982-04-22,SE-06,Negeri Sembilan,N.05 Lenggeng,state,[NSN-N.09]
1986-08-02,SE-07,Negeri Sembilan,N.17 Lenggeng,state,[NSN-N.09]
1990-10-20,SE-08,Negeri Sembilan,N.17 Lenggeng,state,[NSN-N.09]
1995-04-24,SE-09,Negeri Sembilan,N.19 Lenggeng,state,[NSN-N.09]
1999-11-29,SE-10,Negeri Sembilan,N.19 Lenggeng,state,[NSN-N.09]
2004-03-21,SE-11,Negeri Sembilan,N.09 Lenggeng,state,[NSN-N.09]
2008-03-08,SE-12,Negeri Sembilan,N.09 Lenggeng,state,[NSN-N.09]
2013-05-05,SE-13,Negeri Sembilan,N.09 Lenggeng,state,[NSN-N.09]
2018-05-09,SE-14,Negeri Sembilan,N.09 Lenggeng,state,[NSN-N.09]
2023-08-12,SE-15,Negeri Sembilan,N.09 Lenggeng,state,[NSN-N.09]
1995-04-24,SE-09,Negeri Sembilan,N.18 Nilai,state,[NSN-N.10]
1999-11-29,SE-10,Negeri Sembilan,N.18 Nilai,state,[NSN-N.10]
2004-03-21,SE-11,Negeri Sembilan,N.10 Nilai,state,[NSN-N.10]
2008-03-08,SE-12,Negeri Sembilan,N.10 Nilai,state,[NSN-N.10]
2013-05-05,SE-13,Negeri Sembilan,N.10 Nilai,state,[NSN-N.10]
2018-05-09,SE-14,Negeri Sembilan,N.10 Nilai,state,[NSN-N.10]
2023-08-12,SE-15,Negeri Sembilan,N.10 Nilai,state,[NSN-N.10]
1995-04-24,SE-09,Negeri Sembilan,N.22 Lobak,state,[NSN-N.11]
1999-11-29,SE-10,Negeri Sembilan,N.22 Lobak,state,[NSN-N.11]
2004-03-21,SE-11,Negeri Sembilan,N.11 Lobak,state,[NSN-N.11]
2008-03-08,SE-12,Negeri Sembilan,N.11 Lobak,state,[NSN-N.11]
2013-05-05,SE-13,Negeri Sembilan,N.11 Lobak,state,[NSN-N.11]
2018-05-09,SE-14,Negeri Sembilan,N.11 Lobak,state,[NSN-N.11]
2023-08-12,SE-15,Negeri Sembilan,N.11 Lobak,state,[NSN-N.11]
1995-04-24,SE-09,Negeri Sembilan,N.24 Temiang,state,[NSN-N.12]
1999-11-29,SE-10,Negeri Sembilan,N.24 Temiang,state,[NSN-N.12]
2004-03-21,SE-11,Negeri Sembilan,N.12 Temiang,state,[NSN-N.12]
2008-03-08,SE-12,Negeri Sembilan,N.12 Temiang,state,[NSN-N.12]
2013-05-05,SE-13,Negeri Sembilan,N.12 Temiang,state,[NSN-N.12]
2018-05-09,SE-14,Negeri Sembilan,N.12 Temiang,state,[NSN-N.12]
2023-08-12,SE-15,Negeri Sembilan,N.12 Temiang,state,[NSN-N.12]
2004-03-21,SE-11,Negeri Sembilan,N.13 Sikamat,state,[NSN-N.13]
2008-03-08,SE-12,Negeri Sembilan,N.13 Sikamat,state,[NSN-N.13]
2013-05-05,SE-13,Negeri Sembilan,N.13 Sikamat,state,[NSN-N.13]
2018-05-09,SE-14,Negeri Sembilan,N.13 Sikamat,state,[NSN-N.13]
2023-08-12,SE-15,Negeri Sembilan,N.13 Sikamat,state,[NSN-N.13]
1986-08-02,SE-07,Negeri Sembilan,N.18 Ampangan,state,[NSN-N.14]
1990-10-20,SE-08,Negeri Sembilan,N.18 Ampangan,state,[NSN-N.14]
1995-04-24,SE-09,Negeri Sembilan,N.21 Ampangan,state,[NSN-N.14]
1999-11-29,SE-10,Negeri Sembilan,N.21 Ampangan,state,[NSN-N.14]
2004-03-21,SE-11,Negeri Sembilan,N.14 Ampangan,state,[NSN-N.14]
2008-03-08,SE-12,Negeri Sembilan,N.14 Ampangan,state,[NSN-N.14]
2013-05-05,SE-13,Negeri Sembilan,N.14 Ampangan,state,[NSN-N.14]
2018-05-09,SE-14,Negeri Sembilan,N.14 Ampangan,state,[NSN-N.14]
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,state,[NSN-N.14]
1986-08-02,SE-07,Negeri Sembilan,N.13 Juasseh,state,[NSN-N.15]
1990-10-20,SE-08,Negeri Sembilan,N.13 Juasseh,state,[NSN-N.15]
1995-04-24,SE-09,Negeri Sembilan,N.13 Juasseh,state,[NSN-N.15]
1999-11-29,SE-10,Negeri Sembilan,N.13 Juasseh,state,[NSN-N.15]
2004-03-21,SE-11,Negeri Sembilan,N.15 Juasseh,state,[NSN-N.15]
2008-03-08,SE-12,Negeri Sembilan,N.15 Juasseh,state,[NSN-N.15]
2013-05-05,SE-13,Negeri Sembilan,N.15 Juasseh,state,[NSN-N.15]
2018-05-09,SE-14,Negeri Sembilan,N.15 Juasseh,state,[NSN-N.15]
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,state,[NSN-N.15]
1974-08-24,SE-04,Negeri Sembilan,N.13 Seri Menanti,state,[NSN-N.16]
1982-04-22,SE-06,Negeri Sembilan,N.13 Seri Menanti,state,[NSN-N.16]
1986-08-02,SE-07,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
1990-10-20,SE-08,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
1995-04-24,SE-09,Negeri Sembilan,N.17 Seri Menanti,state,[NSN-N.16]
1999-11-29,SE-10,Negeri Sembilan,N.17 Seri Menanti,state,[NSN-N.16]
2004-03-21,SE-11,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
2008-03-08,SE-12,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
2013-05-05,SE-13,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
2018-05-09,SE-14,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
2023-08-12,SE-15,Negeri Sembilan,N.16 Seri Menanti,state,[NSN-N.16]
1995-04-24,SE-09,Negeri Sembilan,N.14 Senaling,state,[NSN-N.17]
1999-11-29,SE-10,Negeri Sembilan,N.14 Senaling,state,[NSN-N.17]
2004-03-21,SE-11,Negeri Sembilan,N.17 Senaling,state,[NSN-N.17]
2008-03-08,SE-12,Negeri Sembilan,N.17 Senaling,state,[NSN-N.17]
2013-05-05,SE-13,Negeri Sembilan,N.17 Senaling,state,[NSN-N.17]
2018-05-09,SE-14,Negeri Sembilan,N.17 Senaling,state,[NSN-N.17]
2023-08-12,SE-15,Negeri Sembilan,N.17 Senaling,state,[NSN-N.17]
1959-05-20,SE-01,Negeri Sembilan,N.09 Pilah,state,[NSN-N.18]
1964-04-25,SE-02,Negeri Sembilan,N.04 Pilah,state,[NSN-N.18]
1969-05-10,SE-03,Negeri Sembilan,N.04 Pilah,state,[NSN-N.18]
1974-08-24,SE-04,Negeri Sembilan,N.15 Pilah,state,[NSN-N.18]
1978-07-08,SE-05,Negeri Sembilan,N.15 Pilah,state,[NSN-N.18]
1982-04-22,SE-06,Negeri Sembilan,N.15 Pilah,state,[NSN-N.18]
1986-08-02,SE-07,Negeri Sembilan,N.15 Pilah,state,[NSN-N.18]
1990-10-20,SE-08,Negeri Sembilan,N.15 Pilah,state,[NSN-N.18]
1995-04-24,SE-09,Negeri Sembilan,N.16 Pilah,state,[NSN-N.18]
1999-11-29,SE-10,Negeri Sembilan,N.16 Pilah,state,[NSN-N.18]
2004-03-21,SE-11,Negeri Sembilan,N.18 Pilah,state,[NSN-N.18]
2008-03-08,SE-12,Negeri Sembilan,N.18 Pilah,state,[NSN-N.18]
2013-05-05,SE-13,Negeri Sembilan,N.18 Pilah,state,[NSN-N.18]
2018-05-09,SE-14,Negeri Sembilan,N.18 Pilah,state,[NSN-N.18]
2023-08-12,SE-15,Negeri Sembilan,N.18 Pilah,state,[NSN-N.18]
1959-05-20,SE-01,Negeri Sembilan,N.07 Johol,state,[NSN-N.19]
1964-04-25,SE-02,Negeri Sembilan,N.02 Johol,state,[NSN-N.19]
1969-05-10,SE-03,Negeri Sembilan,N.02 Johol,state,[NSN-N.19]
1974-08-24,SE-04,Negeri Sembilan,N.16 Johol,state,[NSN-N.19]
1978-07-08,SE-05,Negeri Sembilan,N.16 Johol,state,[NSN-N.19]
1982-04-22,SE-06,Negeri Sembilan,N.16 Johol,state,[NSN-N.19]
1986-08-02,SE-07,Negeri Sembilan,N.14 Johol,state,[NSN-N.19]
1990-10-20,SE-08,Negeri Sembilan,N.14 Johol,state,[NSN-N.19]
1995-04-24,SE-09,Negeri Sembilan,N.15 Johol,state,[NSN-N.19]
1999-11-29,SE-10,Negeri Sembilan,N.15 Johol,state,[NSN-N.19]
2004-03-21,SE-11,Negeri Sembilan,N.19 Johol,state,[NSN-N.19]
2008-03-08,SE-12,Negeri Sembilan,N.19 Johol,state,[NSN-N.19]
2013-05-05,SE-13,Negeri Sembilan,N.19 Johol,state,[NSN-N.19]
2018-05-09,SE-14,Negeri Sembilan,N.19 Johol,state,[NSN-N.19]
2023-08-12,SE-15,Negeri Sembilan,N.19 Johol,state,[NSN-N.19]
1959-05-20,SE-01,Negeri Sembilan,N.20 Labu,state,[NSN-N.20]
