date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes
1999-11-29,GE-10,Sabah,P.161 Sandakan,2,Fung Ket Wing,1389,MDP,65,2956
1999-11-29,GE-10,Sabah,P.161 Sandakan,3,Sak Cheong Yu,3142,PBS,48,8630
1999-11-29,GE-10,Sabah,P.162 Kinabatangan,1,Bung Moktar Radin,3143,BN,25,8141
1999-11-29,GE-10,Sabah,P.162 Kinabatangan,2,Ali Latip Bin Taha,3144,PBS,48,4246
1999-11-29,GE-10,Sabah,P.163 Silam,1,Ustaz Dr. Badrulamin,3145,PKR,11,8110
1999-11-29,GE-10,Sabah,P.163 Silam,2,Datuk Railey Bin Hj. Jeffrey,2093,BN,25,14629
1999-11-29,GE-10,Sabah,P.164 Semporna,1,Datuk Mohd. Shafie Apdal,2793,BN,25,18570
1999-11-29,GE-10,Sabah,P.164 Semporna,2,Abdul Rahim @ Aburahim,3148,BEBAS,1,5245
1999-11-29,GE-10,Sabah,P.165 Tawau,1,Kong Hong Ming,3149,PBS,48,9044
1999-11-29,GE-10,Sabah,P.165 Tawau,2,Datuk Hj. Majin Ajing,3150,BEBAS,1,3278
1999-11-29,GE-10,Sabah,P.165 Tawau,3,Shim Paw Fatt,3151,BN,25,20160
1999-11-29,GE-10,Sarawak,P.166 Mas Gading,1,Dr. Patau Ak Rubis,1742,STAR,64,6664
1999-11-29,GE-10,Sarawak,P.166 Mas Gading,2,Tekhee @ Dr. Tiki Ak Lafe,3153,BN,25,10684
1999-11-29,GE-10,Sarawak,P.167 Santubong,1,Hajjah Rohani Binti Haji Abdul Karim,2445,BN,25,7955
1999-11-29,GE-10,Sarawak,P.167 Santubong,2,Husaini Bin Hamdan,3155,PKR,11,6060
1999-11-29,GE-10,Sarawak,P.168 Petra Jaya,1,Datuk Amar Dr. Haji Sulaiman Haji Daud,1111,BN,25,11878
1999-11-29,GE-10,Sarawak,P.168 Petra Jaya,2,Hj Wan Zainal Abidin B Wan Sanusi,16247,PKR,11,9008
1999-11-29,GE-10,Sarawak,P.169 Bandar Kuching,1,Dominique Ng Kim Ho,3158,BEBAS,1,9850
1999-11-29,GE-10,Sarawak,P.169 Bandar Kuching,2,Song Swee Guan,2804,BN,25,18239
1999-11-29,GE-10,Sarawak,P.169 Bandar Kuching,3,Chong Chieng Jen,3159,DAP,18,5913
1999-11-29,GE-10,Sarawak,P.170 Stampin,1,Chua Chio Kuia,3160,BEBAS,1,1684
1999-11-29,GE-10,Sarawak,P.170 Stampin,2,Voon Lee Shan,3161,DAP,18,9913
1999-11-29,GE-10,Sarawak,P.170 Stampin,3,Yong Khoon Hian @ Yong Khoon Seng,2448,BN,25,18810
1999-11-29,GE-10,Sarawak,P.171 Kota Samarahan,1,Yab Datuk Patinggi Hj Abdul Taib B. Mahmud,793,BN,25,13307
1999-11-29,GE-10,Sarawak,P.171 Kota Samarahan,2,Zulrusdi Bin Mohamad Hol,3163,PKR,11,5092
1999-11-29,GE-10,Sarawak,P.171 Kota Samarahan,3,Haji Bujang Bakar,3164,BEBAS,1,417
1999-11-29,GE-10,Sarawak,P.172 Mambong,1,Belek @ Jerip Anak Susil @ Dr. Jerip Anak Susil,3165,STAR,64,9655
1999-11-29,GE-10,Sarawak,P.172 Mambong,2,James Dawos Mamit @ Dr. Dawos Mamit,3166,BN,25,11327
1999-11-29,GE-10,Sarawak,P.173 Serian,1,Richard Riot Jaem,2453,BN,25,12491
1999-11-29,GE-10,Sarawak,P.173 Serian,2,Shamsuddin Bin Abdullah @ Pok Anak Ungkut,2455,BEBAS,1,872
1999-11-29,GE-10,Sarawak,P.173 Serian,3,Anthony Polycarp Munjan,3169,STAR,64,4040
1999-11-29,GE-10,Sarawak,P.174 Batang Sadong,1,Hajjah Sukinam Domo,2813,BN,25,7656
1999-11-29,GE-10,Sarawak,P.174 Batang Sadong,2,Hj. Sahari Bin Pet,3171,PKR,11,701
1999-11-29,GE-10,Sarawak,P.174 Batang Sadong,3,Othman Bin Mustapha @ Mos,3172,PAS,3,2438
1999-11-29,GE-10,Sarawak,P.175 Batang Lupar,1,Wan Junaidi Bin Tuanku Jaafar,2459,BN,25,7903
1999-11-29,GE-10,Sarawak,P.175 Batang Lupar,2,Syid Assimie Ismail,3174,STAR,64,2689
1999-11-29,GE-10,Sarawak,P.176 Sri Aman,1,Wei @ Maxwell Anak Rojis @ Maxwell Ak Rojis,3175,PKR,11,3845
1999-11-29,GE-10,Sarawak,P.176 Sri Aman,2,Jimmy Lim @ Jimmy Donald,2815,BN,25,11439
1999-11-29,GE-10,Sarawak,P.177 Lubok Antu,1,Jawah Anak Gerang,2463,BN,25,8759
1999-11-29,GE-10,Sarawak,P.177 Lubok Antu,2,David Anak Jemut,3177,PKR,11,2097
1999-11-29,GE-10,Sarawak,P.178 Betong,1,Douglas Uggah Embas,2117,BN,25,0
1999-11-29,GE-10,Sarawak,P.179 Saratok,1,Datuk Peter Tinggom Ak. Kamarau,2120,BN,25,10545
1999-11-29,GE-10,Sarawak,P.179 Saratok,2,Idris Haji Bohari,3179,PKR,11,5042
1999-11-29,GE-10,Sarawak,P.180 Kuala Rajang,1,Datuk Mohd Effendi Bin Norwawi,3180,BN,25,14306
1999-11-29,GE-10,Sarawak,P.180 Kuala Rajang,2,Lamasudin @ Udie Bin Salleh @ Dr Urdie B. Salleh,1762,PKR,11,3720
1999-11-29,GE-10,Sarawak,P.181 Sarikei,1,Yii Chu Lik,3182,BEBAS,1,197
1999-11-29,GE-10,Sarawak,P.181 Sarikei,2,Law Hieng Ding,1766,BN,25,15212
1999-11-29,GE-10,Sarawak,P.181 Sarikei,3,Michael Tiang Ming Tee,3183,DAP,18,7849
1999-11-29,GE-10,Sarawak,P.182 Julau,1,Joseph Salang Anak Gandum,3184,BN,25,9183
1999-11-29,GE-10,Sarawak,P.182 Julau,2,Samuel Anak Edward Chun,3185,BEBAS,1,844
1999-11-29,GE-10,Sarawak,P.182 Julau,3,Patrick Mit @ Dumit Anak Tutong,3186,BEBAS,1,483
1999-11-29,GE-10,Sarawak,P.182 Julau,4,Kong Ah Huat,3187,BEBAS,1,2897
1999-11-29,GE-10,Sarawak,P.183 Kanowit,1,Leo Moggie Ak Irok @ Moggie @ Datuk Amar Leo Moggie,1141,BN,25,7782
1999-11-29,GE-10,Sarawak,P.183 Kanowit,2,Tadong Ak Tambi,3189,PKR,11,2564
1999-11-29,GE-10,Sarawak,P.184 Lanang,1,Tiong Thai King,2829,BN,25,16256
1999-11-29,GE-10,Sarawak,P.184 Lanang,2,Wong Ho Leng,2143,DAP,18,9466
1999-11-29,GE-10,Sarawak,P.185 Sibu,1,Wong Sing Nang,2477,DAP,18,14085
1999-11-29,GE-10,Sarawak,P.185 Sibu,2,Robert Lau Hoi Chew,2479,BN,25,23227
1999-11-29,GE-10,Sarawak,P.186 Mukah,1,Datuk Dr. Leo Michael Toyad,1771,BN,25,11258
1999-11-29,GE-10,Sarawak,P.186 Mukah,2,Yusuf Abdul Rahman,3191,PKR,11,3691
1999-11-29,GE-10,Sarawak,P.187 Selangau,1,Ricky Bernard Betti,3192,PKR,11,3995
1999-11-29,GE-10,Sarawak,P.187 Selangau,2,Joseph Mauh Anak Ikeh,2482,BN,25,7612
1999-11-29,GE-10,Sarawak,P.188 Kapit,1,Nor Azman Bin Abdullah @ Baginda Ak Minda,3194,PKR,11,843
1999-11-29,GE-10,Sarawak,P.188 Kapit,2,Alexandar Nanta Linggi,3195,BN,25,12157
1999-11-29,GE-10,Sarawak,P.188 Kapit,3,Richard Nujong Ak Abit,3196,BEBAS,1,1141
1999-11-29,GE-10,Sarawak,P.189 Hulu Rajang,1,Abit Joo @ Billy Abit Joo,2487,BN,25,6884
1999-11-29,GE-10,Sarawak,P.189 Hulu Rajang,2,Kumbong Anak Langit,3198,BEBAS,1,2751
1999-11-29,GE-10,Sarawak,P.190 Bintulu,1,Dato' Tiong King Sing,3199,BN,25,15681
1999-11-29,GE-10,Sarawak,P.190 Bintulu,2,Chiew Chiu Sing,2491,DAP,18,14281
1999-11-29,GE-10,Sarawak,P.191 Miri,1,Datuk Peter Chin Fah Kui,2141,BN,25,25121
1999-11-29,GE-10,Sarawak,P.191 Miri,2,Dr. Yie Siew Kee,3201,DAP,18,14415
1999-11-29,GE-10,Sarawak,P.192 Baram,1,Sedi Li,3202,BEBAS,1,1737
1999-11-29,GE-10,Sarawak,P.192 Baram,2,Jacob Dungau Sagan,2843,BN,25,8609
1999-11-29,GE-10,Sarawak,P.193 Bukit Mas,1,Charlee Soh,3203,PKR,11,3116
1999-11-29,GE-10,Sarawak,P.193 Bukit Mas,2,Henry Sum Agong,3204,BN,25,13642
1999-11-29,GE-10,Sarawak,P.193 Bukit Mas,3,Mohamad Bin Hj. Brahim,3205,BEBAS,1,459
2004-03-21,GE-11,Perlis,P.001 Padang Besar,1,Wan Kharizal Wan Khazim,3206,PAS,3,9058
2004-03-21,GE-11,Perlis,P.001 Padang Besar,2,Datuk Seri Azmi Khalid,2502,BN,25,18323
2004-03-21,GE-11,Perlis,P.002 Kangar,1,Datuk Radzi Sheikh Ahmad,1457,BN,25,22498
2004-03-21,GE-11,Perlis,P.002 Kangar,2,Ishar Saad,3209,PAS,3,9950
2004-03-21,GE-11,Perlis,P.003 Arau,1,Datuk Dr Haron Din,3210,PAS,3,14124
2004-03-21,GE-11,Perlis,P.003 Arau,2,Datuk Seri Syed Razlan Syed Putra Jamalullail,3211,BN,25,17367
2004-03-21,GE-11,Kedah,P.004 Langkawi,1,Datuk Abu Bakar Taib,2508,BN,25,16510
2004-03-21,GE-11,Kedah,P.004 Langkawi,2,Zubir Ahmad,3213,PAS,3,5738
2004-03-21,GE-11,Kedah,P.005 Jerlun,1,Datuk Abdul Rahman Ariffin,3214,BN,25,19123
2004-03-21,GE-11,Kedah,P.005 Jerlun,2,Idris Ahmad,3215,PAS,3,16981
2004-03-21,GE-11,Kedah,P.006 Kubang Pasu,1,Datuk Mohd Johari Baharom,3216,BN,25,26657
2004-03-21,GE-11,Kedah,P.006 Kubang Pasu,2,Dr Abdul Isa Ismail,3217,PAS,3,12945
2004-03-21,GE-11,Kedah,P.007 Padang Terap,1,Zawawi Haji Ahmad,2858,PAS,3,12604
2004-03-21,GE-11,Kedah,P.007 Padang Terap,2,Datuk Ghazali Ibrahim,3219,BN,25,14776
2004-03-21,GE-11,Kedah,P.008 Pokok Sena,1,Mahfuz Omar,2234,PAS,3,22440
2004-03-21,GE-11,Kedah,P.008 Pokok Sena,2,Datuk Abdul Rahman Ibrahim,3221,BN,25,29740
2004-03-21,GE-11,Kedah,P.009 Alor Star,1,Datuk Chor Chee Heung,2160,BN,25,28379
2004-03-21,GE-11,Kedah,P.009 Alor Star,2,Siti Nor Abdul Hamid,916,PKR,11,13864
2004-03-21,GE-11,Kedah,P.010 Kuala Kedah,1,Mohamed Sabu,1524,PAS,3,26493
2004-03-21,GE-11,Kedah,P.010 Kuala Kedah,2,Hashim Jahaya,3225,BN,25,36707
2004-03-21,GE-11,Kedah,P.011 Pendang,1,Md Rozai Shafian,3226,BN,25,24380
2004-03-21,GE-11,Kedah,P.011 Pendang,2,Dr Mohd Hayati Othman,3227,PAS,3,24430
2004-03-21,GE-11,Kedah,P.012 Jerai,1,Datuk Badruddin Amirudin,2521,BN,25,30154
2004-03-21,GE-11,Kedah,P.012 Jerai,2,Che Bin Arshad,3229,PAS,3,19749
2004-03-21,GE-11,Kedah,P.013 Sik,1,Azizan Abdul Razak,3230,PAS,3,15038
2004-03-21,GE-11,Kedah,P.013 Sik,2,Datuk Dr Wan Azmi Wan Ariffin,3231,BN,25,15357
2004-03-21,GE-11,Kedah,P.014 Merbok,1,Saiful Izham Ramli,3232,PKR,11,14162
2004-03-21,GE-11,Kedah,P.014 Merbok,2,Datuk Zainuddin Maidin,3233,BN,25,29607
2004-03-21,GE-11,Kedah,P.015 Sungai Petani,1,Zamri Yusof,3234,PKR,11,18565
2004-03-21,GE-11,Kedah,P.015 Sungai Petani,2,Datuk Mahadzir Mohd Khir,2871,BN,25,36067
2004-03-21,GE-11,Kedah,P.016 Baling,1,Datuk Dr Mashitah Ibrahim,3236,BN,25,32661
2004-03-21,GE-11,Kedah,P.016 Baling,2,Taib Azamudden Md Taib,2872,PAS,3,28432
2004-03-21,GE-11,Kedah,P.017 Padang Serai,1,Lim Bee Kau,2875,BN,25,26269
2004-03-21,GE-11,Kedah,P.017 Padang Serai,2,Saifuddin Nasution Ismail,3238,PKR,11,15953
2004-03-21,GE-11,Kedah,P.018 Kulim-Bandar Baharu,1,Datuk Paduka Abdul Kadir Sheikh Fadzir,1181,BN,25,22556
2004-03-21,GE-11,Kedah,P.018 Kulim-Bandar Baharu,2,Alwi Mohamed Yusop,3240,PKR,11,14558
2004-03-21,GE-11,Kelantan,P.019 Tumpat,1,Datuk Kamarudin Jaafar,2532,PAS,3,27919
2004-03-21,GE-11,Kelantan,P.019 Tumpat,2,Mat Nawawi Mat Jusoh,3242,BN,25,26099
2004-03-21,GE-11,Kelantan,P.020 Pengkalan Chepa,1,Datuk Ab Halim Ab Rahman,3243,PAS,3,20621
2004-03-21,GE-11,Kelantan,P.020 Pengkalan Chepa,2,Datuk Dr Nik Mohd Zain Omar,3244,BN,25,14399
2004-03-21,GE-11,Kelantan,P.021 Kota Bharu,1,Nik Mahmood Nik Hassan,3245,PKR,11,22108
2004-03-21,GE-11,Kelantan,P.021 Kota Bharu,2,Datuk Zaid Ibrahim,3246,BN,25,23831
2004-03-21,GE-11,Kelantan,P.022 Pasir Mas,1,Datuk Ibrahim Ali,1828,BEBAS,1,6198
2004-03-21,GE-11,Kelantan,P.022 Pasir Mas,2,Ismail Noh,2884,PAS,3,17526
2004-03-21,GE-11,Kelantan,P.022 Pasir Mas,3,Datuk Abd Rahim Ab Rahman,3249,BN,25,16275
2004-03-21,GE-11,Kelantan,P.023 Rantau Panjang,1,Mohd Daud Hamat,3250,BN,25,14295
2004-03-21,GE-11,Kelantan,P.023 Rantau Panjang,2,Abdul Fatah Haron,2887,PAS,3,15027
2004-03-21,GE-11,Kelantan,P.024 Kubang Kerian,1,Salahuddin Ayub,3252,PAS,3,21430
2004-03-21,GE-11,Kelantan,P.024 Kubang Kerian,2,Datuk Ahmad Rusli Iberahim,8092,BN,25,15803
2004-03-21,GE-11,Kelantan,P.025 Bachok,1,Wan Nik Wan Yusof,2890,PAS,3,21774
2004-03-21,GE-11,Kelantan,P.025 Bachok,2,Datuk Dr Awang Adek Hussin,3255,BN,25,23341
2004-03-21,GE-11,Kelantan,P.026 Ketereh,1,Muamad Mustafa,2892,PKR,11,17136
2004-03-21,GE-11,Kelantan,P.026 Ketereh,2,Md Alwi Che Ahmad,3257,BN,25,20024
2004-03-21,GE-11,Kelantan,P.027 Tanah Merah,1,Shaari Hassan,3258,BN,25,16107
2004-03-21,GE-11,Kelantan,P.027 Tanah Merah,2,Saupi Daud,2894,PKR,11,13580
2004-03-21,GE-11,Kelantan,P.028 Pasir Puteh,1,Kalthom Othman,3260,PAS,3,27018
2004-03-21,GE-11,Kelantan,P.028 Pasir Puteh,2,Che Min Che Ahmad,3261,BN,25,23208
2004-03-21,GE-11,Kelantan,P.029 Machang,1,Mohd Yusof Mohd Noor,909,PAS,3,17329
2004-03-21,GE-11,Kelantan,P.029 Machang,2,Sazmi Miah,3263,BN,25,17464
2004-03-21,GE-11,Kelantan,P.030 Jeli,1,Datuk Mustapa Mohamed,2552,BN,25,16960
2004-03-21,GE-11,Kelantan,P.030 Jeli,2,Mohd Apandi Mohamed,2902,PAS,3,9607
2004-03-21,GE-11,Kelantan,P.031 Kuala Krai,1,Mohammad Razali Che Mamat,3266,BN,25,19148
2004-03-21,GE-11,Kelantan,P.031 Kuala Krai,2,Abdul Rahim Wan Abdullah,1845,PAS,3,16732
2004-03-21,GE-11,Kelantan,P.032 Gua Musang,1,Tengku Razaleigh Hamzah,913,BN,25,13570
2004-03-21,GE-11,Kelantan,P.032 Gua Musang,2,Dr Zulkifli Ahmad,3268,PAS,3,6972
2004-03-21,GE-11,Terengganu,P.033 Besut,1,Nasharudin Mat Isa,3641,PAS,3,17587
2004-03-21,GE-11,Terengganu,P.033 Besut,2,Prof Datuk Dr. Abdullah Mohd Zin,3270,BN,25,26087
2004-03-21,GE-11,Terengganu,P.034 Setiu,1,Mohd Yusof Majid,3271,BN,25,24546
2004-03-21,GE-11,Terengganu,P.034 Setiu,2,Che Ghani Che Ambak,2909,PAS,3,17141
2004-03-21,GE-11,Terengganu,P.035 Kuala Nerus,1,Mohd Shukrimun Shamsudin,2911,PAS,3,20798
2004-03-21,GE-11,Terengganu,P.035 Kuala Nerus,2,Che Azmi Abd Rahman,3274,BN,25,24895
2004-03-21,GE-11,Terengganu,P.036 Kuala Terengganu,1,Razali Ismail,19389,BN,25,30994
2004-03-21,GE-11,Terengganu,P.036 Kuala Terengganu,2,Dr Syed Azam Syed Ahmad,2912,PAS,3,29061
2004-03-21,GE-11,Terengganu,P.037 Marang,1,Datuk Seri Abdul Hadi Awang,1852,PAS,3,27913
2004-03-21,GE-11,Terengganu,P.037 Marang,2,Datuk Abdul Rahman Bakar,1853,BN,25,28076
2004-03-21,GE-11,Terengganu,P.038 Hulu Terengganu,1,Muhyidin Abd Rashid,2917,PAS,3,16055
2004-03-21,GE-11,Terengganu,P.038 Hulu Terengganu,2,Tengku Putera Tengku Awang,3280,BN,25,23815
2004-03-21,GE-11,Terengganu,P.039 Dungun,1,Datuk Rosli Mat Hassan,3281,BN,25,26398
2004-03-21,GE-11,Terengganu,P.039 Dungun,2,Datuk Mustafa Ali,923,PAS,3,21502
2004-03-21,GE-11,Terengganu,P.040 Kemaman,1,Ahmad Shabery Chik,2227,BN,25,36517
2004-03-21,GE-11,Terengganu,P.040 Kemaman,2,Abdl Rahman Yusof,2920,PKR,11,20635
2004-03-21,GE-11,Pulau Pinang,P.041 Kepala Batas,1,Abdul Rashid Rasid,2923,PAS,3,7281
2004-03-21,GE-11,Pulau Pinang,P.041 Kepala Batas,2,Datuk Seri Abdullah Ahmad Badawi,2922,BN,25,25403
2004-03-21,GE-11,Pulau Pinang,P.042 Tasek Gelugor,1,Datuk Seri Mohd Shariff Omar,2230,BN,25,22011
2004-03-21,GE-11,Pulau Pinang,P.042 Tasek Gelugor,2,Mujahid Yusof Rawa,3288,PAS,3,11828
2004-03-21,GE-11,Pulau Pinang,P.043 Bagan,1,Lim Chien Aun,3289,BN,25,19473
2004-03-21,GE-11,Pulau Pinang,P.043 Bagan,2,Lim Hock Seng,2232,DAP,18,23095
2004-03-21,GE-11,Pulau Pinang,P.044 Permatang Pauh,1,Datuk Pirdaus Ismail,3290,BN,25,21147
2004-03-21,GE-11,Pulau Pinang,P.044 Permatang Pauh,2,Datin Seri Dr Wan Azizah Wan Ismail,2927,PKR,11,21737
2004-03-21,GE-11,Pulau Pinang,P.045 Bukit Mertajam,1,Chong Eng,2929,DAP,18,26215
2004-03-21,GE-11,Pulau Pinang,P.045 Bukit Mertajam,2,Ma Kok Ben,3292,BN,25,17651
2004-03-21,GE-11,Pulau Pinang,P.046 Batu Kawan,1,Huan Cheng Guan,3293,BN,25,17097
2004-03-21,GE-11,Pulau Pinang,P.046 Batu Kawan,2,Tanasekharan A/L Audherapady,3294,DAP,18,6552
2004-03-21,GE-11,Pulau Pinang,P.046 Batu Kawan,3,Law Choo Kian,3295,PKR,11,8099
2004-03-21,GE-11,Pulau Pinang,P.047 Nibong Tebal,1,Datuk Zainal Abidin Osman,3296,BN,25,18823
2004-03-21,GE-11,Pulau Pinang,P.047 Nibong Tebal,2,Goh Kheng Huat,2932,PKR,11,12818
2004-03-21,GE-11,Pulau Pinang,P.048 Bukit Bendera,1,Chia Kwang Chye,2580,BN,25,28281
2004-03-21,GE-11,Pulau Pinang,P.048 Bukit Bendera,2,Zulkifli Mohd Noor,3297,DAP,18,17564
2004-03-21,GE-11,Pulau Pinang,P.049 Tanjong,1,Ooi Swee Hing,3298,BN,25,17424
2004-03-21,GE-11,Pulau Pinang,P.049 Tanjong,2,Chow Kon Yeow,2933,DAP,18,21652
2004-03-21,GE-11,Pulau Pinang,P.050 Jelutong,1,Lee Kah Choon,2935,BN,25,24988
2004-03-21,GE-11,Pulau Pinang,P.050 Jelutong,2,Gooi Seong Kin,3299,DAP,18,17518
2004-03-21,GE-11,Pulau Pinang,P.051 Bukit Gelugor,1,Lim Boo Chang,1868,BN,25,21268
2004-03-21,GE-11,Pulau Pinang,P.051 Bukit Gelugor,2,Karpal Singh,887,DAP,18,22529
2004-03-21,GE-11,Pulau Pinang,P.052 Bayan Baru,1,Ong Peng Cheow,3300,PKR,11,10579
2004-03-21,GE-11,Pulau Pinang,P.052 Bayan Baru,2,Wong Kam Hoong,2584,BN,25,29430
2004-03-21,GE-11,Pulau Pinang,P.053 Balik Pulau,1,Datuk Dr Hilmi Yahaya,3301,BN,25,21114
2004-03-21,GE-11,Pulau Pinang,P.053 Balik Pulau,2,Dr Rohana Ariffin,3302,PKR,11,8177
2004-03-21,GE-11,Perak,P.054 Gerik,1,Ramli Tusin,3303,PAS,3,4224
2004-03-21,GE-11,Perak,P.054 Gerik,2,Datuk Dr Wan Hashim Wan Teh,3304,BN,25,12621
2004-03-21,GE-11,Perak,P.055 Lenggong,1,Datil Khamsiyah Yeop,2938,BN,25,10924
2004-03-21,GE-11,Perak,P.055 Lenggong,2,Zulkifli Abu,2939,PAS,3,5292
2004-03-21,GE-11,Perak,P.056 Larut,1,Datuk Raja Ahmad Zainuddin Raja Omar,2940,BN,25,19064
2004-03-21,GE-11,Perak,P.056 Larut,2,Kamaruddin Awang Basir,3308,PAS,3,11456
2004-03-21,GE-11,Perak,P.057 Parit Buntar,1,Datuk Dr Hasan Mohd Ali,2942,PAS,3,14623
2004-03-21,GE-11,Perak,P.057 Parit Buntar,2,Brig (G) Datuk Abd Hamid Ngah @ Zainal Abidin,3310,BN,25,19312
2004-03-21,GE-11,Perak,P.058 Bagan Serai,1,Ahmad Awang,2945,PAS,3,14209
2004-03-21,GE-11,Perak,P.058 Bagan Serai,2,Datuk Zainal Abidin Zin,1544,BN,25,19827
2004-03-21,GE-11,Perak,P.059 Bukit Gantang,1,Tan Lian Hoe,3313,BN,25,23294
2004-03-21,GE-11,Perak,P.059 Bukit Gantang,2,Dr Lo Lo Mohamed Ghazli,3314,PAS,3,14406
2004-03-21,GE-11,Perak,P.060 Taiping,1,Datuk M Kayveas,3315,BN,25,20129
2004-03-21,GE-11,Perak,P.060 Taiping,2,Ong Chee Keng,3316,DAP,18,17957
2004-03-21,GE-11,Perak,P.060 Taiping,3,P Annah Dorai,3317,PKR,11,4371
2004-03-21,GE-11,Perak,P.061 Padang Rengas,1,Datuk Seri Mohamed Nazri Abd Aziz,2595,BN,25,11615
2004-03-21,GE-11,Perak,P.061 Padang Rengas,2,Mohd Zolkafli Yahaya,3319,PKR,11,6052
2004-03-21,GE-11,Perak,P.062 Sungai Siput,1,Samugam Ponmugam Ponnan,3320,DAP,18,2890
2004-03-21,GE-11,Perak,P.062 Sungai Siput,2,Dr Michael Jeyakumar Devaraj,3705,PKR,11,8680
2004-03-21,GE-11,Perak,P.062 Sungai Siput,3,Datuk Seri Samy Vellu,961,BN,25,19029
2004-03-21,GE-11,Perak,P.063 Tambun,1,Dr Khairuddin Datuk Abdul Malek,11759,PAS,3,14464
2004-03-21,GE-11,Perak,P.063 Tambun,2,Datuk Ahmad Husni Hanadzlah,2599,BN,25,31824
2004-03-21,GE-11,Perak,P.064 Ipoh Timor,1,Thong Fah Chong,2956,BN,25,19077
2004-03-21,GE-11,Perak,P.064 Ipoh Timor,2,Lim Kit Siang,733,DAP,18,28851
2004-03-21,GE-11,Perak,P.065 Ipoh Barat,1,M Kulasegaran,2958,DAP,18,22935
2004-03-21,GE-11,Perak,P.065 Ipoh Barat,2,Datuk Ir Ho Cheong Sing,2603,BN,25,22337
2004-03-21,GE-11,Perak,P.066 Batu Gajah,1,Fong Po Kuan,2960,DAP,18,28847
2004-03-21,GE-11,Perak,P.066 Batu Gajah,2,Datuk Ong Ka Chuan,3327,BN,25,20814
2004-03-21,GE-11,Perak,P.067 Kuala Kangsar,1,Mohammad Nizar Jamaluddin,3328,PAS,3,6747
2004-03-21,GE-11,Perak,P.067 Kuala Kangsar,2,Datuk Seri Rafidah Aziz,1300,BN,25,12938
2004-03-21,GE-11,Perak,P.068 Beruas,1,Datuk Seri Lim Keng Yaik,1898,BN,25,15867
2004-03-21,GE-11,Perak,P.068 Beruas,2,Nga Hock Cheh,3331,DAP,18,11303
2004-03-21,GE-11,Perak,P.069 Parit,1,Muhammad Ismi Mat Taib,3332,PAS,3,8112
2004-03-21,GE-11,Perak,P.069 Parit,2,Nasaruddin Hashim,3333,BN,25,12808
2004-03-21,GE-11,Perak,P.070 Kampar,1,Liew Ah Kim,1571,DAP,18,13639
2004-03-21,GE-11,Perak,P.070 Kampar,2,Tan Sri Hew See Yong,2276,BN,25,23129
2004-03-21,GE-11,Perak,P.071 Gopeng,1,Tan Sri Dr Ting Chew Peh,2273,BN,25,30312
2004-03-21,GE-11,Perak,P.071 Gopeng,2,Dr Lee Boon Chye,3336,PKR,11,15530
2004-03-21,GE-11,Perak,P.072 Tapah,1,Dr Mohd Radzi Othman,3337,PAS,3,7359
2004-03-21,GE-11,Perak,P.072 Tapah,2,Datuk S Veerasingam,2970,BN,25,16945
2004-03-21,GE-11,Perak,P.073 Pasir Salak,1,Muhaimin Sulam,3339,PAS,3,10875
2004-03-21,GE-11,Perak,P.073 Pasir Salak,2,Tan Sri Ramli Ngah Talib,2972,BN,25,19422
2004-03-21,GE-11,Perak,P.074 Lumut,1,Kong Cho Ha,2975,BN,25,27415
2004-03-21,GE-11,Perak,P.074 Lumut,2,Mustafa Kamil Ayub,3342,PKR,11,15801
2004-03-21,GE-11,Perak,P.075 Bagan Datok,1,Datuk Ahmad Zahid Hamidi,2622,BN,25,17049
2004-03-21,GE-11,Perak,P.075 Bagan Datok,2,A Ayadhurai,3343,PKR,11,4510
2004-03-21,GE-11,Perak,P.076 Telok Intan,1,N Gobalakrishnan,3344,PKR,11,6128
2004-03-21,GE-11,Perak,P.076 Telok Intan,2,Wu Him Ven,3345,DAP,18,8829
2004-03-21,GE-11,Perak,P.076 Telok Intan,3,Mah Siew Keong,2978,BN,25,18870
2004-03-21,GE-11,Perak,P.077 Tanjong Malim,1,Shamsuddin Abdul Rahman,3346,PKR,11,9590
2004-03-21,GE-11,Perak,P.077 Tanjong Malim,2,Datuk Loke Yuen Yow,1918,BN,25,24283
2004-03-21,GE-11,Pahang,P.078 Cameron Highlands,1,Apalasamy A/L Jataliah,3348,DAP,18,3966
2004-03-21,GE-11,Pahang,P.078 Cameron Highlands,2,Devamany A/L Krishnasamy,3349,BN,25,10226
2004-03-21,GE-11,Pahang,P.079 Lipis,1,Mohd Zai Mustafa,3350,PAS,3,6246
2004-03-21,GE-11,Pahang,P.079 Lipis,2,Mohamad Shahrum Osman,3351,BN,25,13870
2004-03-21,GE-11,Pahang,P.080 Raub,1,Datuk Dr Ng Yen Yen,2983,BN,25,20472
2004-03-21,GE-11,Pahang,P.080 Raub,2,Choong Siew Oon,3353,DAP,18,10650
2004-03-21,GE-11,Pahang,P.081 Jerantut,1,Dr Hamzah Jaafar,3354,PAS,3,12892
2004-03-21,GE-11,Pahang,P.081 Jerantut,2,Datuk Seri Tengku Azlan Sultan Abu Bakar,2644,BN,25,21349
2004-03-21,GE-11,Pahang,P.082 Indera Mahkota,1,Dzulkifli Ismail,687,PKR,11,10948
2004-03-21,GE-11,Pahang,P.082 Indera Mahkota,2,Datuk Wan Adnan Wan Mamat,3357,BN,25,25177
