date,election,state,seat,area_name,type
1996-09-07,SE-07,Sarawak,N.54 Jepak,Jepak,state
2001-09-27,SE-08,Sarawak,N.54 Jepak,Jepak,state
2006-05-20,SE-09,Sarawak,N.58 Jepak,Jepak,state
2011-04-16,SE-10,Sarawak,N.58 Jepak,Jepak,state
2016-05-07,SE-11,Sarawak,N.67 Jepak,Jepak,state
2021-12-18,SE-12,Sarawak,N.67 Jepak,Jepak,state
2023-11-04,BY-ELECTION,Sarawak,N.67 Jepak,Jepak,state
2016-05-07,SE-11,Sarawak,N.40 Kabong,Kabong,state
2021-12-18,SE-12,Sarawak,N.40 Kabong,Kabong,state
1991-09-27,SE-06,Sarawak,N.44 Kakus,Kakus,state
1996-09-07,SE-07,Sarawak,N.47 Kakus,Kakus,state
2001-09-27,SE-08,Sarawak,N.47 Kakus,Kakus,state
2006-05-20,SE-09,Sarawak,N.53 Kakus,Kakus,state
2011-04-16,SE-10,Sarawak,N.53 Kakus,Kakus,state
2016-05-07,SE-11,Sarawak,N.60 Kakus,Kakus,state
2021-12-18,SE-12,Sarawak,N.60 Kakus,Kakus,state
1969-05-10,SE-01,Sarawak,N.21 Kalaka,Kalaka,state
1974-08-24,SE-02,Sarawak,N.21 Kalaka,Kalaka,state
1979-09-15,SE-03,Sarawak,N.21 Kalaka,Kalaka,state
1983-12-28,SE-04,Sarawak,N.21 Kalaka,Kalaka,state
1987-04-15,SE-05,Sarawak,N.21 Kalaka,Kalaka,state
1991-09-27,SE-06,Sarawak,N.26 Kalaka,Kalaka,state
1996-09-07,SE-07,Sarawak,N.28 Kalaka,Kalaka,state
2001-09-27,SE-08,Sarawak,N.28 Kalaka,Kalaka,state
2006-05-20,SE-09,Sarawak,N.33 Kalaka,Kalaka,state
2011-04-16,SE-10,Sarawak,N.33 Kalaka,Kalaka,state
2016-05-07,SE-11,Sarawak,N.38 Kalaka,Kalaka,state
2021-12-18,SE-12,Sarawak,N.38 Kalaka,Kalaka,state
1979-09-15,SE-03,Sarawak,N.37 Katibas,Katibas,state
1983-12-28,SE-04,Sarawak,N.37 Katibas,Katibas,state
1987-04-15,SE-05,Sarawak,N.37 Katibas,Katibas,state
1991-09-27,SE-06,Sarawak,N.46 Katibas,Katibas,state
1996-09-07,SE-07,Sarawak,N.49 Katibas,Katibas,state
2001-09-27,SE-08,Sarawak,N.49 Katibas,Katibas,state
2006-05-20,SE-09,Sarawak,N.55 Katibas,Katibas,state
2011-04-16,SE-10,Sarawak,N.55 Katibas,Katibas,state
2016-05-07,SE-11,Sarawak,N.62 Katibas,Katibas,state
2021-12-18,SE-12,Sarawak,N.62 Katibas,Katibas,state
1996-09-07,SE-07,Sarawak,N.17 Kedup,Kedup,state
2001-09-27,SE-08,Sarawak,N.17 Kedup,Kedup,state
2006-05-20,SE-09,Sarawak,N.19 Kedup,Kedup,state
2011-04-16,SE-10,Sarawak,N.19 Kedup,Kedup,state
2016-05-07,SE-11,Sarawak,N.22 Kedup,Kedup,state
2021-12-18,SE-12,Sarawak,N.22 Kedup,Kedup,state
1969-05-10,SE-01,Sarawak,N.42 Kemena,Kemena,state
1974-08-24,SE-02,Sarawak,N.42 Kemena,Kemena,state
1979-09-15,SE-03,Sarawak,N.42 Kemena,Kemena,state
1983-12-28,SE-04,Sarawak,N.42 Kemena,Kemena,state
1987-04-15,SE-05,Sarawak,N.42 Kemena,Kemena,state
1991-09-27,SE-06,Sarawak,N.49 Kemena,Kemena,state
1996-09-07,SE-07,Sarawak,N.52 Kemena,Kemena,state
2001-09-27,SE-08,Sarawak,N.52 Kemena,Kemena,state
2006-05-20,SE-09,Sarawak,N.60 Kemena,Kemena,state
2011-04-16,SE-10,Sarawak,N.60 Kemena,Kemena,state
2016-05-07,SE-11,Sarawak,N.69 Kemena,Kemena,state
2021-12-18,SE-12,Sarawak,N.69 Kemena,Kemena,state
1991-09-27,SE-06,Sarawak,N.50 Kidurong,Kidurong,state
1996-09-07,SE-07,Sarawak,N.53 Kidurong,Kidurong,state
2001-09-27,SE-08,Sarawak,N.53 Kidurong,Kidurong,state
2006-05-20,SE-09,Sarawak,N.59 Kidurong,Kidurong,state
2011-04-16,SE-10,Sarawak,N.59 Kidurong,Kidurong,state
2006-05-20,SE-09,Sarawak,N.12 Kota Sentosa,Kota Sentosa,state
2011-04-16,SE-10,Sarawak,N.12 Kota Sentosa,Kota Sentosa,state
2016-05-07,SE-11,Sarawak,N.12 Kota Sentosa,Kota Sentosa,state
2021-12-18,SE-12,Sarawak,N.12 Kota Sentosa,Kota Sentosa,state
1969-05-10,SE-01,Sarawak,N.22 Krian,Krian,state
1974-08-24,SE-02,Sarawak,N.22 Krian,Krian,state
1979-09-15,SE-03,Sarawak,N.22 Krian,Krian,state
1983-12-28,SE-04,Sarawak,N.22 Krian,Krian,state
1987-04-15,SE-05,Sarawak,N.22 Krian,Krian,state
1991-09-27,SE-06,Sarawak,N.27 Krian,Krian,state
1996-09-07,SE-07,Sarawak,N.29 Krian,Krian,state
2001-09-27,SE-08,Sarawak,N.29 Krian,Krian,state
2006-05-20,SE-09,Sarawak,N.34 Krian,Krian,state
2011-04-16,SE-10,Sarawak,N.34 Krian,Krian,state
2016-05-07,SE-11,Sarawak,N.39 Krian,Krian,state
2021-12-18,SE-12,Sarawak,N.39 Krian,Krian,state
1969-05-10,SE-01,Sarawak,N.23 Kuala Rajang,Kuala Rajang,state
1974-08-24,SE-02,Sarawak,N.23 Kuala Rajang,Kuala Rajang,state
1979-09-15,SE-03,Sarawak,N.23 Kuala Rajang,Kuala Rajang,state
1983-12-28,SE-04,Sarawak,N.23 Kuala Rajang,Kuala Rajang,state
1987-04-15,SE-05,Sarawak,N.23 Kuala Rajang,Kuala Rajang,state
2016-05-07,SE-11,Sarawak,N.41 Kuala Rajang,Kuala Rajang,state
2021-12-18,SE-12,Sarawak,N.41 Kuala Rajang,Kuala Rajang,state
1969-05-10,SE-01,Sarawak,N.03 Kuching Barat,Kuching Barat,state
1974-08-24,SE-02,Sarawak,N.03 Kuching Barat,Kuching Barat,state
1969-05-10,SE-01,Sarawak,N.04 Kuching Timor,Kuching Timor,state
1974-08-24,SE-02,Sarawak,N.04 Kuching Timor,Kuching Timor,state
1991-09-27,SE-06,Sarawak,N.51 Lambir,Lambir,state
1996-09-07,SE-07,Sarawak,N.55 Lambir,Lambir,state
2001-09-27,SE-08,Sarawak,N.55 Lambir,Lambir,state
2006-05-20,SE-09,Sarawak,N.62 Lambir,Lambir,state
2011-04-16,SE-10,Sarawak,N.62 Lambir,Lambir,state
2016-05-07,SE-11,Sarawak,N.72 Lambir,Lambir,state
2021-12-18,SE-12,Sarawak,N.72 Lambir,Lambir,state
1969-05-10,SE-01,Sarawak,N.48 Lawas,Lawas,state
1974-08-24,SE-02,Sarawak,N.48 Lawas,Lawas,state
1979-09-15,SE-03,Sarawak,N.48 Lawas,Lawas,state
1983-12-28,SE-04,Sarawak,N.48 Lawas,Lawas,state
1987-04-15,SE-05,Sarawak,N.48 Lawas,Lawas,state
1991-09-27,SE-06,Sarawak,N.56 Lawas,Lawas,state
1996-09-07,SE-07,Sarawak,N.61 Lawas,Lawas,state
2001-09-27,SE-08,Sarawak,N.61 Lawas,Lawas,state
1969-05-10,SE-01,Sarawak,N.20 Layar,Layar,state
1974-08-24,SE-02,Sarawak,N.20 Layar,Layar,state
1979-09-15,SE-03,Sarawak,N.20 Layar,Layar,state
1983-12-28,SE-04,Sarawak,N.20 Layar,Layar,state
1987-04-15,SE-05,Sarawak,N.20 Layar,Layar,state
1991-09-27,SE-06,Sarawak,N.25 Layar,Layar,state
1996-09-07,SE-07,Sarawak,N.27 Layar,Layar,state
2001-09-27,SE-08,Sarawak,N.27 Layar,Layar,state
2006-05-20,SE-09,Sarawak,N.31 Layar,Layar,state
2011-04-16,SE-10,Sarawak,N.31 Layar,Layar,state
2016-05-07,SE-11,Sarawak,N.36 Layar,Layar,state
2021-12-18,SE-12,Sarawak,N.36 Layar,Layar,state
1969-05-10,SE-01,Sarawak,N.47 Limbang,Limbang,state
1974-08-24,SE-02,Sarawak,N.47 Limbang,Limbang,state
1979-09-15,SE-03,Sarawak,N.47 Limbang,Limbang,state
1983-12-28,SE-04,Sarawak,N.47 Limbang,Limbang,state
1987-04-15,SE-05,Sarawak,N.47 Limbang,Limbang,state
1991-09-27,SE-06,Sarawak,N.55 Limbang,Limbang,state
1996-09-07,SE-07,Sarawak,N.60 Limbang,Limbang,state
2001-09-27,SE-08,Sarawak,N.60 Limbang,Limbang,state
1979-09-15,SE-03,Sarawak,N.15 Lingga,Lingga,state
1983-12-28,SE-04,Sarawak,N.15 Lingga,Lingga,state
1987-04-15,SE-05,Sarawak,N.15 Lingga,Lingga,state
2006-05-20,SE-09,Sarawak,N.23 Lingga,Lingga,state
2011-04-16,SE-10,Sarawak,N.23 Lingga,Lingga,state
2016-05-07,SE-11,Sarawak,N.28 Lingga,Lingga,state
2021-12-18,SE-12,Sarawak,N.28 Lingga,Lingga,state
1969-05-10,SE-01,Sarawak,N.15 Lingga-Sebuyau,Lingga-Sebuyau,state
1974-08-24,SE-02,Sarawak,N.15 Lingga-Sebuyau,Lingga-Sebuyau,state
1969-05-10,SE-01,Sarawak,N.01 Lundu,Lundu,state
1974-08-24,SE-02,Sarawak,N.01 Lundu,Lundu,state
1979-09-15,SE-03,Sarawak,N.01 Lundu,Lundu,state
1983-12-28,SE-04,Sarawak,N.01 Lundu,Lundu,state
1987-04-15,SE-05,Sarawak,N.01 Lundu,Lundu,state
1969-05-10,SE-01,Sarawak,N.35 Machan,Machan,state
1974-08-24,SE-02,Sarawak,N.35 Machan,Machan,state
1979-09-15,SE-03,Sarawak,N.35 Machan,Machan,state
1983-12-28,SE-04,Sarawak,N.35 Machan,Machan,state
1987-04-15,SE-05,Sarawak,N.35 Machan,Machan,state
1991-09-27,SE-06,Sarawak,N.36 Machan,Machan,state
1996-09-07,SE-07,Sarawak,N.38 Machan,Machan,state
2001-09-27,SE-08,Sarawak,N.38 Machan,Machan,state
2006-05-20,SE-09,Sarawak,N.44 Machan,Machan,state
2011-04-16,SE-10,Sarawak,N.44 Machan,Machan,state
2016-05-07,SE-11,Sarawak,N.50 Machan,Machan,state
2021-12-18,SE-12,Sarawak,N.50 Machan,Machan,state
1979-09-15,SE-03,Sarawak,N.27 Maling,Maling,state
1983-12-28,SE-04,Sarawak,N.27 Maling,Maling,state
1987-04-15,SE-05,Sarawak,N.27 Maling,Maling,state
2016-05-07,SE-11,Sarawak,N.19 Mambong,Mambong,state
2021-12-18,SE-12,Sarawak,N.19 Mambong,Mambong,state
1969-05-10,SE-01,Sarawak,N.45 Marudi,Marudi,state
1974-08-24,SE-02,Sarawak,N.45 Marudi,Marudi,state
1979-09-15,SE-03,Sarawak,N.45 Marudi,Marudi,state
1983-12-28,SE-04,Sarawak,N.45 Marudi,Marudi,state
1987-04-15,SE-05,Sarawak,N.45 Marudi,Marudi,state
1991-09-27,SE-06,Sarawak,N.53 Marudi,Marudi,state
1996-09-07,SE-07,Sarawak,N.58 Marudi,Marudi,state
2001-09-27,SE-08,Sarawak,N.58 Marudi,Marudi,state
2006-05-20,SE-09,Sarawak,N.66 Marudi,Marudi,state
2011-04-16,SE-10,Sarawak,N.66 Marudi,Marudi,state
2016-05-07,SE-11,Sarawak,N.76 Marudi,Marudi,state
2021-12-18,SE-12,Sarawak,N.76 Marudi,Marudi,state
1969-05-10,SE-01,Sarawak,N.25 Matu-Daro,Matu-Daro,state
1974-08-24,SE-02,Sarawak,N.25 Matu-Daro,Matu-Daro,state
1979-09-15,SE-03,Sarawak,N.24 Matu-Daro,Matu-Daro,state
1983-12-28,SE-04,Sarawak,N.24 Matu-Daro,Matu-Daro,state
1987-04-15,SE-05,Sarawak,N.24 Matu-Daro,Matu-Daro,state
1991-09-27,SE-06,Sarawak,N.30 Matu-Daro,Matu Daro,state
1996-09-07,SE-07,Sarawak,N.32 Matu Daro,Matu Daro,state
2001-09-27,SE-08,Sarawak,N.32 Matu Daro,Matu Daro,state
1969-05-10,SE-01,Sarawak,N.34 Meluan,Meluan,state
1974-08-24,SE-02,Sarawak,N.34 Meluan,Meluan,state
1979-09-15,SE-03,Sarawak,N.34 Meluan,Meluan,state
1983-12-28,SE-04,Sarawak,N.34 Meluan,Meluan,state
1987-04-15,SE-05,Sarawak,N.34 Meluan,Meluan,state
1991-09-27,SE-06,Sarawak,N.34 Meluan,Meluan,state
1996-09-07,SE-07,Sarawak,N.36 Meluan,Meluan,state
2001-09-27,SE-08,Sarawak,N.36 Meluan,Meluan,state
2006-05-20,SE-09,Sarawak,N.42 Meluan,Meluan,state
2011-04-16,SE-10,Sarawak,N.42 Meluan,Meluan,state
2016-05-07,SE-11,Sarawak,N.48 Meluan,Meluan,state
2021-12-18,SE-12,Sarawak,N.48 Meluan,Meluan,state
1979-09-15,SE-03,Sarawak,N.26 Meradong,Meradong,state
1983-12-28,SE-04,Sarawak,N.26 Meradong,Meradong,state
1987-04-15,SE-05,Sarawak,N.26 Meradong,Meradong,state
1991-09-27,SE-06,Sarawak,N.31 Meradong,Meradong,state
1996-09-07,SE-07,Sarawak,N.33 Meradong,Meradong,state
2001-09-27,SE-08,Sarawak,N.33 Meradong,Meradong,state
2006-05-20,SE-09,Sarawak,N.40 Meradong,Meradong,state
2011-04-16,SE-10,Sarawak,N.40 Meradong,Meradong,state
2016-05-07,SE-11,Sarawak,N.46 Meradong,Meradong,state
2021-12-18,SE-12,Sarawak,N.46 Meradong,Meradong,state
1969-05-10,SE-01,Sarawak,N.44 Miri,Miri,state
1974-08-24,SE-02,Sarawak,N.44 Miri,Miri,state
1979-09-15,SE-03,Sarawak,N.44 Miri,Miri,state
1983-12-28,SE-04,Sarawak,N.44 Miri,Miri,state
1987-04-15,SE-05,Sarawak,N.44 Miri,Miri,state
1969-05-10,SE-01,Sarawak,N.08 Muara Tuang,Muara Tuang,state
1974-08-24,SE-02,Sarawak,N.08 Muara Tuang,Muara Tuang,state
1979-09-15,SE-03,Sarawak,N.08 Muara Tuang,Muara Tuang,state
1983-12-28,SE-04,Sarawak,N.08 Muara Tuang,Muara Tuang,state
1987-04-15,SE-05,Sarawak,N.08 Muara Tuang,Muara Tuang,state
1991-09-27,SE-06,Sarawak,N.13 Muara Tuang,Muara Tuang,state
1996-09-07,SE-07,Sarawak,N.13 Muara Tuang,Muara Tuang,state
2001-09-27,SE-08,Sarawak,N.13 Muara Tuang,Muara Tuang,state
2006-05-20,SE-09,Sarawak,N.15 Muara Tuang,Muara Tuang,state
2011-04-16,SE-10,Sarawak,N.15 Muara Tuang,Muara Tuang,state
2016-05-07,SE-11,Sarawak,N.16 Muara Tuang,Muara Tuang,state
2021-12-18,SE-12,Sarawak,N.16 Muara Tuang,Muara Tuang,state
2016-05-07,SE-11,Sarawak,N.78 Mulu,Mulu,state
2021-12-18,SE-12,Sarawak,N.78 Mulu,Mulu,state
2016-05-07,SE-11,Sarawak,N.66 Murum,Murum,state
2021-12-18,SE-12,Sarawak,N.66 Murum,Murum,state
1996-09-07,SE-07,Sarawak,N.43 Nangka,Nangka,state
2001-09-27,SE-08,Sarawak,N.43 Nangka,Nangka,state
2006-05-20,SE-09,Sarawak,N.49 Nangka,Nangka,state
2011-04-16,SE-10,Sarawak,N.49 Nangka,Nangka,state
2016-05-07,SE-11,Sarawak,N.55 Nangka,Nangka,state
2021-12-18,SE-12,Sarawak,N.55 Nangka,Nangka,state
1969-05-10,SE-01,Sarawak,N.36 Ngemah,Ngemah,state
1974-08-24,SE-02,Sarawak,N.36 Ngemah,Ngemah,state
1979-09-15,SE-03,Sarawak,N.36 Ngemah,Ngemah,state
1983-12-28,SE-04,Sarawak,N.36 Ngemah,Ngemah,state
1987-04-15,SE-05,Sarawak,N.36 Ngemah,Ngemah,state
1991-09-27,SE-06,Sarawak,N.35 Ngemah,Ngemah,state
1996-09-07,SE-07,Sarawak,N.37 Ngemah,Ngemah,state
2001-09-27,SE-08,Sarawak,N.37 Ngemah,Ngemah,state
2006-05-20,SE-09,Sarawak,N.43 Ngemah,Ngemah,state
2011-04-16,SE-10,Sarawak,N.43 Ngemah,Ngemah,state
2016-05-07,SE-11,Sarawak,N.49 Ngemah,Ngemah,state
2021-12-18,SE-12,Sarawak,N.49 Ngemah,Ngemah,state
2006-05-20,SE-09,Sarawak,N.01 Opar,Opar,state
2011-04-16,SE-10,Sarawak,N.01 Opar,Opar,state
2016-05-07,SE-11,Sarawak,N.01 Opar,Opar,state
2021-12-18,SE-12,Sarawak,N.01 Opar,Opar,state
1969-05-10,SE-01,Sarawak,N.32 Oya,Oya,state
1974-08-24,SE-02,Sarawak,N.32 Oya,Oya,state
1979-09-15,SE-03,Sarawak,N.32 Oya,Oya,state
1983-12-28,SE-04,Sarawak,N.32 Oya,Oya,state
1987-04-15,SE-05,Sarawak,N.32 Oya,Oya,state
1979-09-15,SE-03,Sarawak,N.03 Padungan,Padungan,state
1983-12-28,SE-04,Sarawak,N.03 Padungan,Padungan,state
1987-04-15,SE-05,Sarawak,N.03 Padungan,Padungan,state
1991-09-27,SE-06,Sarawak,N.07 Padungan,Padungan,state
1996-09-07,SE-07,Sarawak,N.08 Padungan,Padungan,state
2001-09-27,SE-08,Sarawak,N.08 Padungan,Padungan,state
2006-05-20,SE-09,Sarawak,N.09 Padungan,Padungan,state
2011-04-16,SE-10,Sarawak,N.09 Padungan,Padungan,state
2016-05-07,SE-11,Sarawak,N.09 Padungan,Padungan,state
2021-12-18,SE-12,Sarawak,N.09 Padungan,Padungan,state
1969-05-10,SE-01,Sarawak,N.33 Pakan,Pakan,state
1974-08-24,SE-02,Sarawak,N.33 Pakan,Pakan,state
1979-09-15,SE-03,Sarawak,N.33 Pakan,Pakan,state
1983-12-28,SE-04,Sarawak,N.33 Pakan,Pakan,state
1987-04-15,SE-05,Sarawak,N.33 Pakan,Pakan,state
1991-09-27,SE-06,Sarawak,N.33 Pakan,Pakan,state
1996-09-07,SE-07,Sarawak,N.35 Pakan,Pakan,state
2001-09-27,SE-08,Sarawak,N.35 Pakan,Pakan,state
2006-05-20,SE-09,Sarawak,N.41 Pakan,Pakan,state
2011-04-16,SE-10,Sarawak,N.41 Pakan,Pakan,state
2016-05-07,SE-11,Sarawak,N.47 Pakan,Pakan,state
2021-12-18,SE-12,Sarawak,N.47 Pakan,Pakan,state
1991-09-27,SE-06,Sarawak,N.03 Pantai Damai,Pantai Damai,state
1996-09-07,SE-07,Sarawak,N.03 Pantai Damai,Pantai Damai,state
2001-09-27,SE-08,Sarawak,N.03 Pantai Damai,Pantai Damai,state
2006-05-20,SE-09,Sarawak,N.04 Pantai Damai,Pantai Damai,state
2011-04-16,SE-10,Sarawak,N.04 Pantai Damai,Pantai Damai,state
2016-05-07,SE-11,Sarawak,N.04 Pantai Damai,Pantai Damai,state
2021-12-18,SE-12,Sarawak,N.04 Pantai Damai,Pantai Damai,state
1969-05-10,SE-01,Sarawak,N.38 Pelagus,Pelagus,state
1974-08-24,SE-02,Sarawak,N.38 Pelagus,Pelagus,state
1979-09-15,SE-03,Sarawak,N.38 Pelagus,Pelagus,state
1983-12-28,SE-04,Sarawak,N.38 Pelagus,Pelagus,state
1987-04-15,SE-05,Sarawak,N.38 Pelagus,Pelagus,state
1991-09-27,SE-06,Sarawak,N.45 Pelagus,Pelagus,state
1996-09-07,SE-07,Sarawak,N.48 Pelagus,Pelagus,state
2001-09-27,SE-08,Sarawak,N.48 Pelagus,Pelagus,state
2006-05-20,SE-09,Sarawak,N.54 Pelagus,Pelagus,state
2011-04-16,SE-10,Sarawak,N.54 Pelagus,Pelagus,state
2016-05-07,SE-11,Sarawak,N.61 Pelagus,Pelagus,state
2021-12-18,SE-12,Sarawak,N.61 Pelagus,Pelagus,state
1996-09-07,SE-07,Sarawak,N.42 Pelawan,Pelawan,state
2001-09-27,SE-08,Sarawak,N.42 Pelawan,Pelawan,state
2006-05-20,SE-09,Sarawak,N.48 Pelawan,Pelawan,state
2011-04-16,SE-10,Sarawak,N.48 Pelawan,Pelawan,state
2016-05-07,SE-11,Sarawak,N.54 Pelawan,Pelawan,state
2021-12-18,SE-12,Sarawak,N.54 Pelawan,Pelawan,state
1991-09-27,SE-06,Sarawak,N.08 Pending,Pending,state
1996-09-07,SE-07,Sarawak,N.09 Pending,Pending,state
2001-09-27,SE-08,Sarawak,N.09 Pending,Pending,state
2006-05-20,SE-09,Sarawak,N.10 Pending,Pending,state
2011-04-16,SE-10,Sarawak,N.10 Pending,Pending,state
2016-05-07,SE-11,Sarawak,N.10 Pending,Pending,state
2021-12-18,SE-12,Sarawak,N.10 Pending,Pending,state
1979-09-15,SE-03,Sarawak,N.05 Petra Jaya,Petra Jaya,state
1983-12-28,SE-04,Sarawak,N.05 Petra Jaya,Petra Jaya,state
1987-04-15,SE-05,Sarawak,N.05 Petra Jaya,Petra Jaya,state
1991-09-27,SE-06,Sarawak,N.52 Piasau,Piasau,state
1996-09-07,SE-07,Sarawak,N.56 Piasau,Piasau,state
2001-09-27,SE-08,Sarawak,N.56 Piasau,Piasau,state
2006-05-20,SE-09,Sarawak,N.63 Piasau,Piasau,state
2011-04-16,SE-10,Sarawak,N.63 Piasau,Piasau,state
2016-05-07,SE-11,Sarawak,N.73 Piasau,Piasau,state
2021-12-18,SE-12,Sarawak,N.73 Piasau,Piasau,state
2006-05-20,SE-09,Sarawak,N.64 Pujut,Pujut,state
2011-04-16,SE-10,Sarawak,N.64 Pujut,Pujut,state
2016-05-07,SE-11,Sarawak,N.74 Pujut,Pujut,state
2021-12-18,SE-12,Sarawak,N.74 Pujut,Pujut,state
1969-05-10,SE-01,Sarawak,N.24 Repok,Repok,state
1974-08-24,SE-02,Sarawak,N.24 Repok,Repok,state
1979-09-15,SE-03,Sarawak,N.25 Repok,Repok,state
1983-12-28,SE-04,Sarawak,N.25 Repok,Repok,state
1987-04-15,SE-05,Sarawak,N.25 Repok,Repok,state
1991-09-27,SE-06,Sarawak,N.32 Repok,Repok,state
1996-09-07,SE-07,Sarawak,N.34 Repok,Repok,state
2001-09-27,SE-08,Sarawak,N.34 Repok,Repok,state
2006-05-20,SE-09,Sarawak,N.39 Repok,Repok,state
2011-04-16,SE-10,Sarawak,N.39 Repok,Repok,state
2016-05-07,SE-11,Sarawak,N.45 Repok,Repok,state
2021-12-18,SE-12,Sarawak,N.45 Repok,Repok,state
1996-09-07,SE-07,Sarawak,N.18 Sadong Jaya,Sadong Jaya,state
2001-09-27,SE-08,Sarawak,N.18 Sadong Jaya,Sadong Jaya,state
2006-05-20,SE-09,Sarawak,N.20 Sadong Jaya,Sadong Jaya,state
2011-04-16,SE-10,Sarawak,N.20 Sadong Jaya,Sadong Jaya,state
2016-05-07,SE-11,Sarawak,N.24 Sadong Jaya,Sadong Jaya,state
2021-12-18,SE-12,Sarawak,N.24 Sadong Jaya,Sadong Jaya,state
2016-05-07,SE-11,Sarawak,N.70 Samalaju,Samalaju,state
2021-12-18,SE-12,Sarawak,N.70 Samalaju,Samalaju,state
1996-09-07,SE-07,Sarawak,N.07 Samariang,Samariang,state
2001-09-27,SE-08,Sarawak,N.07 Samariang,Samariang,state
2016-05-07,SE-11,Sarawak,N.07 Samariang,Samariang,state
2021-12-18,SE-12,Sarawak,N.07 Samariang,Samariang,state
1969-05-10,SE-01,Sarawak,N.19 Saribas,Saribas,state
1974-08-24,SE-02,Sarawak,N.19 Saribas,Saribas,state
1979-09-15,SE-03,Sarawak,N.19 Saribas,Saribas,state
1983-12-28,SE-04,Sarawak,N.19 Saribas,Saribas,state
1987-04-15,SE-05,Sarawak,N.19 Saribas,Saribas,state
1991-09-27,SE-06,Sarawak,N.24 Saribas,Saribas,state
1996-09-07,SE-07,Sarawak,N.26 Saribas,Saribas,state
2001-09-27,SE-08,Sarawak,N.26 Saribas,Saribas,state
2006-05-20,SE-09,Sarawak,N.30 Saribas,Saribas,state
2011-04-16,SE-10,Sarawak,N.30 Saribas,Saribas,state
2016-05-07,SE-11,Sarawak,N.35 Saribas,Saribas,state
2021-12-18,SE-12,Sarawak,N.35 Saribas,Saribas,state
1979-09-15,SE-03,Sarawak,N.06 Satok,Satok,state
1983-12-28,SE-04,Sarawak,N.06 Satok,Satok,state
1987-04-15,SE-05,Sarawak,N.06 Satok,Satok,state
1991-09-27,SE-06,Sarawak,N.06 Satok,Satok,state
1996-09-07,SE-07,Sarawak,N.06 Satok,Satok,state
2001-09-27,SE-08,Sarawak,N.06 Satok,Satok,state
2006-05-20,SE-09,Sarawak,N.08 Satok,Satok,state
2011-04-16,SE-10,Sarawak,N.08 Satok,Satok,state
2016-05-07,SE-11,Sarawak,N.08 Satok,Satok,state
2021-12-18,SE-12,Sarawak,N.08 Satok,Satok,state
1969-05-10,SE-01,Sarawak,N.07 Sebandi,Sebandi,state
1974-08-24,SE-02,Sarawak,N.07 Sebandi,Sebandi,state
1979-09-15,SE-03,Sarawak,N.07 Sebandi,Sebandi,state
1983-12-28,SE-04,Sarawak,N.07 Sebandi,Sebandi,state
1987-04-15,SE-05,Sarawak,N.07 Sebandi,Sebandi,state
1991-09-27,SE-06,Sarawak,N.18 Sebuyau,Sebuyau,state
1996-09-07,SE-07,Sarawak,N.20 Sebuyau,Sebuyau,state
2001-09-27,SE-08,Sarawak,N.20 Sebuyau,Sebuyau,state
2006-05-20,SE-09,Sarawak,N.22 Sebuyau,Sebuyau,state
2011-04-16,SE-10,Sarawak,N.22 Sebuyau,Sebuyau,state
2016-05-07,SE-11,Sarawak,N.27 Sebuyau,Sebuyau,state
2021-12-18,SE-12,Sarawak,N.27 Sebuyau,Sebuyau,state
1979-09-15,SE-03,Sarawak,N.28 Seduan,Seduan,state
1983-12-28,SE-04,Sarawak,N.28 Seduan,Seduan,state
1987-04-15,SE-05,Sarawak,N.28 Seduan,Seduan,state
1991-09-27,SE-06,Sarawak,N.40 Seduan,Seduan,state
1991-09-27,SE-06,Sarawak,N.04 Sejingkat,Sejingkat,state
1969-05-10,SE-01,Sarawak,N.06 Sekama,Sekama,state
1974-08-24,SE-02,Sarawak,N.06 Sekama,Sekama,state
1969-05-10,SE-01,Sarawak,N.05 Semariang,Semariang,state
1974-08-24,SE-02,Sarawak,N.05 Semariang,Semariang,state
2006-05-20,SE-09,Sarawak,N.07 Semariang,Semariang,state
2011-04-16,SE-10,Sarawak,N.07 Semariang,Semariang,state
1969-05-10,SE-01,Sarawak,N.13 Semera,Semera,state
1974-08-24,SE-02,Sarawak,N.13 Semera,Semera,state
1979-09-15,SE-03,Sarawak,N.13 Semera,Semera,state
1983-12-28,SE-04,Sarawak,N.13 Semera,Semera,state
1987-04-15,SE-05,Sarawak,N.13 Semera,Semera,state
1991-09-27,SE-06,Sarawak,N.16 Semera,Semera,state
2006-05-20,SE-09,Sarawak,N.36 Semop,Semop,state
2011-04-16,SE-10,Sarawak,N.36 Semop,Semop,state
2016-05-07,SE-11,Sarawak,N.42 Semop,Semop,state
2021-12-18,SE-12,Sarawak,N.42 Semop,Semop,state
1996-09-07,SE-07,Sarawak,N.57 Senadin,Senadin,state
2001-09-27,SE-08,Sarawak,N.57 Senadin,Senadin,state
2006-05-20,SE-09,Sarawak,N.65 Senadin,Senadin,state
2011-04-16,SE-10,Sarawak,N.65 Senadin,Senadin,state
2016-05-07,SE-11,Sarawak,N.75 Senadin,Senadin,state
2021-12-18,SE-12,Sarawak,N.75 Senadin,Senadin,state
1991-09-27,SE-06,Sarawak,N.29 Serdeng,Serdeng,state
1996-09-07,SE-07,Sarawak,N.31 Serdeng,Serdeng,state
2001-09-27,SE-08,Sarawak,N.31 Serdeng,Serdeng,state
2016-05-07,SE-11,Sarawak,N.18 Serembu,Serembu,state
